"","mydata[, 2]"
"2013-06-20",0.1222325825848
"2013-06-21",-0.7010066236295
"2013-06-24",0.155406852271
"2013-06-25",-0.2911172082699
"2013-06-26",-0.1970324683484
"2013-06-27",0.4310560082166
"2013-06-28",0.5264134750259
"2013-07-02",-1.042951392786
"2013-07-03",-0.215775014431
"2013-07-05",0.5308205731126
"2013-07-08",-0.9109525093161
"2013-07-09",0.0977391579329001
"2013-07-10",-0.095232314654
"2013-07-11",0.1383384958181
"2013-07-12",0.8106977480119
"2013-07-16",0.0999692870126
"2013-07-17",0.8553498068196
"2013-07-18",0.600150941954
"2013-07-19",-0.6002060529345
"2013-07-22",0.1281857270334
"2013-07-23",1.2246910045733
"2013-07-24",0.509007467153
"2013-07-25",-0.3233620371319
"2013-07-26",0.3517424578287
"2013-07-29",-0.6417528310204
"2013-07-30",-0.0866202722005999
"2013-07-31",-1.2069410327726
"2013-08-01",0.6211473894139
"2013-08-02",0.4815206870611
"2013-08-05",0.0875505760038
"2013-08-06",-0.260192516718
"2013-08-07",-0.1261877967456
"2013-08-08",-0.5358369880126
"2013-08-09",0.4127797824893
"2013-08-12",-0.157372340598301
"2013-08-13",0.886307206856
"2013-08-16",-0.0391845213047
"2013-08-19",0.7101623310215
"2013-08-20",-0.6889046479426
"2013-08-22",-0.1691008738507
"2013-08-23",-0.3499827665834
"2013-08-26",-0.2952794236527
"2013-08-27",0.1195778466496
"2013-08-28",-0.290906822589
"2013-08-29",0.3318226138017
"2013-08-30",0.020723255349
"2013-09-03",-0.3788287423405
"2013-09-04",0.5636092597942
"2013-09-05",-0.000608150585100003
"2013-09-06",-0.2979801766372
"2013-09-09",-0.0587961873956001
"2013-09-10",-0.6788834281822
"2013-09-11",0.2655403943223
"2013-09-12",0.7559961315772
"2013-09-13",-0.716768244125
"2013-09-17",-0.4399721023598
"2013-09-24",-0.0588232518231001
"2013-09-25",0.2878579667615
"2013-09-26",0.3087624097062
"2013-09-27",1.1795258197309
"2013-09-30",0.3545018013599
"2013-10-02",0.5091310484686
"2013-10-04",-0.8416189407454
"2013-10-07",0.8306471583195
"2013-10-08",-0.3481849518009
"2013-10-11",-0.0860232690788
"2013-10-15",-0.2071795194756
"2013-10-16",0.254430063081
"2013-10-17",-1.2763406084959
"2013-10-18",-0.1899342544843
"2013-10-21",0.8959939842361
"2013-10-22",0.1394674076817
"2013-10-23",1.2971494569575
"2013-10-24",0.0933230410836999
"2013-10-25",-0.6612607566861
"2013-10-28",0.0436339871657
"2013-10-29",-0.5374694794778
"2013-10-30",0.1375017976224
"2013-10-31",-0.7529997739327
"2013-11-01",-0.1215988523743
"2013-11-05",0.4470935909232
"2013-11-06",-0.6737376176934
"2013-11-07",0.729154304071
"2013-11-08",-0.6955496802128
"2013-11-11",0.3948405716459
"2013-11-12",-0.0739818984087
"2013-11-13",-0.1285768487838
"2013-11-14",0.0453358437705
"2013-11-15",0.1188583683615
"2013-11-18",0.0265290715479001
"2013-11-19",0.1987413955692
"2013-11-20",0.2105397119667
"2013-11-21",0.2261703308889
"2013-11-22",0.2999495587025
"2013-11-25",0.8905388063156
"2013-11-26",-0.1126429469951
"2013-11-27",-0.2931110149938
"2013-11-29",-0.3543583197429
"2013-12-02",-0.0124459697005
"2013-12-03",0.5329074385697
"2013-12-04",0.0395610739906999
"2013-12-05",0.1758069497032
"2013-12-06",-0.1518424087371
"2013-12-09",0.5056296033898
"2013-12-10",-0.0971343562163
"2013-12-11",0.5489876351391
"2013-12-12",-0.1075271966881
"2013-12-13",-0.1122370790021
"2013-12-16",-0.3258466925612
"2013-12-17",-0.0119897126495
"2013-12-18",0.1975272957554
"2013-12-19",-0.330398015672
"2013-12-20",0.3356856458898
"2013-12-24",-0.3571721566007
"2013-12-27",0.2513626142004
"2013-12-30",0.110305255556
"2014-01-06",-0.2588892647349
"2014-01-07",-0.0176486188792
"2014-01-08",0.6994042775812
"2014-01-09",0.4889760698522
"2014-01-10",-0.3225755017478
"2014-01-14",-0.9427116140316
"2014-01-15",0.0354828351129999
"2014-01-16",0.8099125001491
"2014-01-17",-0.0415806997823
"2014-01-21",-0.1294773817929
"2014-01-22",0.0872174982431001
"2014-01-23",0.0503747548429
"2014-01-24",0.0525985059855999
"2014-01-27",-0.5527494788064
"2014-02-05",-0.678504257079
"2014-02-06",0.7723674235258
"2014-02-07",0.3583710896892
"2014-02-10",0.8192030316514
"2014-02-12",-0.1380028777332
"2014-02-13",-0.2253191217797
"2014-02-14",0.3780053690178
"2014-02-18",-0.0436500342456999
"2014-02-19",-0.3269641606546
"2014-02-20",0.2500085592553
"2014-02-21",0.4090468385922
"2014-02-24",-0.4460648619569
"2014-02-25",0.2940011853307
"2014-02-26",-0.2248524168099
"2014-02-27",0.3540869903562
"2014-03-03",0.164760200889
"2014-03-04",-0.2773284830356
"2014-03-05",0.00756358064419987
"2014-03-06",0.8147419059847
"2014-03-07",-0.1212046170137
"2014-03-10",-0.1423724389152
"2014-03-11",0.4370877308571
"2014-03-12",-0.3588470953007
"2014-03-13",0.5042523494724
"2014-03-14",-0.2581147900003
"2014-03-17",0.6854263948716
"2014-03-18",0.2867484637826
"2014-03-19",0.2366616831234
"2014-03-20",-0.2326325180861
"2014-03-24",-0.4028366097173
"2014-03-25",-0.9108100531507
"2014-03-26",-0.1029776187818
"2014-03-27",-0.9215394483718
"2014-03-28",0.0496190153427002
"2014-03-31",-0.5161241000095
"2014-04-01",0.2909332627135
"2014-04-02",0.3308546805153
"2014-04-03",0.6720105101678
"2014-04-07",-0.3967299484261
"2014-04-08",-0.6463407247421
"2014-04-09",0.7825244995893
"2014-04-10",1.4981149132919
"2014-04-11",0.00794916175400007
"2014-04-14",-1.006609044162
"2014-04-15",0.2591752248857
