"","ann.ret.5","ann.std.5","downrisk.5","drawdown.5","sharpe.5","sortino.5","inforatio.5","alpha.5","beta.5","corr.bhf.5","corr.bidx.5","omega.5","wl.5","skewness.5","kurtosis.5"
"as.numeric(list.ret[2:n.sec, i])/10029",0.073460556835224,0.0413045578332464,0.0179405214291558,-0.0309559952921299,1.65745768570168,3.81597363853461,1.76589761663624,0.00632098470713071,-4.38580295660317,-0.0314107460704474,-0.10456983180042,3.90674479692867,0.733333333333333,0.612261190162919,0.977574519127929
"as.numeric(list.ret[2:n.sec, i])/10030",-0.0073243479851256,0.0492957079592128,0.0428064232770945,-0.118662691270408,-0.250008540202379,-0.287908847355633,-0.158636334414611,-0.00170606839443188,15.5998483923171,0.437772113002981,0.312557750210051,0.90335187795791,0.55,-0.914518557042022,2.1434862601217
"as.numeric(list.ret[2:n.sec, i])/10031",-0.00581649811266227,0.0426626817998977,0.0297105342774947,-0.15122255006665,-0.253535353529703,-0.364062726426822,-0.147338923989265,-0.0006842639791039,3.66201134247521,0.151032017467999,0.0845331016132619,0.916302832310526,0.516666666666667,-0.3058976019978,0.153552401610584
"as.numeric(list.ret[2:n.sec, i])/10032",0.0101180985033085,0.0294544102016222,0.020382015279341,-0.0595369483456164,0.173763401415065,0.25110855983393,0.328831911728697,0.000222581648183569,8.74767570607641,0.298694221172047,0.292480970119358,1.31174538694983,0.516666666666667,-0.295232552664137,-0.039191141125849
"as.numeric(list.ret[2:n.sec, i])/10033",0.0411789241905833,0.0776864783613585,0.0430517916458449,-0.11946080818425,0.465704263517998,0.840358154852194,0.524362926772862,0.00265901570089463,12.7919217582303,0.188685516387847,0.162160707513408,1.58215079868086,0.5,0.609052610064362,1.44997321294738
"as.numeric(list.ret[2:n.sec, i])/10034",0.0633406488365567,0.0851121077247881,0.0504030213519339,-0.117020174642859,0.685456516071749,1.15748316810612,0.737814841308126,0.00669442095850205,-16.9792707890307,-0.166042148564947,-0.196463989993371,1.70912257783584,0.683333333333333,-0.391881681446813,-0.416918432005141
"as.numeric(list.ret[2:n.sec, i])/10035",0.0717239719322791,0.113441744846419,0.0836937099847997,-0.192373566134239,0.588178293824837,0.797239983081134,0.629131883796087,0.00191535511795005,58.4917425681712,0.584949135518711,0.50850760182661,1.65338429170335,0.616666666666667,-0.524177842304561,0.4676199666787
"as.numeric(list.ret[2:n.sec, i])/10036",0.0146825673810085,0.0586592481624428,0.0351885368843195,-0.149759243955292,0.165064634892608,0.275162545485748,0.241820676688848,0.00162170891286634,-3.52867082159818,-0.0850188676325522,-0.0593267341255704,1.23854760396876,0.516666666666667,0.158300939541087,0.962346286663037
"as.numeric(list.ret[2:n.sec, i])/10037",0.074597065915301,0.112572364603968,0.0776891474233784,-0.238918928014157,0.618242906775075,0.895840258563034,0.659537545370127,0.00304954079381668,46.6842986971388,0.522154303879804,0.408408075962764,1.72085758648348,0.65,-0.0248173453975099,1.33290109024749
"as.numeric(list.ret[2:n.sec, i])/10038",0.0929412688746616,0.0701798992093214,0.0364281252455996,-0.065627361545292,1.25308343080352,2.4141036158671,1.31594628327747,0.00818768802022815,-7.36062001188338,-0.127849465049479,-0.103437364245955,2.7381829774153,0.633333333333333,0.170967819032624,-0.290965728856734
"as.numeric(list.ret[2:n.sec, i])/10039",0.0739349951790911,0.097060190246961,0.0710222564256759,-0.143911017804355,0.710229343294013,0.970611166814037,0.756911340232504,0.00636165910773576,-0.145406004502807,0.0939443773970062,-0.0014753547986769,1.78967175846198,0.616666666666667,-0.682760614756823,1.52286774839411
"as.numeric(list.ret[2:n.sec, i])/10040",0.0650323337447605,0.0341873466226659,0.0125154010106005,-0.0228720125931167,1.75598107707369,4.79667680595398,1.88908367361436,0.00519757084794096,1.52922421178865,0.0689215248830356,0.044051534473278,4.37852220926534,0.683333333333333,0.909458244612953,1.69372006617157
"as.numeric(list.ret[2:n.sec, i])/10041",0.0589265325571917,0.0663740139004537,0.0395074910070975,-0.0566358682751249,0.812464538276524,1.36496981161127,0.881210491107262,0.00419689060848426,10.2703539318159,0.160481774558766,0.152385133271231,1.93830315558609,0.616666666666667,-0.138614267365197,0.0366231289598118
"as.numeric(list.ret[2:n.sec, i])/10042",-0.000940623332089663,0.0987135232151904,0.0780555584707067,-0.192891587846603,-0.0601804407197523,-0.0761076270349037,-0.0142132420544554,0.000400502460783536,-1.00383273290393,0.10022412086303,-0.0100147467429424,1.03151680363897,0.6,-0.59049063513706,0.622951895416092
"as.numeric(list.ret[2:n.sec, i])/10043",0.0137079304497945,0.0398831638366834,0.0327490978529458,-0.0964554886397636,0.218335999758002,0.265898330662296,0.332031122977235,0.00101339662256941,2.51345611216711,0.053384940070002,0.0620636016308562,1.29870318317123,0.633333333333333,-1.00102461335727,0.642900321299387
"as.numeric(list.ret[2:n.sec, i])/10044",0.0397734400112761,0.079653745116694,0.0645567718116609,-0.167763061720183,0.436557502228332,0.538648991196846,0.493413247384001,0.0030949002128079,5.68327832622401,0.0599330731077656,0.0702664473036844,1.46187452963929,0.65,-0.991858391651901,0.675938106309312
"as.numeric(list.ret[2:n.sec, i])/10045",0.038425552284939,0.166134754995282,0.129068756198342,-0.293577160531019,0.201195422871562,0.258974776463899,0.228724566834693,0.00256220245658737,24.126618558283,0.298584082109825,0.141739963604595,1.27967737630064,0.6,-0.454766161049596,2.3316500339661
"as.numeric(list.ret[2:n.sec, i])/10046",0.0706431372536773,0.0198086402147127,0.00590802048066863,-0.010137219364,3.31386387667951,11.1108513364951,3.52608338733198,0.006103591039565,-5.08819441653389,-0.211107716119888,-0.253328948597435,16.4335626601916,0.85,0.656366143693005,0.72786310418333
"as.numeric(list.ret[2:n.sec, i])/10047",0.120812256941344,0.0798940704398908,0.0479367296464098,-0.0922062545429821,1.44957261914045,2.4159398814979,1.51016394495496,0.00588812233246202,52.0742939469408,0.647424262879365,0.642812968131762,3.00278013141821,0.683333333333333,-0.0932900320501142,0.220399645712322
"as.numeric(list.ret[2:n.sec, i])/10048",0.0490974077061737,0.0800506216463227,0.0531604075112378,-0.127760611322816,0.550869022616758,0.829515983240943,0.606941152243903,0.0045465139746196,-3.7907551357122,-0.0950259768719577,-0.046635463129283,1.64642802095204,0.583333333333333,-0.00654545578881585,0.66208599521641
"as.numeric(list.ret[2:n.sec, i])/10049",0.00844274692795643,0.0850970938976797,0.049452307278702,-0.154594027904538,0.0404566921180173,0.069617518724736,0.0934592810331548,0.00173202288043699,-9.80995414480285,-0.0652082952167522,-0.113691510330261,1.12243221035333,0.433333333333333,0.923849784770341,3.69420666602739
"as.numeric(list.ret[2:n.sec, i])/10050",0.0469902349771829,0.0601167310690387,0.0374589377455066,-0.066764667360394,0.698478347549552,1.12096705097357,0.772986549798692,0.00362745966857743,4.7035015239828,-0.0583281963171392,0.0771616879412371,1.8156326924981,0.6,-0.0726082439285509,0.21475918281809
