"","ann.ret.5","ann.std.5","downrisk.5","drawdown.5","sharpe.5","sortino.5","inforatio.5","alpha.5","beta.5","corr.bhf.5","corr.bidx.5","omega.5","wl.5","skewness.5","kurtosis.5"
"as.numeric(list.ret[2:n.sec, i])/100244",0.0869373965040114,0.0302140861368459,0.0148458748479165,-0.0157,2.71189392036879,5.51920296670901,2.8773424697755,0.00581920886168956,15.9471319397913,0.481974232329839,0.519790568763953,7.73878205128205,0.783333333333333,0.00225570738984185,0.00183595315996898
"as.numeric(list.ret[2:n.sec, i])/100245",0.0218516956434389,0.067671488499207,0.0898497703588766,-0.122227,0.249022092127269,0.187554131481139,0.316008127109485,0.000955713109933795,13.8853947330616,0.167877799827195,0.202361685749744,1.49789979557734,0.65,-4.11945802875133,25.8635467213033
"as.numeric(list.ret[2:n.sec, i])/100246",0.022797922591183,0.0404553688257876,0.0292482847364528,-0.0919013647621121,0.439939694230101,0.60851167005363,0.555801601197624,-0.000519099283825708,33.0779966538986,0.758415776702612,0.805226955697211,1.55027832983263,0.55,-0.417832289989856,0.807494899964047
"as.numeric(list.ret[2:n.sec, i])/100247",0.090857699764729,0.0752019011637384,0.0377333226363948,-0.0995942749804192,1.14169586720673,2.27538138085717,1.20121798220056,0.00709023048059273,5.48631499876854,-0.00234766702952567,0.0719494878122115,2.40031415241058,0.516666666666667,0.0280947518336747,-0.404539655877541
"as.numeric(list.ret[2:n.sec, i])/100248",0.0724961079994519,0.0583808065156721,0.0282183485781858,-0.0407841162626297,1.1561352442319,2.39192268152892,1.23702422562898,0.00415953886457754,24.5231712394607,0.470134136047637,0.413677415264917,2.45638612235964,0.583333333333333,0.0887707157172166,-0.694041041193202
"as.numeric(list.ret[2:n.sec, i])/100249",0.0656937550436159,0.0754523308936718,0.0546145584986274,-0.094738,0.804398675624033,1.11131091621186,0.866217523442594,0.0026607272964588,38.7475105526313,0.466446826445092,0.505738964974681,1.9541547277937,0.666666666666667,-0.480921323745634,0.882818886671844
"as.numeric(list.ret[2:n.sec, i])/100250",0.0745315497894388,0.0767831867439918,0.0540222854982333,-0.0967050620000001,0.905556968106427,1.28709011749813,0.966425983799691,0.00337277236549602,38.5877644323287,0.455818372151287,0.494924276315635,2.06537271624474,0.633333333333333,-0.430120700882212,0.803792093405788
"as.numeric(list.ret[2:n.sec, i])/100251",-0.0281705106746611,0.455102785473895,0.237443338604334,-0.488830627400124,-0.0728857562146558,-0.139698636607933,-0.0628470166514425,0.00169008775293323,49.3486219991072,0.120955652560367,0.106787595374278,1.13266646874572,0.5,1.56820592746108,5.83245850183997
"as.numeric(list.ret[2:n.sec, i])/100252",0.0536689204913741,0.0353116826600595,0.0121610276607791,-0.027853971396234,1.37826681780936,4.00204011116082,1.51370469320295,0.00319322014382428,16.4083127783958,0.488665164890659,0.45761556097759,3.01883199000503,0.633333333333333,0.480779958642204,-0.099979181839291
"as.numeric(list.ret[2:n.sec, i])/100253",0.0726692955557184,0.07640428091465,0.0590117798843323,-0.145488556838212,0.885674136915322,1.14670826211912,0.947330491920246,0.00294496959056444,42.355123953092,0.560721069423676,0.54593826500534,2.01830300906808,0.633333333333333,-0.68945425717341,0.515305079253617
