"","mtd.ret","ytd.ret","ann.ret.5","ann.std.5","downrisk.5","drawdown.5","sharpe.5","sortino.5","inforatio.5","alpha.5","beta.5","corr.bhf.5","corr.bidx.5","omega.5","wl.5","skewness.5","kurtosis.5"
"ABAFINU.KY.Equity",0.017684,0.067409094598418,0.04747946616143,0.0674538089570859,0.0286990444574245,-0.0550277311171143,0.629756374298379,1.4801700532033,0.429486796873103,0.00418482335269543,0.0257901094888015,0.0644442460832813,0.0398229740917888,1.70363106281474,0.638888888888889,0.315968246972762,-0.521450072985553
"APEXGCE.US.Equity",-0.016099,0.172669162822716,0.0865615798900936,0.0930299393891174,0.0444250842629637,-0.0905355835518695,0.876723992573456,1.83593528843545,0.692260725873288,0.00673699965754655,0.109894454298635,0.149463358234964,0.123038215147807,2.15400555220702,0.583333333333333,0.725487448570968,0.667117052373683
"APHSIFA.LX.Equity",-0.005227,-0.0733463509465931,0.0430018158527938,0.126684570813948,0.0731796253799512,-0.194047697310672,0.299971935087534,0.51929503130806,0.413044011893913,0.0070511204699263,0.578495480363241,0.459092212883128,0.475623417860497,1.34370474745783,0.555555555555556,0.187833737434894,-0.09596149911855
"AROYIPA.US.Equity",0.00737,0.0331956643763456,0.0921506680509347,0.173357515662507,0.169566569135439,-0.171,0.502722179179126,0.513961381039232,-0.00676045463215379,0.00257473596489296,1.20442748895972,0.573006098178267,0.723644004056437,1.93731385790939,0.694444444444444,-0.0243868556679131,5.93029800597188
"ARTPAII.US.Equity",8e-04,0.0144547320267494,0.0506173392942983,0.0197132179576958,0.00570035457961462,-0.00560100000000008,2.31404834016407,8.00254416759148,0.592152815475779,0.00434551516755222,0.0413371096824889,0.205732119406659,0.218408515571329,8.60097944192215,0.75,0.667451697168092,0.159477004542669
"ASLNDMB.KY.Equity",0.00636,0.389658311523888,0.0935001919659997,0.162780120178988,0.116381042893922,-0.239421422484647,0.543679362496401,0.760434773270291,0.43997432113845,0.00268325524395843,1.17473491505001,0.752824090526703,0.751667020172646,1.63914816775118,0.638888888888889,-0.274145591116294,0.915389520916148
"BAOBABG.VI.Equity",0.028532,0.059094410547857,-0.0109907838714913,0.211319194057034,0.14894850767048,-0.251050516751472,-0.0756712325297602,-0.107357798487433,-0.627798244501435,-0.000969428908185341,0.53476050701154,0.164639298543179,0.266574994643558,1.04319589499054,0.444444444444444,-0.290636363369658,2.64081741370105
"BBHEDG1.US.Equity",NA,0.0790564339396516,-0.0138210357105405,0.0540820096191665,0.0279060262182583,-0.120316951213716,-0.348009177970161,-0.674443418182784,-0.798055214619638,-0.00179775418400429,0.180504308769234,0.307040970938039,0.353419024331362,0.851591715788807,0.5,0.131682197302141,-0.495630831762721
"BPCENHO.US.Equity",0.099095,-0.256984400368252,-0.00125233890237475,0.148439598790311,0.0834307539956382,-0.324921523806164,-0.0421204244239903,-0.0749404578400625,-0.341617683498978,0.00069753322589038,0.0160022449580118,0.0566665207490793,0.0112284064751792,1.04945203470653,0.472222222222222,0.481049225351221,0.243840603518581
"CAMCAPR.KY.Equity",0.074,-0.166538452786378,-0.119924825914737,0.25618019744389,0.119979559047343,-0.459948010493439,-0.487644350192599,-1.04121757828301,-0.652539350744723,-0.0144083556819598,1.28794777404421,0.584807310110299,0.523648278888841,0.766932380919898,0.388888888888889,0.596670194092189,-0.235515389413202
"CARMOTT.KY.Equity",NA,-0.0147096593820001,0.0603024214873074,0.152436803080396,0.0633147805808407,-0.154592291996962,0.362789171445301,0.873451996200112,-0.195102586290242,0.00494194136008339,0.279891325749524,0.0723034418426624,0.194655916562024,1.46272031527024,0.472222222222222,1.46887867178463,3.49387869216137
"CASSIOA.KY.Equity",0.002941,0.00470234915689227,0.029747121962886,0.0519364439507329,0.0342362306607042,-0.0315422969837054,0.476488571038117,0.722834304048849,0.32622645056299,0.00292451078036608,0.0739543529359588,0.15547181969475,0.14831275924612,1.55894310178236,0.527777777777778,-0.155347925736779,-0.027974219864408
"CAYENRG.US.Equity",-0.018325,-0.173786905235107,0.0365642155488961,0.102342395412189,0.0506773865495272,-0.198175889579471,0.308417791295287,0.622846158770408,0.5104177184018,0.00434076727816996,0.185378666003994,0.0812809665756319,0.188664921169386,1.36629942753608,0.5,0.751897346595473,0.895309801839988
"CCLDMNA.CN.Equity",-0.017136,-0.0588865112498764,-0.0369499131784021,0.0832240849099872,0.0618947729567807,-0.195228354136036,-0.504059770963826,-0.677761807248159,-0.333995614510156,-0.00176276309899825,0.217412609427811,0.191345733165507,0.272096329689217,0.723249602028978,0.416666666666667,-0.381708404419635,0.825291894336756
"CCLMKNA.CN.Equity",-0.024363,-0.12547820451683,-0.138980784765906,0.13988568900897,0.120872036818636,-0.377574150567725,-1.02927458688553,-1.19118357359977,-0.846156925567873,-0.0110428732783514,0.103332751413829,0.0520945352533152,0.0769399129675338,0.446848643151955,0.416666666666667,-1.28309043407121,2.54399455064353
"CEDMNLP.US.Equity",NA,0.0141589870977161,0.0246967890551171,0.052619848215741,0.0281065908249293,-0.0445180526192801,0.374322422488951,0.700788977852372,0.383245852839544,0.00153459623042917,0.16921362781696,0.270727525148707,0.339278583944859,1.41756615128629,0.555555555555556,0.0200445045318996,-0.629469852392643
"CHCIMPE.KY.Equity",-0.028662,-0.0556631097782994,0.0440373473221607,0.311351770888217,0.0650445930785345,-0.224552657669024,0.125380200057305,0.60016283405797,0.19531597049049,0.000747845555572813,1.1885411895463,0.387473313009735,0.397603208617917,1.50808320424125,0.25,4.80723794211794,23.9464887806342
"CHESSIC.US.Equity",0.003499,0.100144379392652,0.0890707658363872,0.0675180208553172,0.100094954917818,-0.0629999999999998,1.24516039971818,0.839910122397405,0.902433485980988,0.00516674074650323,0.43188623193932,0.682413136003849,0.666249106591707,2.92200437317784,0.805555555555556,-2.39533761877401,6.58304317658777
"CLASABE.LX.Equity",0.021882,0.125181602089167,0.0467683326337982,0.190660723715839,0.15924968560066,-0.306500164054119,0.219071509956344,0.262282041413494,-0.343448269305781,-0.00156687126932455,1.37404872537901,0.730848773891569,0.750633391799632,1.32623858795928,0.666666666666667,-0.192755992973723,1.38462452206662
"CLOVSTR.US.Equity",NA,0.0624515776004482,0.0560180211097214,0.0582505899937421,0.0295975315643602,-0.0637012093378354,0.875836984916416,1.72372554105677,0.734724354450428,0.00424123891736104,0.207901922258096,0.418663836369616,0.363314532951562,2.0960915330619,0.611111111111111,0.320485231255389,-0.279116658281184
"COLOMLP.US.Equity",0.0169,-0.13938754838854,0.0765207131470991,0.108788091084938,0.0771160563945418,-0.153690184274304,0.657431456272711,0.927442565024127,-0.0195299294122845,0.00695637046955101,0.0624198827339435,0.140365991621286,0.0597624751135365,1.75267463813719,0.611111111111111,-0.407776595154414,0.75766006935152
"CONCAPO.KY.Equity",NA,-0.0119148595065069,0.0656889107748879,0.0918761350844038,0.0577246495105936,-0.0779825987040002,0.660551412171777,1.05135174123059,0.162936335751568,0.00589124659253539,0.0643428805163029,0.121681829589213,0.0738870765303914,1.69277335845489,0.611111111111111,-0.377168238322553,-0.406890963905594
"CUSHMKN.US.Equity",NA,-0.0913709633224572,-0.0236257725219459,0.123762850414431,0.0752253672222708,-0.235459757265827,-0.231295355804185,-0.380533503244516,-0.373527607696294,-0.00267277293235072,0.443171157361907,0.514756748259198,0.378380121864206,0.90545102974126,0.5,0.0905477378533361,0.954700736088678
"DACHCEQ.BH.Equity",NA,-0.0138,0.0479343264010037,0.107001720664536,0.0586029304452365,-0.156111020338776,0.401248934450393,0.732631048905056,0.0263939278007122,0.00449420805112341,0.0326081233139149,0.0451418451449271,0.0330377105888183,1.40259969325153,0.638888888888889,-0.360455472863137,-0.653360492927482
"DONEHF1.NA.Equity",-0.01026,-0.0655143547126203,0.0622874550029471,0.0435877360497521,0.0200781478750135,-0.0742460658198081,1.31430214539149,2.85322408020708,0.468519389215945,0.00544676121402502,0.0644547176481411,0.135770596153376,0.154020093103005,2.70190311897492,0.666666666666667,-0.00854910806753757,-0.486374539683069
"EAMDSSP.KY.Equity",NA,-0.0345301809849999,0.00456401021287833,0.130990956331198,0.0948224089589019,-0.210861311460579,-0.00332839609185925,-0.00459796151467355,-0.406186981721896,-0.000637152255024343,0.566859974231043,0.502579792450926,0.458777891824051,1.07632479984687,0.638888888888889,-0.609689485736744,-0.331342087347589
"EMEVALU.BM.Equity",NA,-0.726679897836695,-0.21274822980654,1.14611049060009,0.639058063165947,-0.788016181705752,-0.189988863719876,-0.340733091963188,-0.306901684995555,0.0229962600486819,1.50345079238258,0.247005446235591,0.138399152880581,1.31169337676121,0.472222222222222,1.07161483723764,1.83471328665974
"FAAREMG.KY.Equity",NA,0.0748000146194885,0.0525038855118216,0.0907254995559473,0.0549891896959008,-0.158883249765124,0.523600153697998,0.863876805141626,0.508562987677888,0.00311986468446987,0.423781691983224,0.538994061585908,0.49765633010453,1.6214555393504,0.527777777777778,0.264998512010375,1.55216625455301
"FIEMKNA.CN.Equity",NA,-0.0697896361833263,0.0273644241663262,0.0636375601994833,0.0285592369954925,-0.113080692371118,0.351434343117822,0.783088993934117,-0.0150267245563451,0.00315167892244186,0.203556724542648,0.28633512901828,0.337475799130077,1.39314349283011,0.5,0.540840545844713,0.0982261135587428
"GLGELNU.KY.Equity",NA,0.0307720391017181,0.0341622287038152,0.044518358761516,0.034153258326369,-0.0543333072264611,0.655060732585331,0.853863734614736,0.245986965319795,0.00295198989413266,0.016262491316397,0.030068811988954,0.0386814819310944,1.78637761517369,0.638888888888889,-0.703429143062145,1.03572022204819
"GUEVORA.KY.Equity",0.026356,0.165363262083651,0.200548631703455,0.0635148647651346,0.0702739441542881,-0.0531541597310001,3.07878529579737,2.78266196748717,1.57012761888477,0.0141747465821527,0.267410355989447,0.429353681063274,0.438520426731371,7.62920708036043,0.888888888888889,-0.950593969275772,4.00645269717264
"HARSMCP.US.Equity",NA,-0.0157404800000001,0.137539694973087,0.0998953447602134,0.0658792329443303,-0.0977388320047361,1.32678550027764,2.01185850304429,1.12536962681851,0.0120959051861982,0.295727483575281,0.43700191900161,0.313844440019416,2.86275415896488,0.75,-0.0149408417316962,0.59660722252805
"HILCMNEA.CN.Equity",0.041068,0.0252888492219805,0.0406679975264046,0.0730106552541998,0.0431961556874663,-0.112969229630308,0.488531398632433,0.825721570791402,-0.509721797273049,0.000966290882890725,0.515472641556053,0.772239914677238,0.735370760689914,1.58515007318965,0.611111111111111,0.167776255538354,0.125321680404508
"HSBCTGH.GR.Equity",-0.003315,-0.000775551341962166,0.0128618553793913,0.0334435740656664,0.0187186934616646,-0.0437984849976635,0.235078205575594,0.420000220394239,-0.630931173135896,0.000168245546913371,0.188622347477035,0.648779124104992,0.587445316246176,1.32528591647822,0.527777777777778,-0.0610580915307715,-0.901208088138974
"JADECPA.KY.Equity",NA,-0.219385226949372,-0.496079682047079,0.154311268986391,0.137174667523973,-0.872036647945085,-3.24720083852897,-3.65285873180271,-2.47904062664246,-0.0550966703857902,0.200667872868892,0.242434548986966,0.13775751958275,0.034831492192602,0.0277777777777778,-0.274037228918748,1.4408427927175
"KEYREOH.US.Equity",0.028,0.398491151499509,0.0728588346929995,0.1530456959051,0.100474873622072,-0.225671719744,0.443389370028918,0.675381140047457,-0.0865820237881043,0.00340877106938753,0.685287612573924,0.508902779950682,0.466378739859357,1.46679215710087,0.583333333333333,-0.399148997417549,-0.0353046621689868
"KLPAGEN.NO.Equity",0.00354,0.091623923604637,0.091547185375602,0.0665510606487695,0.0436338211805725,-0.043861,1.30046290069462,1.98348856538231,0.909197667230609,0.00730351843077572,0.0404576792222019,0.105080276548308,0.0633188427602735,2.61782932276355,0.666666666666667,-0.5141368529807,0.0233799218749606
"LMLSMOME.CN.Equity",0.008326,0.0257679256696335,0.0222353481062931,0.0553763085339536,0.0507888969219204,-0.0791621431920466,0.311240466592774,0.339352676487337,0.304352095455135,0.00154703929072446,0.0825769068033322,0.260148173292124,0.155317929639673,1.4101924530496,0.666666666666667,-1.00385956349577,2.75206968033698
"LOGSTNE.US.Equity",NA,0.0139951449589504,0.0447185869957187,0.0404493682488779,0.0392456953366168,-0.0714541793782615,0.981933432219193,1.01204951664242,0.572810636782549,0.00319579144932571,0.169671241660131,0.439015645545975,0.444356569256598,2.48534975314806,0.666666666666667,-1.19021474199064,3.5082464138311
"MAGGFDI.US.Equity",NA,0.0244160562693589,0.0233793832603251,0.0422786001105141,0.0397084413530789,-0.0559657382482954,0.434720714789097,0.462858340293429,0.129644854857302,0.00125654851051113,0.205412537387561,0.437787226448122,0.512598167994441,1.71858719734925,0.694444444444444,-0.00133711796314599,7.17204008478776
"MATAMNC.US.Equity",NA,-0.0967037773739979,0.0541698470215342,0.0798385906920063,0.0328637906655907,-0.0967037773739976,0.615865668411118,1.49617089281841,0.227201369408962,0.00572806591353988,0.294791810341025,0.47118054480834,0.389559009815129,1.66350465405025,0.527777777777778,0.484737859316251,-0.370211557869956
"MWJMA1U.ID.Equity",0.006942,0.0228388561179451,0.0503900558079762,0.0175355271171468,0.00546381899407365,-0.0090164762199999,2.5884625825472,8.30738643743665,0.650198167825876,0.00411371583930668,0.000779487409447552,0.00579431395068538,0.00462996025644543,7.15947810188648,0.777777777777778,-0.099950485476301,-0.708573631222702
"MWMGLFU.ID.Equity",-0.001609,0.0819082094663988,0.0757531879803903,0.055394572127773,0.0464367511968084,-0.0708226092240001,1.27725849776746,1.52364638259304,0.772983757537897,0.00594127806774503,0.0574318485890981,0.250272869639723,0.107987271191552,2.72613475395701,0.777777777777778,-0.813917067209649,0.843638683041751
"MWTFNEE.ID.Equity",0.003111,0.0630603309059294,0.15400582313124,0.0475456879594073,0.0219436757631897,-0.018709,3.13395030183295,6.79037663239608,1.5206641964127,0.0127504310117817,0.176853929345444,0.398845877898415,0.392903281158317,9.19544642017123,0.833333333333333,0.12895915877767,0.59578416733093
