"","mtd.ret","ytd.ret","ann.ret.incep","ann.std.incep","downrisk.incep","drawdown.incep","sharpe.incep","sortino.incep","inforatio.incep","alpha.incep","beta.incep","corr.bhf.incep","corr.bidx.incep","omega.incep","wl.incep","skewness.incep","kurtosis.incep"
"INDSMLI.MP.Equity",NA,0.368863038321505,0.136027644297465,0.227323680071431,0.163216118508402,-0.383383004676108,0.57639241216002,0.802786180034787,0.291660462493657,0.00382146406723611,0.974878703959659,0.405812921496132,0.396525376456985,1.70815388225511,0.629032258064516,-0.109285479161939,0.895862452938735
"INFCOPP.KY.Equity",NA,0.295287427298534,0.0429619322925232,0.174548599790832,0.138760161664218,-0.406260939926725,0.217486318068517,0.273579475818039,0.223585968815832,-0.00229961371160927,0.874546932689745,0.606989902154769,0.48414071799551,1.28473723903004,0.587301587301587,-0.64899870612409,1.6415866480401
"IVMAOPP.KY.Equity",NA,0.311229551602321,0.0322149260638318,0.144530570896266,0.123002071608892,-0.335574068671137,0.188298751572529,0.221255835026638,0.205187148806633,-0.0045608073113342,0.997281356470925,0.715257225318142,0.66674971760912,1.25870628783568,0.634920634920635,-0.832934102544031,1.47728149893913
"JABEMX1.KY.Equity",NA,0.0581179937594614,0.067272552527051,0.0549386880066261,0.0302152787424792,-0.0958425351608335,1.13349180307219,2.06096237131525,0.188987943164623,0.00316797277167422,0.295496896561935,0.6190612388753,0.519732049490808,2.60946677627198,0.666666666666667,0.389716657634667,0.783829921497742
"K2AARFA.AU.Equity",-0.015693,0.1131731675782,0.0762240789242099,0.138940268976242,0.157917653526,-0.374746560780165,0.512623729959734,0.451020372541713,0.0519321365525576,0.00164674592997041,0.653693158413404,0.548222621420991,0.451092649859267,1.64715105649286,0.703125,-2.58720426371757,11.7047546643541
"KINGSMD.KY.Equity",NA,0.156606330021503,0.0696058983194296,0.213920124498692,0.136892670631271,-0.38805860649437,0.30200944614645,0.471945634645772,0.0843882102860912,0.00835820479697684,-0.110573643183591,0.0752638963924998,-0.04994647402715,1.44395924446052,0.53968253968254,0.636328403948334,4.82579912203993
"KISCUSD.KY.Equity",NA,0.0470415892471061,0.0749038737813579,0.0440873408709098,0.020924624419275,-0.0254244563296089,1.58557700238806,3.34074688179182,0.479966588823671,0.00559885793736024,0.0623439545440387,0.200989975115857,0.138172626446733,3.51778645279472,0.666666666666667,0.265534512195402,0.269434275626901
"KISGLMS.AU.Equity",NA,0.0589056891110133,0.106540800024207,0.043930076741089,0.0221828349090011,-0.023305,2.31141868070614,4.57744920524134,0.913034611741384,0.00807460068104608,0.0573398095507626,0.193414577901356,0.127536899758402,5.88653205067149,0.733333333333333,0.0746410120428252,-0.114055068168753
"KKSPCFA.KY.Equity",0.005842,0.0818513893654957,0.0914130402920117,0.00862805955602886,NA,0,10.0153504656363,NA,0.997723904494433,0.0072859928251548,0.0040490427945195,0.155309408594742,0.0449944739908165,Inf,1,1.08487913347944,1.57037533623685
"KNIASPR.VI.Equity",NA,-0.00619559054355034,0.0363256823198486,0.0706294067306249,0.0467112735240269,-0.095561915176,0.44352181010556,0.670623598042892,-0.567831626496971,0.00216117232928766,0.128773824300315,0.281165311943636,0.177353815426229,1.62068401089129,0.5,0.585432241197516,3.05024740220361
