"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"1","A","TP+ ","05/11/2018","Susquehanna Financial","NVIDIA CORP","Forced","-3.89420674278246","-11.5826702033599","8.69565217391304","-7.84288336578669","1.971429","8.099155","","3","3","","1.5"
"2","A","TP- ","05/11/2018","AlphaValue","TOTAL SA","Forced","5","0.151457781143494","-0.756143667296784","-5.62720009380667","0.15926069","0.7991458","","2","2","","0.5"
"3","A","TP+ ","05/11/2018","Jefferies","NVIDIA CORP","","23.0154153692385","15.326951908661","6.66666666666667","17.961109291793","1.971429","8.099155","","5","5","","1.5"
"4","A","TP- ","05/11/2018","AlphaValue","ARCELORMITTAL","","5.57474099654662","6.23252754481169","-0.619195046439615","-2.65854325522253","3.44553493","3.7900287","","4","4","","0.5"
"5","A","TP+ ","05/11/2018","MKM Partners","NVIDIA CORP","Forced","-1.9720908776381","-5.81632260792681","4.08163265306122","-5.99974103310242","1.971429","8.099155","","3","3","","1.5"
"6","A","TP+ ","05/11/2018","Grupo Santander","ARCELORMITTAL","","9.98191086992271","9.85035356026969","0.119760479041914","1.40493188614823","3.44553493","3.7900287","","5","5","","1.5"
"7","A","TP+ ","05/11/2018","Nomura Instinet","NVIDIA CORP","Forced","-3.89420674278246","-13.5047860685042","11.1111111111111","-7.84288336578669","1.971429","8.099155","","3","3","","1.5"
"8","A","TP+ ","05/11/2018","BNP Paribas Equity Research","SINOPEC CORP-H","","10.7011070110701","4.55104551045509","5.88235294117647","3.79026702294361","1.253813","3.402634","","5","5","","1.5"
"9","A","TP+ ","05/11/2018","BNP Paribas Equity Research","PETROCHINA-H","","13.5986733001658","10.2819237147595","3.00751879699247","0.457418420036815","-0.574238","4.458249","","5","5","","1.5"
"10","A","TP+ ","05/11/2018","BNP Paribas Equity Research","CNOOC","","11.8253968253968","6.38528138528138","5.11359782977281","2.908513159147","0.596017","2.130586","","5","5","","1.5"
"11","A","TP+ ","05/11/2018","J.P. Morgan","TAL EDUCATIO-ADR","","42.8571428571429","33.3333333333333","7.14285714285714","54.1690554481223","4.820081","9.293145","","5","5","","1.5"
"12","A","TP- ","05/11/2018","Morgan Stanley","CHANGYOU.COM-ADR","Forced","5","42.6388181355069","-32.1428571428571","-5.78201103360399","-1.6589914","-2.9858904","","1","1","","0.5"
"13","A","TP- ","05/11/2018","Morgan Stanley","YY INC-ADR","Forced","2.16867469879518","30.1204819277108","-21.4814814814815","-31.4432810119307","-3.498494","5.328746","","3","3","","0.5"
"14","A","TP+ ","05/11/2018","Morgan Stanley","MOMO INC-ADR","","37.9130887327609","32.7088212334114","3.92156862745098","11.4370092318551","-1.3912046","6.000186","","5","5","","1.5"
"15","A","TP- ","05/11/2018","Morgan Stanley","NETEASE INC-ADR","Forced","4.91606714628297","23.6510791366906","-15.1515151515152","-17.692471168045","1.463396","3.540991","","3","3","","0.5"
"16","A"," Upgrade","05/11/2018","Morningstar, Inc","ALUMINA LTD","","-41.8181818181818","-41.8181818181818","0","-41.4181670131646","-1.5673359","-2.3127102"," hold","3","1","2","2"
"17","A","TP+ Upgrade","05/11/2018","Ahorro Corporacion Financiera SA","ARCELORMITTAL","","8.45913501068902","8.22562078605491","0.215766121679931","0.000910251480568114","3.44553493","3.7900287"," buy","4.423","4.346","0.077","1.5385"
"18","A","TP+ ","05/11/2018","Exane BNP Paribas","NVIDIA CORP","Forced","-3.89420674278246","-15.4269019336486","13.6363636363636","-7.84288336578669","1.971429","8.099155","","3","3","","1.5"
"19","A","TP- ","05/11/2018","Shinhan Investment Corp","SK TELECOM","","38.0846325167038","46.9933184855234","-6.06060606060606","7.43164932057063","-2.0438428","-2.6402019","","5","5","","0.5"
"20","B/D","TP- ","05/11/2018","Day by Day","HSBC HOLDINGS PL","","15.7098646034816","22.1160541586074","-5.24598473088984","8.78911417336856","-0.013388","-0.526009","","5","5","","-0.5"
"21","A","TP+ ","05/11/2018","B Riley FBR, Inc.","NVIDIA CORP","Forced","15.326951908661","0.493599354169061","14.7604948472538","10.588539961056","1.971429","8.099155","","4.189","4.189","","1.5"
"22","A","TP+ ","05/11/2018","RBC Capital Markets","NVIDIA CORP","Forced","15.326951908661","9.560604313228","5.26315789473684","10.588539961056","1.971429","8.099155","","5","5","","1.5"
"23","A","TP+ ","05/11/2018","Goldman Sachs","NVIDIA CORP","Forced","19.1711836389498","5.71637258293931","12.7272727272727","14.2748246264245","1.971429","8.099155","","5","5","","1.5"
"24","A","TP+ ","05/11/2018","Mitsubishi UFJ Morgan Stanley","HITACHI LTD","","12.308044923218","0.848040339216127","11.3636363636364","-5.63312469908522","-0.3417754","-0.3628413","","3","3","","1.5"
