"","ann.ret.60","ann.std.60","downrisk.60","drawdown.60","sharpe.60","sortino.60","omega.60","wl.60","skewness.60","kurtosis.60"
"HEDGEDLP.CN.Equity",-0.0435604462293365,0.304199597217566,0.0592362374930899,-0.845341551175192,-0.0558507958644937,0.00161168573015181,1.00272775454296,0.456953642384106,0.294577146931413,0.0881140281149033
"HEDGEDLT.CN.Equity",-0.0461514584764435,0.304359833190089,0.0594307970940302,-0.856801474175725,-0.0583251178459278,-0.00209504061636322,0.996402876321394,0.450331125827815,0.308319518645891,0.337642293815209
"HGOSASE.KY.Equity",0.0320144165286329,0.204409601275258,0.0433093613172558,-0.65297885130198,-0.00992367924655372,0.101927705853763,1.22626744159996,0.562913907284768,-0.733864591225927,1.75549670539417
"HHAKEUR.SS.Equity",0.00527624325383957,0.0455240929525839,0.00996084108925034,-0.0908834593603131,-0.340494596792328,0.0527396352497529,1.12175598764712,0.56953642384106,-1.20997820451417,5.80123804624347
"HILCMNEA.CN.Equity",0.0149332021740709,0.100928077781947,0.0220998868923718,-0.397583025336545,-0.114349536761874,0.0754925801914207,1.16815054755305,0.589403973509934,-1.24739379641116,4.1946931120578
"HILSCPEQ.CN.Equity",0.0515218721241895,0.168267511071362,0.0355255582049717,-0.508709209126985,0.00838362846065545,0.152206807191639,1.33849447458841,0.589403973509934,-1.0356692764884,2.39475239662174
"HILUSAGH.CN.Equity",0.040374361750587,0.0944076010917294,0.0195979693766661,-0.314779587155666,-0.0484112380286213,0.187807334186788,1.4337551655916,0.615894039735099,-1.23674305138746,4.64471754698362
"HIRSHCPE.CN.Equity",0.0677291873204038,0.121552596597315,0.0253844661061975,-0.402974597336309,0.0314430330473533,0.240434887727974,1.58079226215309,0.662251655629139,-1.22241608794241,2.76823039942774
"HKPTRLP.US.Equity",0.0509987487225403,0.252568520191614,0.0483497855102525,-0.652852622175551,0.0247076874657173,0.140671641804224,1.2899504975373,0.576158940397351,0.0393564793741158,1.88749645021502
"HLUSPFEQ.CN.Equity",0.084032389161359,0.184429633437904,0.0359500772528161,-0.529989709886086,0.0595442801674331,0.227263832019744,1.47726120073054,0.629139072847682,-0.42161566446972,0.625706828201915
"HORCRLP.US.Equity",0.03421077389183,0.104014854418069,0.025421930413334,-0.274959076601809,-0.0569018298659706,0.12947235054842,1.46109122148488,0.741721854304636,-3.64507496532968,21.2722651617561
"HORGLBL.US.Equity",0.0917526555661683,0.164415896147288,0.0293218025251604,-0.368048837741758,0.0728277863696155,0.288406869402614,1.5836825515234,0.589403973509934,-0.0360322661186915,0.478159945792164
"HORIZON.JY.Equity",0.0484071130854686,0.0330594316113365,0.00656660935974143,-0.0802267609299999,-0.105536983134812,0.608048134249553,3.54718017397623,0.774834437086093,-2.21146371854727,10.5482575689151
"HORSEGL.KY.Equity",0.102132824651166,0.169998244310557,0.0299775711534187,-0.373007434097022,0.0881592602593783,0.311110961780301,1.64222895030507,0.589403973509934,0.00471147621901247,0.793629312560491
"HUDVALL.US.Equity",0.0350957671802308,0.0449683549047049,0.00884578472479129,-0.0968628371894814,-0.156944190164541,0.334924369781346,1.85255033493097,0.71523178807947,-0.776372900160276,1.64282060820513
"HUNCAPP.US.Equity",0.0779461296459516,0.0850569947698818,0.0181408004960024,-0.225729957167537,0.0646709666486234,0.363154896679067,2.14354687413784,0.695364238410596,-2.88014531142373,18.563476957854
"HUNTRGP.BH.Equity",0.0756803030915094,0.0809946321931904,0.0166132280397478,-0.204411502518953,0.0589984297805978,0.383998240189248,2.17160767257641,0.695364238410596,-2.44076552874674,15.8628864380303
"IBSOPPO.VI.Equity",0.0381700200260766,0.134995222193498,0.02555143721389,-0.355785294160173,-0.0287055628165777,0.151903431532514,1.31449900941645,0.543046357615894,-0.0294348016187962,2.59183585032366
"IBSTURN.US.Equity",0.0669621617290221,0.124414280435,0.0223112969930019,-0.319465549148962,0.0293552989160036,0.271356014742692,1.60283547642598,0.576158940397351,0.0503274195197966,3.27908574719944
"IFMTLRU.BM.Equity",0.00631736198267108,0.0932327678207046,0.0246592034536172,-0.336220450890081,-0.150749582630914,0.0382302890924445,1.15627380850443,0.675496688741722,-7.21498018749604,70.1014490355304
"IIIFUND.US.Equity",0.023379413483648,0.127078386026318,0.0337867761712531,-0.548278589784544,-0.0609747742827044,0.0817828488264596,1.46647086904851,0.76158940397351,-7.52043618160212,71.8318929206032
"IMPALLP.US.Equity",0.106345884949649,0.175249281869022,0.0294017823944997,-0.510300510624207,0.0929692483454193,0.330025043145905,1.68368344920909,0.596026490066225,0.498330082828421,2.82675147115833
"INDSMLI.MP.Equity",0.0913298871249755,0.321996883055147,0.0595077476257509,-0.729743993710904,0.0705354970089372,0.194200768676463,1.39482137237116,0.589403973509934,0.30313537142901,2.7065781082796
"INTEDGE.US.Equity",0.0697220516610488,0.0512147506690476,0.00762134506909716,-0.0685483239917151,0.0500795498545686,0.753200032139916,2.67400540749324,0.655629139072848,-0.0418985833438232,0.389389441996595
"INTREPI.US.Equity",0.07076781389985,0.0929130917421549,0.0151898139190064,-0.128765938107101,0.0397792477409586,0.399408909958814,1.84085963078171,0.602649006622517,0.489698165484511,2.50736073920453
"IVMAOPP.KY.Equity",0.0916564675405993,0.24717568446518,0.0470083126929526,-0.660974861483246,0.0686799029594727,0.210612742761951,1.4827721057241,0.615894039735099,-0.235482002124371,2.63965089421662
"JBGLRHU.KY.Equity",0.0653948476018844,0.0736115297571574,0.0114649405439146,-0.122544500479161,0.0242277101280464,0.481017273134772,1.99620176692606,0.609271523178808,0.361499419434981,0.943419966732546
"JLPCOLP.US.Equity",0.0870521335086969,0.184107530435519,0.032247157276324,-0.541018074255109,0.0633010574347892,0.259380325342242,1.56485138396876,0.615894039735099,0.319178173068804,2.02344214969415
"JMKLSFDL.CN.Equity",0.0764132871179679,0.149846291342318,0.0316430336981541,-0.609506317320408,0.048983803726672,0.224974870776496,1.57315825366078,0.682119205298013,-1.29733367604184,4.68517930792138
"JPFSEDL.LX.Equity",0.111617849739587,0.085787082613433,0.0130841787718011,-0.163807969331198,0.167919690841754,0.699964723494697,2.65749940672095,0.701986754966887,0.162622760988701,1.88052300559567
"K2AARFA.AU.Equity",0.00829725543870619,0.159370876471806,0.036224640384597,-0.429086084599611,-0.0698087301607128,0.0493683574050856,1.11313432535676,0.596026490066225,-1.32286900637962,3.64669582457915
"KACIPQP.US.Equity",0.0292513053895396,0.148592536612349,0.03252799058203,-0.538858746634567,-0.0384762378108693,0.102974787374592,1.25154109853034,0.629139072847682,-1.05927712944876,3.93374196521519
"KALTCHA.VI.Equity",0.0739605146113163,0.331998992276248,0.067199152723441,-0.799851262554011,0.0608362408104584,0.16117072886937,1.3794428024101,0.582781456953642,-0.683357459355149,3.67377952334337
"KAYNMLP.US.Equity",0.0599328319928729,0.17681162332847,0.0362348415939376,-0.52985600098433,0.0233904387634954,0.170936973910263,1.40264669896651,0.622516556291391,-0.771233805954689,4.27421551620072
"KBDCPUA.US.Equity",0.0354067882218367,0.0342161133192926,0.0077807350067351,-0.11483938,-0.207178982587185,0.379607134030345,3.13293639406982,0.814569536423841,-4.63464995489018,38.6397323317241
"KINETIC.KY.Equity",0.0681951699846179,0.235918610549907,0.0491670663056681,-0.762012281163877,0.0428078303173847,0.160989419914428,1.36684620888057,0.629139072847682,-0.848851689100495,2.41772782120612
"KINGDAS.US.Equity",0.0592572523296788,0.101479366103323,0.0203904689301657,-0.256295197745626,0.00820756504750692,0.25700424566205,1.58148264089439,0.629139072847682,-0.83747296376054,1.12632537456463
"KINGDON.KY.Equity",0.0597562017344502,0.102117389584917,0.0205470452932963,-0.259344527193785,0.00968348190434889,0.257236837618051,1.58406814118556,0.629139072847682,-0.849376667068544,1.17709781767685
"KINPART.US.Equity",0.0908230729919517,0.242058284786649,0.0491486340408977,-0.755672431062744,0.0684537918084553,0.199055204313259,1.46349274975363,0.649006622516556,-0.72755942433946,2.17424864506628
"KUROTOF.US.Equity",0.0978398662967026,0.197272635253518,0.0367271287572956,-0.594760603025423,0.0778569543889983,0.256861212777575,1.61864848432207,0.642384105960265,-0.0318658779410535,7.66206776208088
"LADMUNR.KY.Equity",0.115735140918365,0.113672503815427,0.0187883925113071,-0.203944992284661,0.143233323661541,0.516282550487508,2.03793331429499,0.635761589403974,-0.167813152583749,-0.301274790007608
"LAZEILP.US.Equity",0.0245430402031084,0.0533558291928262,0.0113593253685161,-0.161357621476881,-0.185557288741133,0.188563455389773,1.46643784746508,0.629139072847682,-1.38398748173405,5.05365313435714
"LEVPART.US.Equity",0.135814478854203,0.211087096425948,0.0369209847121198,-0.3806435,0.123241398720747,0.338825959735676,1.77812027185507,0.602649006622517,0.00392160204290188,3.250969478258
"LHASARB.VI.Equity",0.0920576093372765,0.0762950156654118,0.012718657904592,-0.176411152242651,0.118335545975837,0.598040941328344,2.64293510212664,0.708609271523179,-0.34389768974562,3.33974880728137
"LIMJAPA.KY.Equity",0.0428447909886795,0.0555086565782932,0.00909837338966413,-0.116798438828697,-0.0855523013687175,0.39887487876725,1.95731363256008,0.582781456953642,0.146525275410251,3.02521117577463
"LMLSMOME.CN.Equity",0.0232254377829411,0.0924791602742989,0.0191740663281499,-0.265473300336797,-0.10211126394235,0.118597345944555,1.28027680531148,0.589403973509934,-0.758516792644935,4.39019991281565
"LMPBLCH.US.Equity",0.0239059336183385,0.128621200769263,0.029779070271336,-0.486932649865842,-0.0621145707308644,0.0904562151273006,1.25459811268318,0.688741721854305,-2.00126648189287,9.4816024502469
"LOYCFND.BH.Equity",0.110328310860697,0.519439027662328,0.0933207130043969,-0.880022101604884,0.102886988697967,0.218899040865386,1.51365440480383,0.582781456953642,0.250683444592839,4.55764957107853
"LOYCPAR.US.Equity",0.124832825878217,0.517567077858829,0.0929875268722347,-0.878912644625712,0.110169574867905,0.230786845667286,1.54641382440862,0.589403973509934,0.218545661039668,4.57012610385831
"LPHEGLG.TL.Equity",-0.0158811460440347,0.0819589970008279,0.0158871536066677,-0.389459591852223,-0.256110122206811,-0.0666855583346681,0.877944831942967,0.47682119205298,1.23022202454394,8.38709304920872
"LUCERNE.US.Equity",0.109397724753465,0.217717800653698,0.0395050158945394,-0.600317020287152,0.0896489436667158,0.269191401527734,1.59175833145698,0.602649006622517,0.16703025015517,2.45878419679784
"LUENTRP.US.Equity",-0.021070872612766,0.232515438575506,0.0520022498249288,-0.7433909215211,-0.06589777084155,0.011092744718954,1.02395800527822,0.549668874172185,-0.883501456648734,1.94961616872321
"LVGBARC.KY.Equity",-0.000143757609634032,0.0496045938943199,0.0112165245777223,-0.210465625568294,-0.342836418154437,0.00808764168967751,1.01668327117806,0.589403973509934,-0.846409994896314,1.10608085240567
"LYNASIA.KY.Equity",0.13844051028328,0.20502649116452,0.03566227965798,-0.503574357086517,0.128801494006333,0.353966481579214,1.84576399411638,0.609271523178808,-0.194466330590401,6.04212337752769
"MAGSMCE.KY.Equity",0.0845636870714681,0.0650565070832451,0.0103019402043261,-0.0927131075851806,0.104485858778343,0.675820744692209,2.59541514404691,0.71523178807947,-0.211403804652479,0.557261687641726
"MANARST.BH.Equity",-0.0176737882709552,0.0809678683078304,0.0201087316944062,-0.482963170609339,-0.265375982670892,-0.0598119135573767,0.839341918796077,0.543046357615894,-2.23579472996556,10.2490590594564
"MANBAFB.BH.Equity",0.139131026179498,0.191113229707951,0.040407600941748,-0.558646766291183,0.13923353407536,0.313838567017148,2.33574570551249,0.708609271523179,-3.11807220194626,29.1235154017458
"MANKONK.FH.Equity",-0.0257284160479863,0.118287229073632,0.0224617099008262,-0.394435395620137,-0.19319610960451,-0.0710981827304316,0.87899174928919,0.403973509933775,0.675965876635231,2.38574890264037
"MANOMS8.CU.Equity",0.0342134886663994,0.146287577215708,0.0277619482700394,-0.286179332943539,-0.0309776227529274,0.132981582512123,1.24052116240721,0.529801324503311,-0.0145585758667706,-0.45383101783673
"MANONZD.CU.Equity",0.0459151447868933,0.0954680403865653,0.0181054084929163,-0.150872806053668,-0.0317060413746284,0.227899044621259,1.50697618406353,0.682119205298013,-0.295557347290451,0.700933717125147
"MANSER7.CU.Equity",0.0349042111275206,0.142299110299326,0.0272664343415487,-0.249099048824948,-0.0316105097799253,0.135752868980795,1.24610310839878,0.536423841059603,-0.0837094036671185,-0.504282019759554
"MAP157L.CU.Equity",0.0468338831119022,0.136371711071113,0.0256765369883719,-0.185910807843828,-0.0103949316524451,0.178792858983774,1.33480626426303,0.543046357615894,-0.0881058382584603,-0.266740315873238
"MAPLETR.US.Equity",0.0688636359063919,0.108091158083551,0.0216641938061753,-0.35091336715652,0.0338490178342462,0.279548767412263,1.64227370479258,0.655629139072848,-0.949093201835769,1.61345737860046
"MARKPAR.US.Equity",0.0742671409630602,0.202984441149557,0.0404690569726014,-0.657334134112011,0.0465899910254639,0.191010461406762,1.40606831445914,0.576158940397351,-0.595793189228886,1.03612174561038
"MARLNLP.US.Equity",0.186081692058213,0.279273270327781,0.045912857173214,-0.601473472178078,0.155186838481224,0.381397443673621,1.88387685743578,0.589403973509934,0.239735761593219,2.91355092045677
"MASPOPU.US.Equity",0.0579914269407635,0.0783643699277432,0.0153015473398404,-0.29140266943811,-0.00152229343085907,0.324513776523667,1.85359744990893,0.688741721854305,-0.902512041780072,4.75672364902917
"MAVERFI.KY.Equity",0.0555812004838665,0.112117130183807,0.0237602515203703,-0.30044513920782,0.00184155295762422,0.212943985238073,1.54651571196905,0.596026490066225,-1.85491773683368,9.04434078882143
"MAXIMUP.US.Equity",0.0613625406713079,0.119583836137762,0.0241613382563497,-0.31536937540158,0.0167371589913207,0.230855650368943,1.52753898237142,0.609271523178808,-0.928393510785023,1.73572123514247
"MAXQFUS.KY.Equity",0.0760628845978082,0.107721614855979,0.0174302182715357,-0.187628897722104,0.0515007807256247,0.378738612787325,1.80600835742886,0.615894039735099,0.439454875543422,1.50336891118803
"MENDCAP.US.Equity",0.117805003606112,0.148994575310942,0.0263448088524134,-0.349925936732602,0.121883261461688,0.388779609701855,1.88810531453674,0.589403973509934,-0.235752482667482,1.02135799696286
"MERINHE.KY.Equity",0.0598065702702724,0.0950656444909377,0.0152833227029027,-0.18107100660442,0.00810274123266952,0.341703459380515,1.71090686992621,0.576158940397351,0.375974115436134,1.2074340297943
"MERINTF.KY.Equity",0.0442208084169946,0.0746521552127063,0.0125162310710999,-0.162797540145598,-0.0537506205076287,0.306934430167726,1.67352978740697,0.576158940397351,0.243757062082759,2.26174828022383
"MERPART.US.Equity",0.0663383646547766,0.117276675530319,0.0224441824200239,-0.368950083661136,0.0277383946530522,0.264615540858376,1.61248531621363,0.629139072847682,-0.383239495323541,1.78013123486132
"MERUEMS.KY.Equity",0.117594151845698,0.0607186082724397,0.00746311338322425,-0.074808808976385,0.254374392739905,1.26738825553917,4.20865281144482,0.741721854304636,0.280457960259751,0.816735694089488
"MGHINVA.KY.Equity",0.070919456670228,0.0999864106266208,0.0184717156232502,-0.302679693774245,0.0395300830872006,0.332453154742201,1.75258086717137,0.615894039735099,-0.374161602147166,1.25846469639713
"MILLBTR.US.Equity",0.0703517865427801,0.117595103737339,0.0207836715947944,-0.238005305981641,0.0368910110862885,0.300828999212718,1.55890315266649,0.56953642384106,-0.0871775011374972,-0.334916919987492
"MILLBUR.KY.Equity",0.0703169536000288,0.117606658254626,0.0207866077957811,-0.238005305981641,0.0368103355468741,0.30066066061325,1.55843955263625,0.56953642384106,-0.0870140576264986,-0.335774420026418
"MILLMDP.US.Equity",0.0600328380842421,0.116004347943178,0.0206846041219579,-0.228433101133947,0.0127159959637329,0.262312383769999,1.48588542284427,0.56953642384106,-0.0801328823857374,-0.216497873099763
"MILLRLP.US.Equity",0.0763067206851333,0.106026696884054,0.0200548282257805,-0.205492274447354,0.0527723802419884,0.329856654396196,1.76280637554372,0.629139072847682,-0.586466726747087,0.789754453375229
"MLNRHDE.KY.Equity",0.00750707395483241,0.105102583897291,0.0244375085847108,-0.415982968602708,-0.128386074240681,0.0452051805087086,1.11555059884595,0.576158940397351,-2.29206506909644,11.8454369060214
"MMKNEUA.US.Equity",0.158904250439435,0.0938081593197888,0.0160304490895684,-0.24936751243,0.285564581826352,0.79430791437199,4.61749764816557,0.801324503311258,-0.952778773786405,11.7330607494447
"MOHICAN.US.Equity",0.0671688986892758,0.0589540039322339,0.0108282146865498,-0.201135661112204,0.0338940535133725,0.515027451524095,2.700533927843,0.748344370860927,-0.901822754545669,5.99916486424735
"MOMIPL4.CU.Equity",0.0480485032885252,0.109914892397297,0.0196509259027262,-0.19114815649347,-0.0184140281901643,0.224708418253645,1.4943886123234,0.615894039735099,0.131101023606194,0.606140612546451
"MOMIPS6.CU.Equity",0.0466425345893005,0.125887076525174,0.0234642186841359,-0.181121900074395,-0.0148417902768737,0.190104023669102,1.36487595538218,0.562913907284768,-0.0275113895544128,-0.12782941546093
"MOMPAUD.CU.Equity",0.0400320008949366,0.089389010083017,0.0162015627727126,-0.145288054546349,-0.0540390222324411,0.222543734945334,1.48870160459296,0.66887417218543,0.110557391663375,0.541006961423463
"MULVGMU.BH.Equity",0.12818842483035,0.336102992601913,0.0536275708236941,-0.450323461210108,0.0983892176321685,0.271244286511735,1.49347698905328,0.529801324503311,0.848527719392821,2.32078457199472
"MWETFAE.ID.Equity",0.0765472652891679,0.0697033031288156,0.0126777410456227,-0.21746673887499,0.0679977962757294,0.502315447416532,2.34779141233277,0.675496688741722,-0.988594959729287,3.84822405774191
"NCTAOPU.ID.Equity",0.0390766216202241,0.319014357111988,0.0621393223199085,-0.763438404053492,0.0268715576229082,0.120288443855642,1.24996373472734,0.549668874172185,-0.100808886670141,1.27367843809154
"NESTPAR.US.Equity",0.0619428189403868,0.116245944283278,0.0206297035522964,-0.229946719624609,0.0172471556755439,0.270424061003995,1.50178371562051,0.56953642384106,-0.0757893921184462,-0.218100331106508
"NEWMFHE.US.Equity",0.0487271281800821,0.153677172600975,0.0281488225805072,-0.499469674280321,-0.0014296634076115,0.175374161559387,1.40029395512486,0.609271523178808,0.586377815743374,6.50026885673683
"NEWPRDM.US.Equity",0.0543612180999307,0.0531299868092218,0.00762115119886927,-0.0618847301380495,-0.0301964665448834,0.595299506765067,2.24338123059108,0.589403973509934,0.411904120777579,0.592000824874537
"NEWTCAP.US.Equity",0.0565432618143331,0.0408311470221169,0.00550291634060119,-0.084397924213214,-0.0286381691303736,0.847267779487976,3.05846802488772,0.735099337748344,0.604807683108408,1.67703369728091
"NEXTARB.KY.Equity",0.0957854783566536,0.0491571754995872,0.0059203144644196,-0.0557414266039165,0.193821647241259,1.30912255845904,4.84939725351534,0.748344370860927,0.680428814271657,3.2080275924302
"NEXTLEU.KY.Equity",0.000911135914482886,0.0963491648739071,0.0209248003623762,-0.386625905855999,-0.163025158702364,0.0222550328385745,1.04963047815865,0.556291390728477,-0.684062919802453,3.14224483480759
"NISSLTD.KY.Equity",0.112731668119772,0.102351228279657,0.0177255717017059,-0.291595195596106,0.148100258605465,0.528942485173414,2.63141895434552,0.688741721854305,-0.430043967639581,4.91435795776844
"NLEMMAU.US.Equity",0.0675608152908915,0.13586662350531,0.0274658988435618,-0.48760222528255,0.0319769691936961,0.227707050243253,1.60971233704522,0.622516556291391,-1.2026625706845,9.98910546083276
"NODALPB.ID.Equity",0.0734509138137949,0.107275433448872,0.0208176265478583,-0.323563206013245,0.045415330058435,0.30773972149508,1.83969709490263,0.675496688741722,-0.763210484233767,4.70894204284815
"NORASXD.KY.Equity",0.0837484812737004,0.118499970155559,0.0182433912167144,-0.267268319036558,0.0671153280346866,0.399919110873288,1.82409114030101,0.562913907284768,0.529774392561226,0.956079746220963
"NORNRWA.KY.Equity",0.0580193425440561,0.0919757217220785,0.0152138966052063,-0.22191220717715,0.00220018040976399,0.332486630467308,1.67431689550847,0.549668874172185,0.224254214140873,1.28684090292967
"NORPOLO.KY.Equity",0.103284254650395,0.0611685472986205,0.00776682049976029,-0.138980827001405,0.191238258343229,1.07854356939166,3.88725176900251,0.741721854304636,0.820861019564727,4.17970863382168
"NOSCEMF.KY.Equity",0.0798945043868544,0.213024490719237,0.040446769466606,-0.606033192791093,0.0542573628877622,0.20611163212323,1.46742153039995,0.609271523178808,-0.228876207393431,5.47374355185721
"NVINSUR.US.Equity",0.10581842179169,0.14365983346431,0.0251765882523127,-0.270759827721771,0.102824532155315,0.367970366665746,1.86314555439008,0.642384105960265,0.168973657591358,3.84138590295315
"NVSNKLP.US.Equity",0.0763558357749117,0.142944027673377,0.0285658378058419,-0.435744642512219,0.0487272963638189,0.245422593042982,1.55419408540512,0.662251655629139,-0.733688876351227,2.07402366760141
"OAKPAMN.US.Equity",0.0306578635699903,0.125666114097874,0.0247161627422621,-0.285042346415592,-0.0502389742011647,0.128559466203406,1.24992290863632,0.543046357615894,-0.305713915288331,0.950234354342704
"OCCDEAE.KY.Equity",0.0995586982464982,0.0694683239870466,0.0115617661438138,-0.208633184968574,0.156605395563956,0.704090508324299,3.0742583195946,0.71523178807947,-0.661381817209562,3.17478584482243
"OCEANPT.US.Equity",0.0514024563969318,0.110636539811364,0.0223323208711067,-0.337136011126177,-0.00939402344464654,0.210456115916486,1.47190528594084,0.596026490066225,-0.800579911424659,2.48041464265681
"OCEHEDU.KY.Equity",0.0618226848549379,0.0855047135715022,0.0139374780643667,-0.197062197896852,0.0126072342359789,0.381072200145193,1.73042489089015,0.596026490066225,0.310705405252117,0.602005772475851
"OCTAPAF.KY.Equity",0.0724949216105508,0.085360857439818,0.0125105713836088,-0.106856773168291,0.0465457708053417,0.491341288612473,2.00288594519838,0.543046357615894,0.496773206377669,0.785734448843587
"ODYECLE.KY.Equity",0.0330533081819022,0.193593824998994,0.0255747459076021,-0.319425668574977,-0.0167491745059926,0.158905205923968,1.31452382538812,0.483443708609272,4.68859725633424,39.7421340446302
"ODYEDMD.KY.Equity",0.0289516217990768,0.20819686112498,0.0429972183089936,-0.621834399493058,-0.0131769896859788,0.0978678743209699,1.21115976614126,0.602649006622517,-0.285708896589372,3.71828739741654
"ODYEURI.KY.Equity",0.034826799824853,0.251996762285987,0.0503747569366229,-0.668111363838163,0.00740550905340011,0.109950212539118,1.23458731396451,0.556291390728477,-0.200539846902617,3.49023218815973
"OLDMUKS.KY.Equity",0.0762766052874231,0.0427612798392277,0.00631283331190053,-0.0409259624313505,0.0988223015312046,0.985274577179178,3.68539560364152,0.741721854304636,-0.351967382083876,0.560866384484099
"OLYMERI.KY.Equity",0.0446291069515266,0.0496451947649925,0.00886941837763987,-0.0907573808896814,-0.0874340393225841,0.422457649740632,2.05803394445317,0.708609271523179,-0.157214979177811,2.396002414906
"OLYWSCI.KY.Equity",0.0524669291950735,0.14878232124561,0.0294442980684159,-0.527279697324725,0.00471828067521723,0.176694618242683,1.40376214215963,0.582781456953642,-0.584902784533138,3.63992484715656
"OMIPSS2.CU.Equity",0.0206468583999602,0.12241645345857,0.0247141844732698,-0.282776694284163,-0.0755913487091653,0.0942255898344611,1.177577918697,0.562913907284768,-0.309375832451172,-0.238535021748942
"OMSTRAT.CU.Equity",0.0353562895242996,0.0915872613009774,0.0177458573832008,-0.282776694284163,-0.066247796762049,0.18305550140774,1.43474099178945,0.655629139072848,-0.372087443438301,1.46373391864649
"OPTPJAI.BH.Equity",0.0807776989791567,0.130666061364757,0.0232067266305975,-0.314835432926772,0.0582812397532287,0.310184670828856,1.64845506648586,0.596026490066225,-0.0512258193738293,0.414103186170606
"OPTPLMI.BH.Equity",0.0696356883376343,0.128759786257679,0.0234351465182347,-0.304776790270787,0.0352759629506117,0.269304852461068,1.57272263976548,0.589403973509934,-0.11833462424116,1.11114504046395
"OTUSLPU.VI.Equity",0.036019340161985,0.31828800193842,0.054198789945071,-0.63404612648965,0.0216403064070015,0.128939243855075,1.22549648113506,0.463576158940397,0.718025172464612,0.904569578157477
"OTUSSPU.VI.Equity",0.0419086488365532,0.211056063562451,0.0358831069668727,-0.463550380683937,0.00363774812594738,0.145517938745104,1.25799262538852,0.47682119205298,0.675650131511849,0.83477434835123
"PABRIF3.VI.Equity",0.0922233495871734,0.251639142593585,0.0467889263166075,-0.727753137918432,0.0688884471410925,0.213815379846175,1.45191067644818,0.56953642384106,-0.00205239875842063,2.01759082006581
"PAGINVI.KY.Equity",0.0668705066907485,0.101215131493673,0.0176029952730432,-0.227913840395322,0.0283873702095444,0.331161280972631,1.75698165000335,0.615894039735099,0.202906913652665,2.13106638721752
"PALINTR.CN.Equity",-0.0213948898946545,0.134895386669332,0.0301708257322241,-0.483530881305569,-0.154916533135887,-0.0342249839515395,0.932447666242376,0.562913907284768,-0.601770485762975,1.37532625198001
"PALOMPA.US.Equity",0.0905527788570555,0.0479503515859742,0.00650586592166857,-0.068835123803037,0.169365575375575,1.12888444818173,4.20798380098351,0.788079470198676,0.0214984472495558,1.62820376526938
"PANGOLN.KY.Equity",0.129056778806844,0.180808175435829,0.0295393429943258,-0.475284118804203,0.123867423397263,0.388134509721438,1.91501673059228,0.675496688741722,1.37621363290971,13.4227898299241
"PARIFUT.US.Equity",0.044186538938602,0.239080843908725,0.0392903329700915,-0.432521302900683,0.0126182158137719,0.149422697795355,1.26449294387923,0.496688741721854,1.10655213584881,3.44360613162281
"PARSIVF.KY.Equity",0.0796126577067551,0.0789169527702239,0.0148558184937487,-0.25878851199755,0.0731130955542823,0.448687219545973,2.72554384629495,0.735099337748344,-1.20112679217248,11.4204290800573
"PASCSP5.US.Equity",0.102879423411888,0.15145193861886,0.0263402755110876,-0.182144623150344,0.0944914609599539,0.34666324177853,1.83116140956225,0.615894039735099,0.344493407017647,4.69077372784606
"PAWLTPA.US.Equity",0.0165386080808645,0.14699301950121,0.0339156591738783,-0.551192845644604,-0.0626678359150545,0.0690183054530217,1.17474098649822,0.589403973509934,-2.49779475544637,14.9879848948722
"PAWPART.US.Equity",0.0241334076182067,0.074253815496406,0.0159723462194809,-0.267377490091403,-0.129492829590618,0.139258901614315,1.35130320909815,0.576158940397351,-2.00610459249785,12.752499449034
"PCPEMKA.KY.Equity",0.0852918607744291,0.22001551316726,0.0389265725221795,-0.635525641395201,0.0601389034579096,0.226570234098607,1.52025756609185,0.543046357615894,0.528749224761648,6.38481460618476
"PEAKPAR.US.Equity",0.0430256997116261,0.162853233201107,0.0287523852199159,-0.365744735669626,-0.00850753793050021,0.159988339138889,1.28768734590182,0.503311258278146,0.3649251307821,0.189857401022753
"PECGREN.US.Equity",0.00682991671922828,0.16187232998577,0.0311951293320986,-0.477280941127804,-0.0717262710703996,0.0528395869366791,1.0911417147674,0.52317880794702,0.130826261314518,-0.281137573126348
"PECINTL.BH.Equity",-0.0114628097694964,0.170925118409643,0.0341026416679866,-0.635140787452343,-0.0962857226178005,0.00730401166983665,1.01242414522892,0.490066225165563,0.0641477131132528,-0.464920563824849
"PEGAEUR.VI.Equity",0.0011969465348618,0.0777419115499177,0.017134677147827,-0.176537842315733,-0.20688653848634,0.0208361012273257,1.06527021578762,0.576158940397351,-1.32689903570913,32.1930956919329
"PEGAUSD.VI.Equity",-0.000217153865717412,0.058411308438379,0.0135684730443395,-0.208066234571356,-0.289019197964628,0.00932967206846616,1.02492690802017,0.562913907284768,-1.97792650287872,14.1688106962974
"PENNCON.US.Equity",0.0699101744859996,0.13999785214774,0.0292937322859074,-0.464876719741553,0.0369497824292659,0.221661231311782,1.61253614827022,0.662251655629139,-1.49518250439245,8.21173210580099
"PENNDIS.US.Equity",0.0299113835980394,0.145528564575817,0.0293398727217949,-0.447616987194139,-0.0394572014955149,0.11391951620422,1.26035607962656,0.609271523178808,-0.185596424192695,4.0802886002393
"PERCPOS.KY.Equity",0.188621207827934,0.0900270637652378,0.0134334661910947,-0.238280005164679,0.378568291101652,1.10458835568161,4.42287327489543,0.781456953642384,-0.67058091623821,1.44531828676706
