"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"1","A","TP- ","07/16/2018","MoffettNathanson","SPRINT CORP","","-11.5044247787611","1.5575221238938","-12.8616242593238","-15.4649409704276","-0.181681455","0.2008283","","2.773","2.773","","0.5"
"2","A","TP- ","07/16/2018","Goldman Sachs","LG DISPLAY CO LT","Forced","5","5.79345088161209","-14.2857142857143","-25.4217241273832","0.7936274","4.5967562","","1","1","","0.5"
"3","A","TP- ","07/16/2018","Daiwa Securities","HUAZHU GROUP LTD","","22.4387806096952","24.9375312343828","-2","2.57528729739374","-4.877834055","-6.9856592","","5","5","","0.5"
"4","A","TP+ ","07/16/2018","J.P. Morgan","FORTESCUE METALS","Forced","27.8538812785388","14.1552511415525","12","12.5439606159187","0.19955","0.7082685","","5","5","","1.5"
"5","A","TP+ ","07/16/2018","J.P. Morgan","BHP BILLITON LTD","Forced","17.9316601149078","14.9077713940127","2.63157894736842","19.3107445088038","-1.0620846","-1.6248675","","5","5","","1.5"
"6","A"," ","07/16/2018","Stifel","GENERAL ELECTRIC","","","","","","-0.648319755","-0.8706071","","","","","1"
"7","A","TP+ ","07/16/2018","Daiwa Securities","SK HYNIX INC","","45.5767077267637","42.2172452407615","2.36220472440945","9.63002961526118","3.5815304","1.2323552","","5","5","","1.5"
"8","A","TP+ ","07/16/2018","Tudor Pickering & Co","CONOCOPHILLIPS","","10.5128931708699","-2.23859450269198","13.0434782608696","0.447925756919854","-1.222638055","-1.1037335","","3","3","","1.5"
"9","A","TP- ","07/16/2018","Morgan Stanley","TSMC","","2.46085011185682","6.93512304250559","-4.18410041841004","-12.4980132722162","0.6242132","-0.00347580000000003","","3","3","","0.5"
"10","A","TP- ","07/16/2018","Bank of China International","JD.COM INC-ADR","","13.0389064143007","18.2965299684543","-4.44444444444444","-7.36346801862857","-1.251109055","-3.9639612","","5","5","","0.5"
"11","B/D","TP- ","07/16/2018","Hua Tai Securities Co., Ltd","AIR CHINA LTD-H","","69.7902097902098","81.8181818181818","-6.61538461538461","26.8408039238037","-3.323091","-3.5080318","","5","5","","-0.5"
"12","A","TP- Upgrade","07/16/2018","Goldman Sachs","NINTENDO CO LTD","","28.8377192982456","29.9342105263158","-0.843881856540084","-16.1996951791771","1.046299","2.79132"," Buy/Neutral","5","3","2","1.5"
"13","B/D","TP- ","07/16/2018","Macquarie","GLENCORE PLC","","64.9951472015529","66.6127466839211","-0.970873786407767","13.8080584076973","-0.8955276","-6.661487","","5","5","","-0.5"
"14","B/D","TP- ","07/16/2018","Edelweiss Capital","HINDALCO INDS","","31.4245482281155","43.8629429711335","-8.64600326264274","-8.64600326264274","-2.6763301","-5.135802","","4.719","4.719","","-0.5"
"15","A","TP- ","07/16/2018","Goldman Sachs","MICROSOFT CORP","","8.6645696311124","11.5241635687732","-2.56410256410256","1.00413285150531","0.686042145","2.4922338","","5","5","","0.5"
"16","A","TP- ","07/15/2018","ICBC Research","CTRIP.COM-ADR","","17.1963038088799","28.4651791751183","-8.7719298245614","-1.98882017990243","-2.316760055","-2.2615202","","5","5","","0.5"
"17","A","TP- ","07/15/2018","CICC","NEW ORIENTAL-ADR","","21.6187880058712","25.8125393164185","-3.33333333333333","1.57994445167475","-2.807408055","-1.4880978","","3","3","","0.5"
"18","B/D","TP+ Upgrade","07/15/2018","Credit Suisse","ALUMINA LTD","","9.54063604240283","6.00706713780919","3.33333333333334","10.330097397137","0.4273404","-0.6854595"," outperform","5","3","2","1.5"
"19","B/D","TP- ","07/15/2018","CICC","TENCENT","","31.6203460933403","41.5836392239119","-7.03703703703704","-3.33833559314505","0.1618611","-3.1680548","","5","5","","-0.5"
"20","A","TP- ","07/15/2018","Keefe, Bruyette & Woods","AFLAC INC","","12.2019635343618","14.5395044413277","-2.04081632653061","3.89610218038019","0.701211645","-1.8498222","","3","3","","0.5"
"21","B/D"," Upgrade","07/15/2018","Shinhan Investment Corp","KOREA ELEC POWER","","28.2051282051282","28.2051282051282","0","-4.36006046237427","-1.6932806","-0.3867404"," buy","5","5","","0"
"22","B/D","TP- ","07/15/2018","Samsung Securities","SHINHAN FINANCIA","","21.8161683277962","37.3200442967885","-11.2903225806452","-7.48118444585237","1.7562624","0.5249002","","5","5","","-0.5"
"23","B/D","TP- ","07/15/2018","Samsung Securities","KB FINANCIAL GRO","","29.8701298701299","52.1335807050093","-14.6341463414634","-7.70969135792932","1.1494594","-3.0633558","","5","5","","-0.5"
"24","B/D","TP- ","07/15/2018","KIWOOM Securities Co Ltd","KB FINANCIAL GRO","","16.8831168831169","20.5936920222634","-3.07692307692308","-16.9387222221364","1.1494594","-3.0633558","","5","5","","-0.5"
"25","B/D","TP- ","07/15/2018","KIWOOM Securities Co Ltd","SHINHAN FINANCIA","","26.2458471760797","30.6755260243632","-3.38983050847458","-4.11686388024701","1.7562624","0.5249002","","5","5","","-0.5"
