"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"25","B/D","TP+ ","04/30/2018","Kepler Cheuvreux","BOLIDEN AB","","14.8293963254593","4.98687664041995","9.375","15.1736758737922","-1.1654829","-0.737058","","5","5","","0.5"
"26","B/D","TP- ","04/30/2018","Goldman Sachs","SOFTBANK GROUP C","","38.8071991530408","44.6888601341019","-4.0650406504065","-8.53156339324645","2.9062476","1.215829","","5","5","","-0.5"
"27","B/D"," Upgrade","04/30/2018","Credit Suisse","BAIC MOTOR-H","","8.74673629242819","8.74673629242819","0","-30.8864617307981","2.55123","-10.857431"," neutral","3","1","2","1"
"28","B/D","TP- ","04/30/2018","Credit Suisse","PETROCHINA-H","","3.62694300518134","7.08117443868739","-3.22580645161291","-9.61067956248188","0.356361","-2.3467669","","3","3","","-0.5"
"29","A","TP+ ","04/30/2018","Barclays","CHEVRON CORP","","14.5158742694677","6.61822776812508","7.40740740740741","5.29790500526062","2.022021","3.532442758","","5","5","","1.5"
"30","A","TP- ","04/30/2018","Barclays","APPLE INC","","-3.27747658945293","3.4992607195663","-6.54761904761905","-18.293646501719","-1.9686551","-2.043043242","","3","3","","0.5"
"31","B/D","TP- ","04/30/2018","EBEST Investment & Securities Co Ltd","SAMSUNG ELECTRON","Forced","-97.3584905660377","32.0754716981132","-98","-97.9068196861216","0.0441640000000001","0.451391","","5","5","","-0.5"
"32","B/D","TP+ ","04/30/2018","Bank of China International","SINOPEC CORP-H","","10.9517601043025","9.77835723598435","1.0688836104513","-0.122954877497194","1.543407","1.398845","","5","5","","0.5"
"33","A","TP+ ","04/30/2018","Piper Jaffray","CHEVRON CORP","Forced","17.6749328700047","10.5670510187964","6.42857142857143","8.20267479850918","2.022021","3.532442758","","5","5","","1.5"
"34","B/D","TP- ","04/30/2018","BOCOM International Holdings","GUANGZHOU AUTO-H","","52.7586206896552","93.1034482758621","-20.8928571428571","3.47306959964144","-1.55279","3.089102","","5","5","","-0.5"
"35","A","TP+ ","04/29/2018","CMB International Capital Corp Ltd","BAIDU INC-SP ADR","Forced","18.8425356249752","14.7144047949827","3.59861591695501","4.63573031356677","7.711433","8.365598758","","5","5","","1.5"
"36","A","TP+ ","04/29/2018","Wells Fargo Securities","CHEVRON CORP","","22.4135207708103","20.8339914705418","1.30718954248366","12.559829488382","2.022021","3.532442758","","5","5","","1.5"
"37","B/D","TP+ ","04/29/2018","Goldman Sachs","AIR CHINA LTD-H","","2.89122137404578","-22.7099236641221","33.1234567901235","6.01594935595573","4.052428","7.449198","","1","1","","0.5"
"38","B/D","TP- ","04/29/2018","Goldman Sachs","AIR CHINA LTD-H","","-27.4809160305344","-22.7099236641221","-6.17283950617284","-25.2785667156391","4.052428","7.449198","","1","1","","-0.5"
"39","B/D","TP- ","04/29/2018","Goldman Sachs","CHINA EAST AIR-H","","-28.1345565749235","-22.782874617737","-6.93069306930692","-25.0797050258077","6.150086","17.294377","","1","1","","-0.5"
"40","B/D","TP- ","04/29/2018","Goldman Sachs","CHINA SOUTHERN-H","","-37.0588235294118","-31.1764705882353","-8.54700854700855","-37.6798715178449","4.519344","14.288917","","1","1","","-0.5"
"41","B/D","TP- ","04/29/2018","HSBC","DONGFANG ELECT-H","","-0.974025974025983","2.27272727272727","-3.17460317460318","-27.952752118368","0.341483","-0.515514","","3","3","","-0.5"
"42","B/D","TP- Downgrade","04/29/2018","Bank of China International","PETROCHINA-H","","3.45423143350605","12.0898100172712","-7.70416024653313","-9.76132842987775","0.356361","-2.3467669"," hold","3","5","-2","-1.5"
"43","B/D","TP+ ","04/29/2018","Macquarie","BHP BILLITON LTD","Forced","16.6397415185784","13.7318255250404","2.55681818181818","16.2506106800368","-1.475253","-1.6500963","","5","5","","0.5"
"44","A","TP+ ","04/29/2018","Macquarie","BAIDU INC-SP ADR","","22.2561822728536","17.492954392093","4.05405405405405","7.64129905336863","7.711433","8.365598758","","5","5","","1.5"
"45","B/D","TP- ","04/29/2018","Fearnley Securities","ORIENT OVERSEAS","","4.41767068273091","5.75635876840697","-1.26582278481013","-0.1353459135224","-1.104988","2.352797","","5","5","","-0.5"
"46","B/D","TP- ","04/29/2018","UOB Kay Hian","SINOPHARM-H","","35.4682779456193","41.5407854984894","-4.29028815368196","7.55835085095231","-2.5172641","-3.319398","","5","5","","-0.5"
"47","B/D","TP+ Upgrade","04/29/2018","Bank of China International","CHINA COAL ENE-H","","28.6549707602339","0.584795321637421","27.9069767441861","2.45961423089185","2.562219","6.396545"," buy","5","3","2","1.5"
"48","A","TP+ ","04/29/2018","BOCOM International Holdings","BAIDU INC-SP ADR","","23.0500535863136","17.096018735363","5.08474576271187","8.34026852774115","7.711433","8.365598758","","5","5","","1.5"
"49","B/D","TP- ","04/29/2018","ICBC Research","SINOPHARM-H","","16.3141993957704","24.1691842900302","-6.32603406326034","-7.64949804278182","-2.5172641","-3.319398","","5","5","","-0.5"
"50","B/D","TP+ ","04/29/2018","ICBC Research","HUADIAN FUXIN -H","Forced","25","11.6071428571428","12","11.8083242000751","-4.851956","0.451802","","5","5","","0.5"
"51","B/D","TP- ","04/29/2018","CICC","CHINA PACIFIC-H","","20.1716738197425","60.2288984263233","-25","-11.1861127629759","-0.325944","1.571064","","5","5","","-0.5"
"52","B/D","TP- ","04/29/2018","Credit Suisse","CHINA PACIFIC-H","","21.6022889842632","28.7553648068669","-5.55555555555556","-10.1288045815827","-0.325944","1.571064","","5","5","","-0.5"
"53","B/D","TP- ","04/29/2018","Credit Suisse","CHINA PACIFIC-H","","27.6623748211731","28.7553648068669","-0.848888888888884","-5.65004712520137","-0.325944","1.571064","","5","5","","-0.5"
"54","B/D","TP+ ","04/29/2018","Credit Suisse","HUADIAN POWER-H","","31.6875","28.125","2.78048780487807","23.4992454825658","2.594608","5.551247","","5","5","","0.5"
"55","A","TP- ","04/29/2018","J.P. Morgan","EXXON MOBIL CORP","","4.1264944080216","6.69751896130608","-2.40963855421687","-5.86608034413288","-3.306888","-1.523036242","","3","3","","0.5"
"56","B/D","TP- ","04/29/2018","Yuanta Securities Investment Consulting","GUANGZHOU AUTO-H","","0","10.3448275862069","-9.375","-32.2636790431241","-1.55279","3.089102","","3","3","","-0.5"
"57","B/D","TP- ","04/29/2018","Bank of China International","YANZHOU COAL-H","","36.3453815261044","36.6465863453815","-0.220426157237321","7.93196819903128","-11.459759","-6.24589","","5","5","","-0.5"
"58","B/D","TP+ ","04/29/2018","Goldman Sachs","HITACHI LTD","","34.7305389221557","30.9880239520958","2.85714285714286","5.74098683508364","-1.5500084","-0.0221120000000001","","5","5","","0.5"
"59","B/D","TP+ ","04/29/2018","Hua Tai Securities Co., Ltd","HUANENG RENEWA-H","","11.1111111111111","5.41310541310542","5.4054054054054","7.09995028606301","8.4074","10.309277","","5","5","","0.5"
"60","B/D","TP- ","04/29/2018","Goldman Sachs","NITTO DENKO CORP","Forced","14.1104294478528","16.5644171779141","-2.10526315789474","-12.1888419377947","-2.5689064","-4.478206","","3","3","","-0.5"
"61","B/D","TP- ","04/29/2018","Goldman Sachs","YAHOO JAPAN CORP","","33.3333333333333","46.6666666666667","-9.09090909090909","7.99364324526699","1.2725426","-1.2677489","","5","5","","-0.5"
"62","B/D","TP+ ","04/29/2018","Everbright Securities Co., Ltd","HUANENG RENEWA-H","","11.965811965812","-3.41880341880341","15.929203539823","7.92379605749427","8.4074","10.309277","","5","5","","0.5"
"63","A","TP+ ","04/29/2018","Wells Fargo Securities","BAIDU INC-SP ADR","","23.0500535863136","19.0806970190132","3.33333333333333","8.34026852774115","7.711433","8.365598758","","5","5","","1.5"
"64","A","TP+ ","04/29/2018","Credit Suisse","CHEVRON CORP","","4.24893381772231","1.87963986731954","2.32558139534884","-4.14259682279723","2.022021","3.532442758","","3","3","","1.5"
"65","A","TP- ","04/29/2018","Credit Suisse","EXXON MOBIL CORP","","1.55546985473711","5.41200668466384","-3.65853658536585","-8.19037465662343","-3.306888","-1.523036242","","3","3","","0.5"
"66","A","TP+ ","04/29/2018","CCB International Securities Ltd","TAL EDUCATIO-ADR","","12.8133704735376","11.4206128133705","1.25","2.60048062664111","0.170614","-2.754120242","","5","5","","1.5"
"67","B/D","TP+ ","04/29/2018","Maybank Kim Eng","CHINA TELECOM-H","","11.9791666666667","6.77083333333333","4.87804878048781","-3.0240941920083","2.536929","3.663202","","5","5","","0.5"
"68","B/D","TP+ ","04/29/2018","J.P. Morgan","ARCELORMITTAL","","29.4785384888258","27.7048598793898","1.38888888888889","15.8573017207642","1.28488502","-1.05746524","","5","5","","0.5"
"69","A","TP- ","04/29/2018","CCB International Securities Ltd","ALIBABA GRP-ADR","","22.3188078573041","24.1815308195981","-1.50000000000001","-4.29166782637751","2.921132","-1.080106242","","5","5","","0.5"
"70","B/D","TP+ ","04/29/2018","Maybank Kim Eng","HUANENG RENEWA-H","","8.26210826210827","-5.98290598290598","15.1515151515152","4.3537977146255","8.4074","10.309277","","5","5","","0.5"
"71","B/D","TP+ ","04/29/2018","Nomura","BAIDU INC-SP ADR","","0.821656809431182","-1.95689278767912","2.83400809716599","-11.2308767546895","7.711433","8.365598758","","3","3","","0.5"
"72","B/D","TP+ ","04/29/2018","CCB International Securities Ltd","BAIDU INC-SP ADR","Forced","15.1113404517128","11.1419838844123","3.57142857142857","1.35057378401591","7.711433","8.365598758","","5","5","","0.5"
"73","B/D","TP- ","04/29/2018","J.P. Morgan","BAIC MOTOR-H","","82.7676240208877","121.932114882507","-17.6470588235294","16.1572071751292","2.55123","-10.857431","","5","5","","-0.5"
"74","B/D","TP- ","04/29/2018","J.P. Morgan","BYD CO LTD-H","","45.0589301903898","63.1912964641886","-11.1111111111111","15.9743182785947","-7.582343","-7.153191","","5","5","","-0.5"
"75","B/D","TP+ ","04/29/2018","DZ Bank AG","TOTAL SA","","11.9258973369355","4.20686993438826","7.40740740740741","5.11641110295078","-1.0152093","0.169547","","5","5","","0.5"
"76","B/D","TP- ","04/29/2018","DZ Bank AG","HONDA MOTOR CO","","15.4765065038492","19.1929917706398","-3.11804008908686","2.9585798816568","-1.0129738","0.818062","","5","5","","-0.5"
