"","ann.ret.12","ann.std.12","downrisk.12","drawdown.12","sharpe.12","sortino.12","info_ratio.12","omega.12","wl.12","skewness.12","kurtosis.12"
"ALTOLEV.KY.Equity",0.0395417444284676,0.0278825290948879,0.00380432214724253,-0.010501,-0.215368560341331,0.858628652772648,-0.25523169002027,2.78156531224434,0.666666666666667,-0.0560610762953075,-0.745916923188671
"AMESEHU.LX.Equity",0.0697293077277894,0.0233609065106643,0.00313818738818021,-0.0108709999999999,0.0969421469095166,1.80159732375909,-0.0885305757987283,7.24091619906172,0.916666666666667,-0.89975410186418,1.34286084676068
"ANABATI.US.Equity",0.322887446387506,0.172691953243077,0.0143613671993071,-0.0564458029375481,0.394856445898955,1.71880107170606,0.873664631606654,4.05707267735876,0.5,0.619612786631498,-0.714867324801503
"ANINMAS.KY.Equity",-0.0396688064265656,0.10130693310565,0.0228875566665965,-0.087718589299,-0.272527151166005,-0.129764834371097,-1.65562608429158,0.7674206136859,0.5,-0.525998978083062,-0.168112408471764
"APCAGRN.KY.Equity",0.196297607038592,0.133000690238469,0.0199303066898129,-0.068979,0.27916477027208,0.788660718805405,0.231560372121709,3.62353432088462,0.833333333333333,-0.222232991343808,0.748124176284971
"AQUAOPA.KY.Equity",-0.441701497756908,0.390152412305289,0.103939644905509,-0.441701497756908,-0.40975855715974,-0.395902834163126,-1.36361077479868,0.385323190792545,0.333333333333333,-0.275510660095664,-0.766641980181141
"ARDPFII.US.Equity",0.0533416461431193,0.0796501578609404,0.0148384180507896,-0.068968620199,-0.0181214414602169,0.308882882100051,-0.794936158706432,1.64179609554593,0.666666666666667,-0.564551568841844,-0.609315328360988
"AROYIPA.US.Equity",0.0579781949136553,0.0179987635938997,0.00123819761481491,-0.00373999999999997,-0.0538897267680827,3.81199248288454,0.0819332698326159,10.6986301369863,0.833333333333333,0.13867165214545,-0.362722424750151
"ARTPAII.US.Equity",0.0425588415936426,0.0180985174480724,0.00117675408079457,-0.00319999999999987,-0.288698781607805,2.9672016640121,-0.206869442126811,7.25186511489108,0.666666666666667,0.376652918669417,-1.31720306476197
"ASCDLVG.US.Equity",0.002440569251418,0.0239436269751947,0.00410233673248146,-0.019476541192096,-0.690834568606465,0.0548467896890317,-1.61052254552996,1.08307692307692,0.416666666666667,0.478412285342148,-0.975734431395835
"ASCDPLP.US.Equity",-0.00206575198852532,0.0241971448353275,0.00431537947346465,-0.0203596393654336,-0.737282164460704,-0.034759399705716,-1.77025868707401,0.948424068767908,0.416666666666667,0.580496505543374,-0.835205795200475
"ASHFORC.US.Equity",0.315245285802768,0.0903602487018188,0.00609104533995055,-0.0210999999999999,0.705392809717352,3.84170510873097,2.38629386585984,14.3080568720379,0.916666666666667,0.594308455657861,0.127297209866041
"ATRMSCH.US.Equity",0.103571798107177,0.0230873440340255,0.00101036297108185,-0.00350000000000006,0.490141493081202,8.18187810051584,0.638330134761028,29.3428571428571,0.916666666666667,0.115991063886523,0.00350611918160526
"AVWORLD.US.Equity",0.254743155569575,0.133746953890207,0.0144320390133665,-0.0488,0.382246958526693,1.36906041585903,0.740393154519808,4.55477593367217,0.583333333333333,0.207037435144058,-0.589314527970045
"BASSFIN.US.Equity",0.26870049631459,0.0679046948778547,0,0,0.775411125396736,Inf,2.2457104402249,Inf,1,1.68212370848006,1.41921318249224
"BKHYDRA.US.Equity",0.00241196955768985,0.0699339996145717,0.0115636204394068,-0.0419869134528008,-0.228561657644973,0.0333589295862247,-0.891717565899307,1.05357018863557,0.416666666666667,0.759940045231597,-0.317220468703143
"BLAUCAP.US.Equity",0.020114760653527,0.0122102788293679,0.00193649167310371,-0.00898200000000005,-0.945679090965551,0.86066296582387,-1.67514891739666,3.22222222222222,0.75,-0.739110829883157,0.168828078524689
"BLULIOU.US.Equity",0.145871161242214,0.106727891917206,0.00984462628374824,-0.0408489523971469,0.221786294672324,1.20199247036946,0.132538985751869,3.05794202898551,0.583333333333333,1.08499133941297,0.558751745050545
"BOOTHAR.US.Equity",0.0781572736325997,0.0260768793448073,0.00220454076850486,-0.00560000000000016,0.174908472225082,2.86529818677415,0.578658219602024,7.31666666666667,0.75,-0.315597012307248,-1.19730535138555
"BPCENHO.US.Equity",-0.136360936456909,0.149323680071484,0.037135958354628,-0.24720547525124,-0.377570888189461,-0.303629792603107,-0.842139583324199,0.512067852596581,0.333333333333333,-0.18626427885231,-1.22404135491619
"BPIPMNF.US.Equity",0.0342312936472806,0.0143649826756849,0.00121689495575145,-0.00519424000000002,-0.526508711993521,2.3146341870793,-0.749208982061138,6.04477611940298,0.75,0.00308402247747846,-1.38274015442269
"BPLSREF.US.Equity",0.117083514947268,0.0383454513125564,0.00193433881899389,-0.00828488000000005,0.390717515966875,4.82076868252597,0.949675127905545,11.3611111111111,0.75,0.300862502132888,-1.07785909663369
"BPPMNEU.US.Equity",0.0296042359669468,0.0203911745615597,0.00243070634452896,-0.0133428664640001,-0.433200112721982,1.00793746867632,-0.854477600055609,2.86075949367089,0.666666666666667,0.137267741934049,-1.26152622376729
"BRAPART.US.Equity",0.0803177189528976,0.0515069898169171,0.00350297492616395,-0.014641628068,0.104805678532392,1.87221817785469,0.0746034405326738,4.21224489795918,0.583333333333333,1.11590929096212,-0.0526502146775765
"BROOELS.US.Equity",0.0267254593304747,0.0625301963418112,0.0118318074133526,-0.03801208,-0.146806979941895,0.198617161174204,-0.994930170624183,1.4017094017094,0.666666666666667,-0.388119988045521,-0.445677960328339
"BUCKPII.US.Equity",0.165392532558792,0.107193562690032,0.00825544416329814,-0.02308,0.266857409338903,1.60593014796312,1.07459854014804,4.12988392681487,0.666666666666667,1.51233278530932,1.98408185772894
"BVASX.US.Equity",0.0327001924889521,0.0596395648686949,0.0117469106754358,-0.0643701457595498,-0.126531048810587,0.240197904903935,-1.05925167108421,1.50832470086625,0.75,-0.71926996943211,-0.523955091284061
"CADMAST.US.Equity",0.425203767969943,0.0738380291424166,0,0,1.18069092119839,Inf,5.48365142881159,Inf,1,0.76404014634093,0.393020776489765
"CANGROA.BH.Equity",0.184842538237615,0.106430885100485,0.00525126968773585,-0.0317517181727504,0.314130614968271,2.79005539699304,1.40727189650708,6.47713395638629,0.583333333333333,1.22136121706541,0.317544501453158
"CARIROY.US.Equity",0.0577014805775302,0.0242056022365973,0.0015713582235336,-0.00649184000000014,-0.0417885769473183,2.99613412746386,0.470425722389165,7.20835164835165,0.666666666666667,0.646120857376819,-0.184372824861294
"CARROYA.BH.Equity",0.00840850468637866,0.0264074886073147,0.00661066058222121,-0.0229000000000001,-0.560789199795845,0.109671339343881,-1.58189151487141,1.37991266375546,0.916666666666667,-2.74493365226384,6.21086943709229
"CASPAII.US.Equity",0.28698687099364,0.0621508063284196,0.00121243556529821,-0.00419999999999987,0.91362288487052,17.6435492977354,2.55701145454353,62.1190476190476,0.916666666666667,0.437362394894368,-0.98122160687814
"CAYENQP.US.Equity",-0.0956273982238186,0.0825832867060994,0.0220861033910466,-0.149258302889369,-0.548541324802289,-0.365708843716075,-1.23675083001878,0.40741125689341,0.416666666666667,-0.342893339639616,-1.09760561172685
"CAYENRG.US.Equity",-0.0945794063593118,0.0826069671786499,0.0220294364241727,-0.148754224277692,-0.544365331731114,-0.362299327423658,-1.22342477376815,0.412127573380474,0.416666666666667,-0.341963025012156,-1.09720439148205
"CCMPART.US.Equity",0.0792676490971851,0.0620330337217782,0.0111824266895279,-0.0386,0.0851603516084437,0.583504831389639,0.136340236935495,2.84669811320755,0.75,-1.05182930697072,1.74064642143786
"CENSQCA.US.Equity",0.35114107188978,0.109317121677755,0.00461419909987999,-0.0186529,0.660175587007376,5.59864224338995,3.24977446663571,17.577486631016,0.833333333333333,0.96886686228096,0.352976754569497
"CGPGAAA.KY.Equity",0.0408525679005123,0.0355548476313837,0.00535781482198355,-0.0176389760800001,-0.15682137869091,0.632798403699118,-1.19742265427511,2.1803017116333,0.666666666666667,-0.128199207206958,-0.891202033729238
"CHESSIC.US.Equity",0.138730258652234,0.0199849108056326,5.77350269189626e-05,-0.000199999999999978,1.02269599315334,188.794981400681,2.33059670513446,655.005,0.916666666666667,-0.453749468253777,-0.252642770762336
"CHILTFS.US.Equity",0.012077182746054,0.0700898838505374,0.0159643613506251,-0.0824721276200001,-0.188221936265654,0.0746454330677001,-1.05068323850785,1.16923076923077,0.75,-1.33738597587731,0.796082930720478
"CHORMST.KY.Equity",0.345955899603864,0.0980874441835169,0.00968967084494274,-0.034266401986,0.721500628451321,2.62440115255366,3.83868944542223,9.89898224023796,0.833333333333333,-0.503539048297155,-0.211604475476182
"CLEVCAP.US.Equity",0.111323794761495,0.0588316848583544,0.0089544681584112,-0.0317253701949999,0.23358316424793,1.00139950708039,0.665892387261578,3.21863917525773,0.75,-0.817699759949993,-0.460910132692513
"CLOVERD.KY.Equity",0.130550412037348,0.101447081608187,0.0183369872343669,-0.0629,0.1937807148233,0.582152156743607,2.16085787078063,2.74764659335862,0.75,-1.03951282464585,1.7883747604481
"COLUMLP.US.Equity",0.261926458866954,0.126314182605409,0.0126260313110124,-0.037,0.415938047593445,1.59722926150811,2.18599375013278,4.50724637681159,0.75,0.544327818759445,0.362082548324477
"CONHEAL.US.Equity",0.000486221678938525,0.110399772582111,0.0212680731026579,-0.0913858906096,-0.140938603320834,0.0239012406474099,-0.474579407415873,1.04388489208633,0.416666666666667,-0.210989912084719,-0.0385758464426726
"CONSMET.US.Equity",0.0732695245885129,0.0780089966437438,0.0124862884931165,-0.05250626281,0.050678846522416,0.49183950886491,-0.559331054312365,2.22412876648616,0.666666666666667,-0.058895851081887,0.927278027376993
"CONTOPP.US.Equity",0.174380671008539,0.140071160438024,0.0142245995901466,-0.0525555991934625,0.227725223718958,0.998838894781632,0.815665037838796,2.86535305573182,0.666666666666667,0.915340571074469,-0.107092936599546
"CONTPAR.US.Equity",0.30008573468855,0.163085581220971,0.0133444601551855,-0.0400079659217788,0.383931161938696,1.72918197751397,1.35360504111246,4.36861313868613,0.583333333333333,1.0649571804125,0.897687180127429
"COROCPB.US.Equity",0.369028032723351,0.204609037390381,0.00913537081896515,-0.0258,0.389397937473089,3.06500968103797,1.12314226339092,6.61872909698997,0.583333333333333,1.46174386848753,0.889314390146385
"CRAWFEF.KY.Equity",0.111364856436795,0.0540433159604405,0.00899282121101789,-0.0297000000000001,0.253189522822955,0.995238289518596,1.5763677428131,3.74680306905371,0.833333333333333,-1.36844163084902,1.12649551201739
"CRAWFEN.US.Equity",0.115039855412282,0.0554065962597497,0.00923241571854301,-0.0306000000000001,0.264674205372,1.00009939054071,1.62080106330824,3.77694235588972,0.833333333333333,-1.3853462734685,1.19621313839566
"CRAWFOF.KY.Equity",0.057578653083119,0.0290246760219958,0.00489421427129354,-0.0161999999999999,-0.0348104823053378,0.962020269719193,0.556783269920881,3.66509433962264,0.833333333333333,-1.39660377731422,1.22166911357068
"CRAWFON.US.Equity",0.0494409266340872,0.02740422993229,0.00476532615183193,-0.0157,-0.119033777959868,0.851638104932899,0.322167632129326,3.34134615384615,0.833333333333333,-1.40075203609928,1.23427889585734
"CRITLLC.US.Equity",-0.0210107244059076,0.0845764829139336,0.0130769708744036,-0.0914179889176818,-0.266231798695668,-0.114711835618564,-0.938201241072049,0.849992916725694,0.25,1.39482499065585,0.768018501777389
"CROPART.US.Equity",0.102310428889798,0.0697423830966508,0.0076702889993359,-0.02686,0.16556654463313,1.08644320103908,0.632083384394226,3.27272727272727,0.666666666666667,0.591067837423241,-0.0780564096804093
"CRY770A.VI.Equity",0.227692996720831,0.199866867626473,0.0223617319767499,-0.0776216661159137,0.237514016566077,0.836417770298239,0.661383983801446,2.41318583067837,0.583333333333333,0.738856498603693,-0.397030469537961
"CSTLSOP.US.Equity",0.16731768102887,0.0416733598128458,0.00404145188432738,-0.014,0.668471159720292,3.22699623137306,4.07896968473502,12.1786428571429,0.916666666666667,-0.84208487175871,0.257152102125978
"CUSHMOF.KY.Equity",-0.00987750566556411,0.195930808082854,0.0386290870782627,-0.186605192652802,-0.0769001573691781,0.0168396420728785,-0.40532221288332,1.02796826966485,0.416666666666667,-0.175545468539955,-1.23086996760778
"CUSHREN.US.Equity",-0.308165414325562,0.314482931166817,0.0657440659242338,-0.425539502903364,-0.348813760380438,-0.405610751709996,-0.956827724100584,0.46155386430063,0.416666666666667,1.61499586616564,2.09725045217374
"CUSHRNO.KY.Equity",-0.254530647170693,0.295669457240683,0.0617498475416472,-0.317717658760739,-0.304227849924271,-0.339540649378809,-0.436671801136003,0.511461098284864,0.416666666666667,1.24275236609105,1.38926394183789
"CUTTHUF.KY.Equity",0.210647510380861,0.136212064202044,0.0149774181992981,-0.051946145452,0.298737466544275,1.11812773362043,0.333867457223797,3.49116761085423,0.583333333333333,0.491835917342832,-0.391909916672158
"CYPREPA.US.Equity",0.115762258086181,0.0377279483419243,0.00287398690846009,-0.00880000000000003,0.387831228313778,3.20944978542332,0.943620078752503,8.84847195632135,0.75,-0.282409051256686,-1.34880835492242
"DASTHET.US.Equity",0.226782987915249,0.0316682267551908,0,0,1.3363298712137,Inf,4.84780255283718,Inf,1,-0.063945786242943,-1.06020474913343
"DAVSTLP.US.Equity",-0.00368309989507953,0.0358321719332578,0.00728268494444185,-0.0328917223839998,-0.508353248216751,-0.0354722654219023,-2.46760262832752,0.93812375249501,0.416666666666667,-0.168367432727504,-0.748688915797628
"DERNMOF.US.Equity",0.100998800869933,0.06423195890747,0.00949758741295213,-0.0290000000000001,0.173002051005491,0.864201925863834,-0.152883409852398,2.88325047801147,0.666666666666667,-0.606810841349713,-0.744377383576645
"DGHMENV.US.Equity",0.0884028681834326,0.0576362327580963,0.00550226167892198,-0.0255474871009999,0.132727118006996,1.31006734211624,0.931173621201841,4.03519421734096,0.75,1.48650275398203,2.77249915342176
"DIAMOND.US.Equity",0.340460406050425,0.127974951384317,0.0172359604702881,-0.0579,0.550620254919897,1.47027876458358,2.8397154096952,4.9803664921466,0.75,-0.874121486515992,0.143901510127847
"DORSCAP.US.Equity",0.0741132527006481,0.0252838432061411,0.00168325082306035,-0.00499999999999989,0.137008507246888,3.56453115471603,0.995420145836873,8.2,0.666666666666667,0.0820509240471934,-0.879462777667765
"DOVDOAD.US.Equity",0.337044818174561,0.144168377277783,0.00878763335602937,-0.03754279,0.486710513712459,2.87401992209937,1.75948812221306,8.33825665859564,0.75,1.01364670888389,0.00471626214329257
"DUNLCAP.US.Equity",0.152948714795373,0.140645382563252,0.0220032952077638,-0.07965994,0.189240819176355,0.576428812756104,-0.495511400202402,2.16006097560976,0.666666666666667,-0.284294841696562,-0.738115809242256
"DUNWPAR.US.Equity",0.141565597387755,0.0354106468465476,0.000837366954606322,-0.00289899999999987,0.600826248302398,13.3056958346752,1.23031114384189,45.5818606202067,0.833333333333333,0.319231548056589,-1.21256877375315
"ECAGLSF.US.Equity",0.309545675989551,0.340347163573127,0.0437211142736931,-0.214804189578647,0.22349078450221,0.616588051665627,0.106010969650539,1.97350285886247,0.5,0.380299177894366,-1.2118430302171
"ECOSTCP.US.Equity",0.109817124530662,0.0457639755216421,0.0041119743838372,-0.0137,0.287634483506877,2.14007088693359,1.17807264571589,6.99994318181818,0.833333333333333,0.199376857177515,-0.743581469443912
"ECOSTGC.US.Equity",0.207258896159617,0.0819854376265577,0.00969213598749006,-0.04769934216,0.467944525554237,1.65855253036225,1.24539764409881,4.99376811594203,0.75,-0.605234332898725,-0.764705662359809
"EHPADVA.CN.Equity",0.0303745065006606,0.0580489451035621,0.00858564693737946,-0.047255296672,-0.141769169488731,0.305665181957079,-0.460509216669681,1.51796052631579,0.5,0.511637709550308,-0.744853275247091
"EINEIAD.US.Equity",0.271933296481596,0.143945183206222,0.0128954126210318,-0.0507080199999999,0.385289415721782,1.62926801574902,1.45796210325085,4.6752332361516,0.666666666666667,0.661850134955221,-0.366345446990429
"EJFFINS.US.Equity",0.348971112036639,0.142766494031975,0.0113142240859312,-0.041593729,0.509748466716941,2.29872885102864,1.38888489248446,5.75762195121951,0.666666666666667,0.54183297171553,-0.267288549564395
"ELIZAPC.US.Equity",0.35370868987611,0.10580978817542,0.00270339292988151,-0.00960276817599992,0.686429429560675,9.60524447370591,1.96040135737124,25.343828125,0.833333333333333,1.14052952703639,0.599884167656388
"ENGNCAP.US.Equity",0.232419101025666,0.102963174145817,0.0083235209547002,-0.0271,0.435976854367269,2.15756049606135,1.48911143031713,6.3742487343824,0.75,0.979279893691084,1.18138490509099
"EXCINVA.US.Equity",0.0473747513223555,0.016486771556725,0.000712974987873581,-0.00229999999999986,-0.236378256568996,5.43497326821664,-0.774198598190342,15.53125,0.833333333333333,0.757071551483816,-0.0940510020262058
"EXCQUAL.US.Equity",0.0509991785962416,0.0184715998224301,0.000845083822272481,-0.00220000000000009,-0.156280526521733,4.93047737615217,-0.614473004785367,10.4339622641509,0.666666666666667,0.53588784434299,-0.547188895807029
"FALCHIO.US.Equity",0.101499273596277,0.0539994693601874,0.00826002832924924,-0.0259,0.205276767061693,0.992722583968664,1.05949471178605,3.33195089581951,0.75,-0.789565745386557,0.168647923679353
"FATPITC.US.Equity",0.203360253979751,0.124572180609549,0.0150581373350093,-0.0670261600000001,0.309363858606592,1.07084957729203,1.10718165798438,3.32292917166867,0.75,0.401112301817325,0.238800544249977
"FBRUSVA.US.Equity",0.19111602355903,0.102878798637479,0.00974184378937923,-0.031552,0.339258975469854,1.54749966494388,0.513722066016577,4.70762199495829,0.583333333333333,0.53897281526142,-0.456512283190461
"FHVFUND.KY.Equity",-0.338301060896363,0.390383416748551,0.0884715259174762,-0.361638904197796,-0.292769987300792,-0.316411595441206,-1.32948776601259,0.513717548212636,0.416666666666667,0.552074659796447,0.168876951062918
"FINCHLP.US.Equity",0.113636342764915,0.0444033027794923,0.00241004840891907,-0.00858634999999985,0.318591728211541,3.76911516232745,0.988008158150045,9.13470149253731,0.75,0.75170291400651,-0.271647668469777
"FINOPLS.US.Equity",0.248080620357427,0.0501739867805474,0.00231012265186649,-0.00819840000000005,0.948162342351479,8.10916539497632,3.17566399046767,28.4143902439024,0.833333333333333,0.0623724146750203,0.188485397080659
"FISHENI.US.Equity",0.024924751146755,0.0348849065877546,0.00657230997569855,-0.02267,-0.287939426126686,0.319573078734786,-1.19888023914928,2.01748011787978,0.833333333333333,-0.789648990278666,1.71542855686733
"FOFIPAR.US.Equity",0.243304726087067,0.215381466641694,0.0170946668096612,-0.0889743432134751,0.240784356883559,1.16824934675221,0.426355210647355,2.81635591935728,0.5,1.2959475699302,0.420396490060504
"FONTAFE.MV.Equity",-0.0142630170201536,0.0197457236521089,0.00474277160529579,-0.0270732578731074,-1.08445476657357,-0.249115938596059,-1.95396791407349,0.561188486536676,0.416666666666667,-0.30413638650934,-0.555342381791353
"FOUUAIG.KY.Equity",0.0673771327738459,0.0633727568080681,0.0107813939111168,-0.0512592339231425,0.032906713820716,0.519598861351659,-0.309760223562225,2.28084749637985,0.666666666666667,-0.514450170743226,0.234098155092262
"GASAX.US.Equity",0.0203653089841123,0.014964287888169,0.00172584558984864,-0.00635451327700021,-0.766236016828528,0.979230129242452,-2.25281360406812,2.78364116094987,0.583333333333333,0.415346169532438,-0.845857290531359
"GCPGCFF.KY.Equity",0.28006869133643,0.115815878256277,0.0095781157158737,-0.033098,0.487048824172545,2.22210547091849,1.11627613630171,8.05611117250525,0.75,0.762003429674643,0.161929486268622
"GLIDLLC.US.Equity",0.0677195766475054,0.0139387394336791,0.000856787799477405,-0.00296799999999986,0.119974626304235,6.39919242937888,0.400463285825512,23.1674528301887,0.833333333333333,-0.324464111643467,0.881825532241055
"GLIDSPC.KY.Equity",0.0726445684261678,0.0061994719716499,0,0,0.481942277780983,Inf,-0.0696884451676384,Inf,1,-1.00270265573786,0.731611644085334
"GOLDGAF.US.Equity",0.280486238021905,0.0649782561729132,0.00246287469230572,-0.007104,0.85167225564039,8.51660598034584,2.66787994274295,21.4587498983988,0.75,-0.169909851834338,-1.23026577000371
"GPOF8DR.US.Equity",0.310901782007354,0.11907016853176,0.0136690648302411,-0.0714662972799999,0.53384580471375,1.70821244588792,2.96235874512634,4.83830136986301,0.75,-0.351176162848467,-0.606781065888506
"GPOFPAN.US.Equity",0.297338653141219,0.307359606271931,0.0338297945604167,-0.13544976025,0.228417686160145,0.746881075148394,1.3547251540779,2.29906598114824,0.583333333333333,1.12927614597885,1.0128847004025
"GPOFSCO.US.Equity",0.358915298622641,0.220187644970871,0.0229142241122554,-0.105999025836,0.356346316768993,1.2066886139315,2.2932988763136,3.3565625,0.666666666666667,0.627746135329597,-0.340704188119028
"GRATIAC.KY.Equity",0.186920896342538,0.103309777437481,0.0115772247825922,-0.0325000000000001,0.328035805917801,1.27690359974941,1.31014569455211,3.78915757366121,0.75,0.217557964548947,-0.744861811967886
"HA4EAG1.US.Equity",0.198950318323305,0.379735144215376,0.0621837337532895,-0.233629398451184,0.142698138466723,0.331961143009386,0.414376711534782,2.03671663778888,0.666666666666667,0.332278597515023,2.23524330317399
"HAAHAUS.US.Equity",0.00936721663933082,0.0673141927834755,0.0128061183294028,-0.0727491916564701,-0.208406948606356,0.0742028127147809,-1.94435490047782,1.13137096774194,0.583333333333333,-0.0142218139123405,-0.919415410873567
"HALFMCP.US.Equity",0.0527294980508812,0.0578412013730068,0.00694024503049664,-0.0288678406688639,-0.0349207808415703,0.636420853623751,0.24141927248042,2.32510812770319,0.583333333333333,1.2980133660863,2.15209765390311
"HARBOUR.BH.Equity",0.263225037798835,0.0886699647026186,0.00877197131493258,-0.0303870000000001,0.584337045601129,2.27510623896974,1.42581546088792,8.88119919702504,0.916666666666667,0.135916665617168,0.182815425623001
"HARSMCP.US.Equity",0.0150257082196366,0.087013018879622,0.0168076867335554,-0.05483296,-0.138012515296796,0.0912281004305096,-0.491671428152324,1.16696914700544,0.583333333333333,-0.183661942102025,-0.760057587778241
"HARVQPL.US.Equity",0.122261940991036,0.0532990791417979,0.00805918836897778,-0.0280024649070574,0.309840970813598,1.21193965853895,0.859684438129587,4.73223156285823,0.75,-1.17226635207266,0.901055071330726
"HASMCAP.US.Equity",0.122586840780602,0.0531823294542634,0.00808660828159742,-0.0282939204716022,0.31207899989916,1.21078780196987,0.853053281413654,4.74160881472518,0.75,-1.21285676689266,0.949199760280065
"HESTIAC.US.Equity",0.341744615670112,0.154492082762722,0.0202337177338554,-0.0672,0.464146137142078,1.27015708818545,1.35812814021172,4.24631578947369,0.75,-0.370072281673219,0.0226039675943066
"HILSCPEQ.CN.Equity",-0.0112420952220261,0.0566649629015705,0.0120042238781467,-0.0305125602889952,-0.355707705267993,-0.0681912751413725,-0.995841450810928,0.871894521316136,0.5,-0.272725988143546,-0.484745786026461
"HINOKIN.KY.Equity",0.0771415701570224,0.0822014537025847,0.0100720322345261,-0.021408015826,0.0617971594741419,0.642017074220663,0.808760720612302,1.9809987357775,0.5,0.485636974662216,-1.21196393151115
"HLUSPFEQ.CN.Equity",0.176663977521226,0.109147622906694,0.0121348085584405,-0.039519,0.288475126090854,1.1610676233976,0.575619222531048,4.13985923078352,0.833333333333333,1.06810672029458,2.17047487431097
"HMICAPA.US.Equity",0.234054168077526,0.0908666274827613,0.0081402846234023,-0.0240803833000001,0.495219971317973,2.21000667244657,2.61825092436297,5.64250231177824,0.666666666666667,-0.0596692525711784,-1.25360390463646
"HOLLPAO.KY.Equity",0.101791698438496,0.012378153864406,0,0,0.872218115246712,Inf,2.25196154890488,Inf,1,-0.466850772253867,-0.823430990201632
"IMUAX.US.Equity",0.0189495545812575,0.0262222835060703,0.00501709172894683,-0.021516583206,-0.450225739371289,0.317298696669602,-2.22293799928779,1.80702124963035,0.583333333333333,-0.909088584777342,0.886871226994957
