"","ann.ret.36","ann.std.36","downrisk.36","drawdown.36","sharpe.36","sortino.36","info_ratio.36","omega.36","wl.36","skewness.36","kurtosis.36"
"LSUSSIU.LX.Equity",-0.00649897589790638,0.0611657091287189,0.0136602935190931,-0.132466262475319,-0.305295645592569,-0.0285946352884109,-0.543520275993517,0.942468118533187,0.555555555555556,-0.511562917928469,0.747601477431841
"LTEPART.US.Equity",0.125021827956282,0.0875497636851941,0.00472687705514375,-0.0242950966214859,0.204208670969139,2.14963398392145,1.27575610146497,7.60273280265699,0.555555555555556,2.44382714105922,6.9227104913263
"LTPUSE1.KY.Equity",-0.0296888483071945,0.0322347447985643,0.00556807706933013,-0.0933528068545285,-0.802457853230929,-0.443091328648488,-0.159346210973736,0.370830293198835,0.166666666666667,3.90726358190132,18.99205809927
"MARLNLP.US.Equity",0.0897107590997557,0.223998686805249,0.0329949796265365,-0.184896875899677,0.0636850291610401,0.276346755135508,0.357888312190349,1.51876728565784,0.5,1.1737292534919,2.68119630966704
"MATAMNC.US.Equity",0.061635368792349,0.0790735954691517,0.0117924787717991,-0.0938458189634069,0.0108255858866622,0.444954043390707,0.553953397822579,1.79068735585033,0.555555555555556,0.436687778791791,-0.329638834444538
"MEDISIP.US.Equity",0.147817402463649,0.11210489372522,0.0147622102060182,-0.08006648457715,0.217936349872308,0.816465364273144,1.16778069206032,2.84640720346556,0.666666666666667,0.544066346581325,0.728633891055736
"MENDCAP.US.Equity",0.291142736522028,0.140143816397266,0.0142155841459685,-0.086954769374,0.427343877440617,1.56790172391262,2.18786676214558,4.76797839868514,0.666666666666667,0.690625747449433,1.15921177522996
"METISLC.US.Equity",0.0808872644514176,0.115309638634005,0.0144564287890659,-0.142735416163279,0.0609179627857141,0.486135122326562,0.757068640191306,1.74852071005917,0.444444444444444,0.915624783943202,-0.108530086804605
"MICMIAD.US.Equity",0.0484971337522884,0.174076383883217,0.0324888577382907,-0.191529126384179,0.00356705602828934,0.159416192521162,-0.0500477814277003,1.31506349327047,0.583333333333333,-0.00264372762212772,-0.0519108936775448
"MILLRLP.US.Equity",0.0645026436263347,0.0720581246812004,0.0131457052619224,-0.0706327135489148,0.0208319423595083,0.413316229527178,0.750332035113729,1.93275219120466,0.611111111111111,-0.503639426900864,0.520430194933693
"MULTADV.LX.Equity",0.00149010139424299,0.0547853455052839,0.0124644385453176,-0.120644444333612,-0.300541316753057,0.0198074616831927,-0.501454144565543,1.04150342515328,0.583333333333333,-0.947696354466104,0.495470084304493
"NCHPX.US.Equity",0.00247790648905899,0.0460714772719418,0.00953065048642769,-0.0966372973841886,-0.353963975524007,0.030678796720672,-0.66677667840636,1.06194060151703,0.527777777777778,-0.202464631092342,0.155766973082568
"NEWBRCP.US.Equity",0.0608002953064992,0.0759599360587384,0.014371963448364,-0.107157087236268,0.007601987629215,0.359498162029669,0.296379823934591,1.86111972740615,0.611111111111111,-0.94760406952757,1.93031666470277
"NEWPRDM.US.Equity",0.0308793803091663,0.0508669570681344,0.00736578845821078,-0.032522693568911,-0.160628067423559,0.358594785652443,0.413106347905547,1.60680782632002,0.527777777777778,0.794525224853125,0.203049713934314
"NOIFUND.KY.Equity",0.199168837798655,0.200444272269662,0.0324869418211208,-0.18819150328305,0.205081136521571,0.519182961558453,0.914918550907993,2.05876198779425,0.611111111111111,-0.174959794457926,-0.665403766941343
"NSPARLP.US.Equity",-0.0168411221928283,0.101711317068128,0.0199083643797721,-0.166715554788542,-0.20425443092458,-0.0500906153413311,-0.743342712630923,0.918148654810761,0.388888888888889,0.332779294490991,-0.427680930643731
"NVINSUR.US.Equity",0.15402028812189,0.0726629865822182,0.00740920973443787,-0.043961398003,0.344176455396583,1.64922372053374,1.75044855464413,4.76304533789564,0.722222222222222,0.395653723043873,-0.28677572901693
"OCEANPT.US.Equity",-0.00733975498596973,0.0759345778589639,0.0151461065945088,-0.125606112251189,-0.245449677084419,-0.0251127977172042,-0.826685247266852,0.957168283321812,0.444444444444444,0.126213685097663,-0.478153215348732
"ODAAX.US.Equity",-0.00149225058828462,0.036958027010187,0.00804239900119638,-0.0821931201124509,-0.475113089969838,-0.00856916781378473,-0.636432080202432,0.983864569038963,0.555555555555556,-0.465677040814553,-0.3258185207827
"OGBORNE.US.Equity",0.0188495752760189,0.139526146822191,0.0239431270583717,-0.220293073726031,-0.0662745626682789,0.0973394621942754,-0.54957712891431,1.17378210439105,0.444444444444444,0.754685491720132,1.15068347772231
"OKLOKOK.US.Equity",0.0480554399016266,0.113919688855372,0.0225103186215665,-0.200049699849796,-0.0167237084513075,0.197688351399626,0.22959177174047,1.39419537401575,0.611111111111111,-0.600904035541654,0.429160475730261
"OLYWFRI.BH.Equity",-0.0499556594074448,0.252896741605174,0.0549361247268134,-0.37084670574464,-0.0899801372109665,-0.0285604419278267,-0.407402992176335,0.943564421726159,0.5,-0.579905227128894,0.824185708254325
"OLYWSCI.KY.Equity",0.0069575159056956,0.14879412782832,0.0267599566101625,-0.22176396958645,-0.0823248093865644,0.0547044567453804,-0.290343183926834,1.09566164458159,0.527777777777778,0.483315408891767,0.831307631442002
"OPEXCAP.US.Equity",0.136736917684278,0.0282625722032312,0.00263059670565022,-0.0150990000000001,0.707159069769746,4.09393806997035,2.59528848670605,20.6833020256892,0.944444444444444,-0.564412769248951,1.76558952001105
"OPTFNDI.BH.Equity",0.0158365936211353,0.0747912675793995,0.0171543127497626,-0.161383450931941,-0.160184515834628,0.0898640230035967,-0.244737008132418,1.21681766859277,0.666666666666667,-1.49703982464461,2.59390382080426
"ORILX.US.Equity",0.0932398545510356,0.109202926343269,0.0159991745741946,-0.0915215334100289,0.0930335550711296,0.495825926441889,0.0502081309388414,1.89352961421733,0.555555555555556,0.34837515581797,-0.30218200549468
"PABALFD.US.Equity",-0.0010024269550809,0.0722520983184506,0.0158758792424931,-0.170561554857049,-0.23348378985678,0.0081972712755689,-0.520360624020329,1.01679259620348,0.555555555555556,-0.731750555743503,0.681245811764676
"PACAPRV.KY.Equity",0.0643067409044236,0.0456701997242966,0.00763433399554641,-0.0376409599999999,0.0221230250180913,0.693140576473813,1.16279179802776,2.5107057890563,0.75,-0.63304650491758,-0.684904522960567
"PACROCK.US.Equity",0.0853847855956176,0.318240395464094,0.0502653732849187,-0.266797301371752,0.0627457629351939,0.214150072502555,0.423913630624368,1.40821193699364,0.472222222222222,0.836395303021991,1.43678645569861
"PADIVMG.US.Equity",0.00901299041686543,0.0774393414535655,0.0172130756379174,-0.165328391983414,-0.179183392564541,0.0577693905381105,-0.337492107059522,1.12244786268655,0.611111111111111,-0.983262389061691,0.79989258642537
"PAMSECT.US.Equity",0.00580168942371873,0.0807240511982466,0.0181065839467919,-0.185096575227349,-0.182361864526718,0.0414444087781464,-0.434992973853325,1.08868542689813,0.611111111111111,-1.0388481826003,1.0020499839505
"PAMSFII.US.Equity",0.00536284856816138,0.081060213766534,0.0182015802885354,-0.186510474159151,-0.183063332234673,0.0393540310346972,-0.413477969915362,1.08379802942859,0.583333333333333,-1.04024504773849,0.992951916802186
"PASELST.US.Equity",-0.00366797760580251,0.0743966012835456,0.0170467649863544,-0.16815704526208,-0.23647221007531,-0.00460986781927464,-0.548297855335379,0.990300948306009,0.583333333333333,-1.00852917951472,0.823089344033562
"PDPAX.US.Equity",-0.00703374282315039,0.0743054948213631,0.0146327564835049,-0.16969280107718,-0.250112226017788,-0.0249402390353339,-0.680556177831296,0.958090498747946,0.5,0.242532789947458,-0.109802529065218
"PECGREN.US.Equity",-0.127539518581638,0.182475604631727,0.0438291347799104,-0.351015507758286,-0.283493150899779,-0.22663767795586,-0.681390877676999,0.625039320541051,0.555555555555556,-0.134170145602076,-0.755486626095585
"PECINTL.BH.Equity",-0.188318074969717,0.184448535241263,0.0478023233794365,-0.467585277654218,-0.391156218154459,-0.331100828787278,-1.01651575849565,0.465640436013606,0.5,-0.116229473990888,-0.802145974227785
"PERWHIS.BH.Equity",0.0653557834827518,0.106400441837384,0.018420286427077,-0.0896689999999999,0.0242397478147384,0.311858765091383,0.827612235197326,1.7047491497468,0.611111111111111,0.274265381986637,4.24712906707355
"PGSPEIA.KY.Equity",-0.19075131108229,0.20012871245495,0.0543032675313681,-0.546103199835134,-0.358825130592643,-0.289671539599798,-1.24674940804467,0.424629168457448,0.444444444444444,-1.3926966735165,2.46105941774053
"PINPIAG.US.Equity",0.00200935493169485,0.141819308958534,0.0278441645592034,-0.36608748849439,-0.0981816423260266,0.0352128439744529,-0.412930529838294,1.06388597285068,0.527777777777778,0.115266772768495,0.182537808380975
"PINPIAJ.US.Equity",-0.140983052953575,0.249694712878404,0.0568614300050766,-0.620591604434812,-0.208023914761375,-0.175769409934075,-0.920890465337034,0.713396527003346,0.388888888888889,-0.186872681123256,-0.243320452853218
"PLDLX.US.Equity",0.030483221896751,0.0356485140323448,0.00636617826006222,-0.0401420416283955,-0.237403694112954,0.401640758743327,0.0119722170827239,1.86353956564567,0.694444444444444,-0.312501334187888,-0.051346842138563
"PTDEFMC.US.Equity",0.0568142365438904,0.114858821312659,0.0201213954674012,-0.110551324561448,0.00448205879308179,0.255877437499422,-0.122583525202036,1.50808662280702,0.5,-0.0591577424899328,0.00429815828332902
"PUNCHMC.US.Equity",0.0703788975764021,0.123643413762974,0.0217922692759255,-0.125481865485562,0.036418041506738,0.289086970766773,0.118123866869237,1.52196898036589,0.611111111111111,0.00167614163160981,-0.741693358473864
"QMETRIC.CN.Equity",0.101873720836965,0.0774292069605705,0.0115962903826564,-0.070875312044536,0.150266956831534,0.720812408466547,0.489834313156852,2.57302519119484,0.638888888888889,-0.19211853026556,-0.523186382875729
"QUQEQMN.US.Equity",0.0112721726513128,0.0611017019508108,0.0116140814937921,-0.149760978443711,-0.221914599988864,0.0934856536507298,0.146405493323107,1.17421088756763,0.527777777777778,-0.0418736631218501,0.691479738228001
"RBBAX.US.Equity",0.042099305493537,0.0479915584755724,0.00768264455336399,-0.0584231488899161,-0.105733834805353,0.460149710442966,0.0648542331456662,1.93324044877906,0.611111111111111,0.207929151873053,0.0961279276570002
"RBICPTN.US.Equity",-0.0130164129686168,0.0845672030339805,0.0150069225452049,-0.102179986,-0.237813550706894,-0.0536826327106304,0.370422174292025,0.91469749110268,0.416666666666667,0.994878980817023,1.3099337400723
"REDOAKP.US.Equity",0.157503868288922,0.13185458241256,0.0092393181566607,-0.0624793396080844,0.207842522429988,1.39741252221963,0.861525791900358,3.65600571428571,0.611111111111111,3.13839563059347,12.6176879295871
"REDWORP.US.Equity",0.0640765493541116,0.0873637666827071,0.0130838987245138,-0.0541831506071265,0.0196098538768071,0.419947881839,-0.117220775961228,1.88902272400403,0.472222222222222,0.435618348689405,0.107535406687294
"RMRGX.US.Equity",0.0259611016594803,0.0442020322286528,0.00801518642085829,-0.0590018065983681,-0.21808991484356,0.276620723492698,-0.229963810044763,1.57329397315176,0.611111111111111,-0.117389974741755,-0.183438487170972
"ROTHCSF.US.Equity",-0.00155968561599651,0.097838227735915,0.0212598646403917,-0.189096351058308,-0.167748744606337,0.0123328369620144,-0.511685357115305,1.02343934303289,0.555555555555556,-0.589016779161421,-0.207092323691104
"ROUBAIX.US.Equity",0.074396461245394,0.0623560420082395,0.010838428062275,-0.0988821173958404,0.0641952525763657,0.567938036787917,0.780829827995391,2.2142133092244,0.694444444444444,-0.609994543670019,-0.607424830831307
"RRCMONI.US.Equity",-0.0944394679760697,0.160929024191027,0.0329191656532415,-0.379429834702728,-0.26260633494566,-0.218708290492031,-0.94103385870593,0.672532359648513,0.388888888888889,0.817199583463207,0.180561860411736
"RUDGEAR.US.Equity",-0.0751799970760539,0.0870707360159652,0.0213805951656844,-0.245660458570754,-0.444872681485983,-0.289138089774338,-1.00087545759809,0.525721434066648,0.361111111111111,-0.130590962001636,-0.338499472403903
"RWRINVS.US.Equity",-0.0141181041181219,0.054115957877682,0.0131561807496198,-0.09444654822724,-0.38809577324192,-0.080783745357578,-0.344558226938062,0.65908706150707,0.555555555555556,-1.98588668270887,11.2526995504658
"SANDPOP.US.Equity",0.114848717837632,0.08312839678353,0.0118852760275056,-0.0521000000000001,0.182456065960737,0.789078574613039,1.00187906912303,2.9562254836635,0.666666666666667,0.0469327070463652,0.509195513684887
"SANSNLP.US.Equity",0.139071097704041,0.181804314475495,0.0320885580161458,-0.22227538604937,0.138353299261691,0.382102277856854,0.688955978427227,1.87440570522979,0.583333333333333,-0.465730368470729,1.34067000193952
"SAPHVOO.KY.Equity",0.0410785961880429,0.0849961162169302,0.0157149191357908,-0.157702737185843,-0.0548938020121175,0.232461336870078,0.117603596607737,1.49234040641519,0.611111111111111,-0.186631129474486,0.324622705357831
"SAPHVOY.US.Equity",0.0752805937885526,0.0848791028979566,0.0131415095150189,-0.116571205090599,0.0553435896449562,0.483662515960701,0.281584150806978,1.95395685852699,0.611111111111111,0.203078424917134,-0.153433964149027
"SASGTVA.KY.Equity",0.148247226988383,0.140989553019634,0.0249150335222866,-0.135529,0.181756643483066,0.497592257569637,0.371767010710104,2.75990835926009,0.805555555555556,-0.51886921440365,4.8857134742231
"SCOPLBF.US.Equity",0.0527909639385191,0.124792756348695,0.0247525066699202,-0.171533405610103,-0.00187526356463857,0.199270502588672,0.0825884602189706,1.42249727563874,0.583333333333333,-0.49005142274608,0.398478247042708
"SCPLBIN.BH.Equity",0.0519429009437145,0.127698881967101,0.02550969773548,-0.17934345897018,-0.00282197296850284,0.191925920604409,0.078029845032219,1.40450137010194,0.583333333333333,-0.540646833788771,0.234257210248017
"SCPOGVA.KY.Equity",-0.0493318768350803,0.096197547166829,0.0272459479892577,-0.206429268533976,-0.316482439433813,-0.139054316192648,-0.706206909669871,0.404000943866181,0.444444444444444,-5.36696283330317,28.2763801208893
"SEEDLCA.US.Equity",0.0173522373163124,0.113906092509283,0.024804057256044,-0.230539680355022,-0.092157374009695,0.0794101716550621,-0.335907482798893,1.16391468271856,0.666666666666667,-0.849321417196505,0.523476082268832
"SELAX.US.Equity",0.00395627529116838,0.0489793013712838,0.00970620450765614,-0.102870166405278,-0.323484217693852,0.0439123471884425,-0.50592812326232,1.07741518839176,0.5,0.0335002777314473,-0.368988242738387
"SEVHILL.US.Equity",-0.040325880443953,0.0931806219742322,0.0218833163594755,-0.181095920089411,-0.299873571201069,-0.140119428308227,-0.616679553693936,0.719542063863087,0.5,-0.729471512824037,2.08450937859056
"SILSEAS.US.Equity",0.017854348244051,0.0271045602636478,0.0044038373828338,-0.0454463749797055,-0.446614996751463,0.341860942883235,0.195266448940875,1.66255913741886,0.555555555555556,0.273794442927932,-0.0111586989758141
"SIMCOEP.US.Equity",0.0613846257124195,0.104207675083392,0.0184316274120208,-0.109059609126178,0.0138509536060469,0.293878915061728,0.0207040880738693,1.58383583135228,0.583333333333333,-0.203781908608135,0.125368593932603
"SIMUSEA.LE.Equity",0.0643886747533338,0.0985875363688341,0.017509702263634,-0.0994232708657927,0.0213068792138479,0.320187562556836,0.000648718522776876,1.70041678668226,0.611111111111111,-0.110369353670532,0.463740215069315
"SITOWER.US.Equity",0.0123071937710852,0.158489659900395,0.0337912537529232,-0.25429549008206,-0.0643049876772716,0.0609008674763553,0.14583923932624,1.12129790477251,0.555555555555556,-0.6532487225947,-0.052576990857407
"SKYBGII.US.Equity",-0.00479588819524168,0.0446400871055431,0.0105233376214224,-0.117853095561431,-0.412768854428468,-0.0303267746764312,-0.534759514003533,0.937624531057435,0.666666666666667,-0.923135088140154,0.203512375162905
"SKYQUES.US.Equity",0.0449099119948624,0.130265782993591,0.0249323152516078,-0.232818914529505,-0.0170916340186929,0.174764266126339,-0.104702746178031,1.34336986763157,0.611111111111111,-0.242471471193298,-0.0642651828047089
"SKYSPIN.US.Equity",0.0462181182961761,0.131921813510413,0.0252064696357899,-0.234912319200535,-0.0136684075797801,0.17771121013559,-0.113123046528093,1.3488428940412,0.611111111111111,-0.237699660872086,-0.103986727253399
"SMINVES.US.Equity",0.0411582407913924,0.102507072222081,0.0192215868289333,-0.0986488545759849,-0.0408341528139279,0.197260855745752,0.137861318523129,1.406126711534,0.611111111111111,-0.0401164099929196,0.19986972977478
"SMINVII.US.Equity",0.0588668194321775,0.105457964116605,0.0193353371095228,-0.0979874286560002,0.00748025930910751,0.27037140302289,0.157771206797511,1.56926022607312,0.638888888888889,-0.11693054260286,0.0798795941929771
"SMINVOS.KY.Equity",0.0268815262109672,0.105472237450024,0.0203772591290171,-0.103974859266135,-0.0767421104794445,0.130705344119317,-0.0249455042045465,1.26502244383513,0.611111111111111,-0.0486229394395714,0.208538481900634
"SMSAX.US.Equity",0.0109382702570313,0.0327577959017828,0.00650672504669848,-0.0573559540945088,-0.428230261051748,0.146079631946686,-0.188441738873123,1.28129161665817,0.583333333333333,-0.311265182709812,-0.6331371047416
"SNOWCAP.US.Equity",0.000799274919734527,0.118965482990616,0.0229443334816391,-0.275142809761579,-0.127069280460361,0.027725315681885,-0.281458209824599,1.04970924616724,0.527777777777778,0.330640942138624,0.263245847188104
"SNOWONE.US.Equity",0.0758853423419019,0.00827509518575668,0,0,0.467468100581327,Inf,1.61575223370325,Inf,1,0.397072767957567,0.467990534751194
"SOMERCP.US.Equity",-0.0367071171979274,0.153741065728154,0.0313351177727695,-0.21844666475314,-0.161233727729927,-0.0687966139343305,-0.746628259104143,0.888463959574707,0.472222222222222,0.191360552743306,-0.646288550786511
"SOSNFLP.US.Equity",0.0783044982327847,0.137631176253161,0.0202482637170587,-0.161525613783752,0.05152816552658,0.348042187640161,0.441232176057153,1.70886793928963,0.5,1.00048805190697,2.61266129666386
"SPESPAB.US.Equity",0.0208898344450035,0.0678165050984044,0.0136401312585327,-0.111088018100778,-0.157735193622536,0.140176640644986,0.0454405589412516,1.28657848610886,0.555555555555556,-0.657848101879401,1.30659623658784
"SPIMLPE.US.Equity",-0.0789446154808495,0.172689220765182,0.0395007587173968,-0.41110089656923,-0.212414304235625,-0.141493062786964,-0.87207142369569,0.747862482064649,0.444444444444444,-0.501033677373553,0.953153194108049
"SPITFIR.US.Equity",0.0827136497979655,0.13963154585732,0.0220844407307246,-0.180264006622249,0.0600960548415142,0.336090064566809,0.281065045951635,1.64966593402319,0.555555555555556,0.382889251577996,0.394676300672726
"SRUSOGP.US.Equity",0.0447512054581372,0.0748943379742421,0.0137989008106926,-0.0811546668061791,-0.0516609523980966,0.281405264564579,-0.0104740303238854,1.58007211947433,0.555555555555556,-0.52555068346231,0.539333901369502
"STONEPC.US.Equity",0.259895376952851,0.252713219867501,0.0361553713563651,-0.315230181211612,0.232000649557675,0.606408283033907,0.914073168361948,2.40895824519501,0.583333333333333,0.622250161561527,2.35636424121419
"SUMUSEV.US.Equity",0.0407867535149131,0.120874323682867,0.0192317232435543,-0.16531220768873,-0.0309736917778152,0.203789445833243,-0.192033980506044,1.34966778437831,0.444444444444444,0.596747480404044,-0.28853790501637
"SYNCCAP.US.Equity",0.480254898224052,0.382190787813962,0.0242232555850548,-0.10470384605,0.299659112215315,1.57126209562088,1.38216630444285,4.09788808978501,0.611111111111111,2.88703764497941,9.90287851634118
"SYWLPHF.US.Equity",-0.034454095047587,0.346851345281424,0.0710698854024059,-0.598093609220085,-0.028351946860933,0.0304094263302595,-0.156709252419953,1.05732188904443,0.5,-0.42578358232604,0.420704310419468
"TAMGLHC.US.Equity",0.0895907736805346,0.132805527436029,0.0227111678377743,-0.118264504675111,0.0753509282254408,0.34735236136368,0.916690629008717,1.67925376704138,0.555555555555556,-0.16375871960833,-0.184209251764254
"THETHAI.US.Equity",0.184401291820127,0.14373400134574,0.0116920200706864,-0.075534095904,0.240405285370727,1.28078808533219,0.921502856300693,3.65044247787611,0.611111111111111,2.71388559453569,10.3885669064809
"TIBTIAD.US.Equity",0.0530483005073674,0.201529489365488,0.0364990472573524,-0.289801367003127,0.0162909275267039,0.162956308367799,-0.00938451785016161,1.31498047176681,0.555555555555556,0.170866861075583,-0.158704979219239
"TPHMLPF.US.Equity",-0.141625891043317,0.198982875657441,0.0477549551329493,-0.503069100947287,-0.278350784790972,-0.230109337984262,-1.02686129018959,0.615925165411818,0.416666666666667,-0.427029677241362,0.446792316676977
"TRELLUS.US.Equity",-0.104517519811932,0.146767363700582,0.034515829701747,-0.357814758675904,-0.313391003869736,-0.239825548141432,-1.17541764364746,0.613939629485685,0.5,0.0814417436897426,-0.491431266455648
"TRIUMII.US.Equity",-0.129189330509153,0.184348469724259,0.0442952077345846,-0.354627147186731,-0.283014116709554,-0.227137688830741,-0.683891214926163,0.624739819953854,0.555555555555556,-0.125624753587464,-0.77767638638225
"TRIUMPH.US.Equity",-0.0869885061514147,0.145768244761431,0.0344350665125279,-0.316826120292405,-0.277645966453776,-0.194082680153051,-0.577385140498217,0.665835643531353,0.527777777777778,-0.166935034195971,-0.680216368511055
"TWINLLP.US.Equity",0.0205884018245663,0.0622322338124361,0.0110486102758572,-0.141796667998894,-0.175031140397364,0.167947215713459,-0.025605032509573,1.35550789503095,0.583333333333333,0.448840179085462,1.49091130430023
"VAHOLLP.US.Equity",0.144993123412483,0.0980008843497513,0.0116519430902222,-0.0668690000000001,0.237811179163579,1.00650832972392,1.114818531279,3.17853457172343,0.611111111111111,0.607153916991723,0.367473066193121
"VALUEWO.US.Equity",0.0483487963097193,0.199474700564663,0.033835862467457,-0.444688123104344,0.00887456978438426,0.162875345148309,-0.170228913314716,1.29240487486385,0.583333333333333,0.703548509771388,0.932377430278595
"VICEQLP.US.Equity",-0.00980024197979446,0.103520145539154,0.0233374236896925,-0.16029394194102,-0.180048964075731,-0.0163054749674809,-0.619856225620257,0.969812626294902,0.611111111111111,-0.614290690731857,-0.81717017608444
"VLTAVAF.MV.Equity",0.0288036166706418,0.114358985496924,0.0217143145061552,-0.144707861503998,-0.0636120840017853,0.133552454496224,-0.160838402958744,1.25580523518645,0.555555555555556,-0.168560217073759,-0.251350477737701
"VOYPART.US.Equity",-0.0191153851639513,0.0664854410254069,0.0160118088427469,-0.166525884156072,-0.33476280722504,-0.0889968156624294,-0.605489219070395,0.805682554232749,0.555555555555556,-1.15052525252994,2.06245152700948
"WEACX.US.Equity",0.0701047923122382,0.107477933021887,0.0196688278035745,-0.141973655850823,0.0364396247762811,0.311690325145822,-0.0111828562618319,1.66015685758384,0.666666666666667,-0.260715649251324,0.614184567653548
"WEBCAPV.US.Equity",0.0734535078522238,0.0888734360138324,0.0138702118865495,-0.0796073417303479,0.0483965003867793,0.45000313909708,0.939745634226635,1.80479584527221,0.583333333333333,0.14191560354625,-0.639489392869543
"WEDOPPT.US.Equity",0.0843411167993144,0.055579075777713,0.00774414762363597,-0.0651776890999407,0.118075876001168,0.890278024065794,0.980203380981778,3.39563727619323,0.777777777777778,0.32313604850877,1.37011249563619
"WELENLP.US.Equity",0.0439932916249111,0.103530826168414,0.0204883142852212,-0.175548224624062,-0.0324084257179353,0.196766635387599,0.0866360790483904,1.4422042724079,0.638888888888889,-0.476560753793361,1.28701633450037
"WELENQP.US.Equity",0.0447518347744196,0.103560198375907,0.0204110783807879,-0.175411657583264,-0.0303671387810661,0.200487528895997,0.0912107809374888,1.44991937257201,0.638888888888889,-0.450857221797925,1.28993031238657
"WESTPRT.US.Equity",0.0538585310323811,0.114001060334375,0.0218287958472035,-0.117740660938936,-0.00269849655372407,0.224986961205816,0.281461479564735,1.45803767347753,0.611111111111111,-0.480504606534353,0.276754772367366
"WINDMIL.US.Equity",0.0393189565978855,0.0592770857778475,0.0103173505481462,-0.0944578315966351,-0.0957768722530197,0.325770004387147,0.0654089731894614,1.62369975567262,0.583333333333333,-0.124891603158752,-0.166137697773495
"WYPSCVA.US.Equity",0.0155900962827662,0.13256780152058,0.0228583135860894,-0.197272919474895,-0.0786101318671632,0.0871309538722362,-0.329369261064065,1.14365858545382,0.5,0.558062828062276,-0.177341643498811
"WYPSCVI.US.Equity",0.0226594050447011,0.132306008933835,0.0222919579420222,-0.183966750921207,-0.0637107414704344,0.115138682449615,-0.298889998722132,1.19245990418663,0.5,0.609821287697526,0.0340714412556204
"ZLPOFUT.KY.Equity",0.114203890370561,0.0942933113822426,0.0174052993207369,-0.15312257152,0.162257342639113,0.541022966232332,0.584875344243225,2.5,0.694444444444444,-1.07553479857434,2.30573363063146
"ZLPUTLP.US.Equity",0.114203890370561,0.0942933113822426,0.0174052993207369,-0.15312257152,0.162257342639113,0.541022966232332,0.584875344243225,2.5,0.694444444444444,-1.07553479857434,2.30573363063146
"ZWDIMIL.KY.Equity",-0.02698921490315,0.0980460941644529,0.0219892691487108,-0.231591046190847,-0.243184752999501,-0.0856314145544314,-0.762781043639615,0.834345453523522,0.5,-0.51774608675985,0.814285992511012
