"","mtd.ret","ytd.ret","ann.ret.5","ann.std.5","downrisk.5","drawdown.5","sharpe.5","sortino.5","inforatio.5","alpha.5","beta.5","corr.bhf.5","corr.bidx.5","omega.5","wl.5","skewness.5","kurtosis.5"
"X1798FEF.KY.Equity",-0.0183,0.103694321255396,0.0455441786521296,0.0621025763818026,0.0403018413947098,-0.111892792485221,0.652858238970097,1.00601305669997,0.0882799978055592,0.00303000983235506,0.113536902232222,0.290505974498364,0.180045675212468,1.69307187361257,0.6,-0.43358762836189,-0.569563680133808
"X1798FUN.KY.Equity",-0.009297,0.0533067906208888,0.0357738158349947,0.057665106202472,0.0400755746799575,-0.110990054447627,0.533664426576145,0.767894561232212,-0.0915220649203065,0.00228966358887733,0.104653966623514,0.29464501163228,0.178730169973256,1.57853113732585,0.6,-0.539952038992399,-0.253649743598432
"X1837PAR.US.Equity",NA,-0.198581759688842,-0.00609919394196934,0.126545923405655,0.0863439629931905,-0.229708304298305,-0.0877088225623029,-0.128546264929312,-0.417606469651312,-0.00360793749305489,0.499075364283518,0.448130217169621,0.388949986524292,1.01082064356757,0.516666666666667,-0.16597946940202,0.106387252045776
"X1P2FUND.VI.Equity",-0.003372,0.0392208546206607,0.0392271724790398,0.0768687261257789,0.105389870427617,-0.13076251114503,0.445267850842676,0.32476719385045,-0.181279503240604,0.00319476225616327,0.0362656786549035,0.0370189439693267,0.0464623739509272,1.64124343446493,0.733333333333333,-3.19161642400728,14.3080664780375
"AAAGLBA.FP.Equity",-0.00209,-0.0229280780307309,0.0090278679950857,0.036011977893379,0.029659942144822,-0.0825970712191046,0.111848008099168,0.135801613348355,-1.05767354864523,-0.000513387003943564,0.176491328199852,0.543468559531086,0.48264928528945,1.2380279253676,0.55,-0.868893670708056,2.1138038941919
"AAAWRNO.ID.Equity",0.098839,0.510459400646712,0.37902965877254,0.213126563262493,0.0976492242072649,-0.187733924784675,1.75496499848249,3.83033927621017,0.870530632584521,0.0199727950769232,1.14430851665875,0.553087065327422,0.530310056662457,3.38978982946351,0.683333333333333,0.238100916086696,-0.254769081175105
"AABSTWO.LE.Equity",0.00417,0.119978590441083,0.167635579208538,0.0617848852367248,0.0470393641151445,-0.0594059661799999,2.63228746942574,3.45743575126639,1.76084773656003,0.0117796339209476,0.184072339613643,0.383148296296886,0.293400979174413,9.35812106127204,0.866666666666667,0.626553289785266,2.72469731486415
"AAS2AAF.MV.Equity",NA,0.0222045898008121,0.0592968355290973,0.106254801875683,0.0884706978250575,-0.148793608005428,0.511005945807738,0.613726769019774,-0.247189563751376,-0.00110624222007051,0.848004721567576,0.752075881319226,0.787091988779578,1.59155381997942,0.666666666666667,-0.6593765859034,1.9666318345083
"ABAFINE.KY.Equity",0.016359,0.0560084152536906,0.0443996946153666,0.0635544727823359,0.0371826628998797,-0.11675673381274,0.619935826551569,1.05962541524949,-0.0517519646485779,0.00361503379871616,0.0236633260550524,0.0153808802379392,0.0366678071327891,1.70971656761352,0.6,0.0993096927942572,-0.16891916639576
"ACAKITO.KY.Equity",0.002127,0.0435396941988127,0.18274474348183,0.0577481930057306,0.0169794699720967,-0.025169433756,3.07792736413747,10.4682150723155,1.82596942309841,0.0143897224930772,0.0230807992504022,0.0248238909154002,0.0393611442577638,21.9874772425331,0.816666666666667,1.32600511486361,2.47616048099952
"ACCCAPA.LX.Equity",0.057889,0.260555529960977,0.208932435586955,0.140427908288626,0.0448615436395138,-0.0707819645581065,1.45222155675642,4.54581851274802,0.653591829560374,0.0142229415933157,0.334978776041708,0.271458796001793,0.234919536492454,2.86543524826704,0.583333333333333,0.596588423229945,-0.0600894408320602
