"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"1","A","TP- ","05/24/2018","BCS","LUKOIL","","20.9381527989672","21.1700504635606","-0.191381998857134","11.2501445387138","-1.002709","-1.010808","","5","5","","0.5"
"2","A","TP- ","05/24/2018","BCS","GAZPROM","","17.2011261415917","17.4277278033372","-0.192971171276524","-2.13600382018063","0.6855443","0.103683","","3","3","","0.5"
"3","A","TP- ","05/24/2018","AlphaValue","SWISS RE AG","","21.6305062458908","23.82204689897","-1.76991150442478","10.7031154471525","-2.228337","-1.177491","","5","5","","0.5"
"4","A","TP+ ","05/24/2018","China Renaissance","58.COM-ADR","","-5.38143110585452","-17.2087522176227","14.2857142857143","-9.9337775648374","0.63253549","-3.5700434","","3","3","","1.5"
"5","A","TP+ ","05/24/2018","AlphaValue","AP MOLLER-B","","20.2924468756575","19.0616452766674","1.03375154620958","-1.95047500191127","0.7761132","-5.6093382","","5","5","","1.5"
"6","A","TP+ ","05/24/2018","AlphaValue","ARCELORMITTAL","","19.018618409605","16.582564816426","2.08955223880598","-1.29015316592793","-3.6052467","-5.716705","","4","4","","1.5"
"7","A","TP- ","05/24/2018","AlphaValue","RIO TINTO PLC","","-20.1074264362447","-19.7571228397945","-0.436554132712456","-17.6202724776161","-1.669892","-1.5236019","","1","1","","0.5"
"8","A","TP+ ","05/24/2018","AlphaValue","GLENCORE PLC","","23.788019657325","23.2567406030017","0.431034482758621","5.64136644616031","-2.082267","-5.1698689","","5","5","","1.5"
"9","A","TP+ ","05/24/2018","AlphaValue","HSBC HOLDINGS PL","","-13.3874919406834","-15.4558349451967","2.44646452321398","-18.5911234642402","1.1960312","0.48374","","1","1","","1.5"
"10","A","TP- ","05/24/2018","AlphaValue","TOTAL SA","Forced","5","1.20528027549263","-0.189035916824199","-6.90457654041877","-2.40771","-3.401233","","2","2","","0.5"
"11","A","TP+ ","05/24/2018","AlphaValue","RUSAL","","65.3465346534653","","","-58.7654340407085","5.641079","6.883517","","","","","1"
"12","A","TP- ","05/24/2018","AlphaValue","BOLIDEN AB","","10.138468884291","10.7751074327551","-0.574712643678161","11.2752460912381","-2.055572","-1.3060925","","4","4","","0.5"
"13","A","TP+ ","05/24/2018","AlphaValue","ASML HOLDING NV","Forced","5","-0.58139534883721","0.584795321637427","-2.74032575223537","0.94812598","-0.224762","","2","2","","1.5"
"14","A","TP+ ","05/24/2018","AlphaValue","DEUTSCHE TELEKOM","","23.7345331833521","22.9846269216348","0.609756097560984","1.78356365402528","0.179003","-5.4166195","","5","5","","1.5"
"15","A","TP+ ","05/24/2018","Clarksons Platou Securities AS","AP MOLLER-B","","67.2976015148327","66.0301914580265","0.763361196946299","36.3630950063275","0.7761132","-5.6093382","","5","5","","1.5"
"16","A","TP- ","05/24/2018","AlphaValue","WACKER CHEMIE AG","","-7.93862575050034","-7.27151434289527","-0.719424460431655","-13.5699401227934","-1.944632","-2.0339785","","2","2","","0.5"
"17","A","TP+ ","05/24/2018","Mizuho Securities Co Ltd","TOYOTA MOTOR","","5.43840177580466","-1.49833518312985","7.04225352112676","-4.70219435736677","-2.363598","-2.783621","","3","3","","1.5"
"18","A","TP- ","05/24/2018","Mizuho Securities Co Ltd","JFE HOLDINGS INC","","16.5501165501166","22.9073956346684","-5.17241379310345","-4.84703171988061","-3.022741","-3.087855","","5","5","","0.5"
