"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"1","A","TP- ","04/25/2018","Morgan Stanley","LG DISPLAY CO LT","","25.5060728744939","37.6518218623482","-8.82352941176471","1.27841021482611","0.2193771","-3.925478","","5","5","","0.5"
"2","A","TP- ","04/25/2018","Credit Suisse","LG DISPLAY CO LT","","5.26315789473684","8.90688259109311","-3.3457249070632","-15.0568172391781","0.2193771","-3.925478","","3","3","","0.5"
"3","A","TP- ","04/25/2018","Seaport Global Securities","CATERPILLAR INC","","19.7729160897258","35.0041539739684","-11.2820512820513","-1.42450142450142","-4.416263","-3.131578","","5","5","","0.5"
"4","A","TP+ ","04/25/2018","CIMB","NEW ORIENTAL-ADR","","19.3087404453307","17.4255012739559","1.60377358490566","-2.06420041420875","0.4105515","0.34889","","4","4","","1.5"
"5","A","TP- ","04/25/2018","BNP Paribas Equity Research","NEW ORIENTAL-ADR","","19.6410767696909","21.4135371662789","-1.45985401459854","-1.79139874405334","0.4105515","0.34889","","5","5","","0.5"
"6","A","TP+ ","04/25/2018","Eight Capital","FREEPORT-MCMORAN","","24.3781094527363","22.363184079602","1.64667615368978","3.94752898894886","-15.609636","-9.477065","","3.333","3.333","","1.5"
"7","A","TP+ ","04/25/2018","J.P. Morgan","NEW ORIENTAL-ADR","Forced","-0.299102691924225","-8.05361692699679","8.43373493975904","-18.1594989533778","0.4105515","0.34889","","3","3","","1.5"
"8","A","TP+ ","04/25/2018","MKM Partners","TECK RESOURCES-B","","36.8791552600704","25.1466562377787","9.375","7.84833921334414","-2.720019","-0.12158","","5","5","","1.5"
"9","A","TP+ ","04/25/2018","BOCOM International Holdings","NEW ORIENTAL-ADR","","27.3955910047635","16.3177135260884","9.52380952380952","4.57397355957283","0.4105515","0.34889","","5","5","","1.5"
"10","A","TP- Downgrade","04/25/2018","Fubon Securities","INNOLUX","","-11.5044247787611","28.3185840707965","-31.0344827586207","-17.3553745063159","-0.456917","-0.764649"," reduce","2","3","-1","0"
"11","A","TP- ","04/25/2018","CIMB","LG DISPLAY CO LT","Forced","5","1.21457489878543","-20","-34.6590901839832","0.2193771","-3.925478","","2","2","","0.5"
"12","A","TP+ ","04/25/2018","Morgan Stanley","KIRIN HOLDINGS C","","-16.1019683768958","-25.782510487254","13.0434782608696","-7.83113406408824","-0.0229378","-4.006519","","3","3","","1.5"
"13","A","TP+ ","04/25/2018","Morningstar, Inc","ZIJIN MINING-H","","-23.5457063711911","-36.8421052631579","21.0526315789473","-30.1265831219808","-0.2437662","-0.695924","","3","3","","1.5"
"14","A","TP+ ","04/25/2018","Credit Suisse","ADVANTEST CORP","","-10.6269453090262","-12.8501556247221","2.55102040816327","-20.4614629423296","-3.4393762","-5.492685","","1","1","","1.5"
"15","A","TP- ","04/25/2018","DBS Vickers","BAIC MOTOR-H","","40.3973509933775","74.8344370860927","-19.6969696969697","-13.1597117018575","-10.5763062","-6.0053088","","5","5","","0.5"
"16","A","TP- ","04/25/2018","HI Investment Securities","LG DISPLAY CO LT","","25.5060728744939","53.8461538461539","-18.4210526315789","1.27841021482611","0.2193771","-3.925478","","5","5","","0.5"
"17","A","TP- ","04/25/2018","Guotai Junan","CHINA SINGYES SO","","26.3345195729537","95.729537366548","-35.4545454545455","7.48269838557727","-0.2437662","0.5718861","","5","5","","0.5"
"18","A","TP+ ","04/25/2018","Guotai Junan","CHINA UNICOM","","14.8775894538606","3.57815442561207","10.9090909090909","-9.35837277630861","-1.3610842","3.3638122","","4","4","","1.5"
"19","A","TP+ ","04/25/2018","Carnegie","BOLIDEN AB","","5.46500479386387","-4.12272291466922","10","10.1147028154327","3.0901104","1.49761665","","3","3","","1.5"
"20","A","TP+ ","04/25/2018","CCB International Securities Ltd","NEW ORIENTAL-ADR","Forced","21.8566522654259","12.9943502824859","7.84313725490196","0.0272790569826986","0.4105515","0.34889","","5","5","","1.5"
"21","A","TP- ","04/25/2018","ACE Research Institute","NIDEC CORP","","16.5402124430956","23.8239757207891","-5.88235294117647","2.06948624485339","-2.0780072","-2.908309","","5","5","","0.5"
"22","A","TP- ","04/25/2018","J.P. Morgan","CATERPILLAR INC","","21.8499030739407","38.4657989476599","-12","0.284900284900291","-4.416263","-3.131578","","5","5","","0.5"
"23","A","TP- ","04/24/2018","Cowen","FREEPORT-MCMORAN","","18.1592039800995","36.81592039801","-13.6363636363636","-1.24984746049859","-15.609636","-9.477065","","5","5","","0.5"
"24","B/D","TP- ","04/24/2018","Everbright Securities Co., Ltd","GREAT WALL MOT-H","","9.94897959183674","23.7244897959184","-11.1340206185567","-7.54875629401516","3.8730998","4.6678742","","4","4","","-0.5"
"25","B/D","TP+ ","04/24/2018","Renaissance Capital","GAZPROM","","5.67101091933779","-1.37372314195139","7.14285714285714","-12.7434783951702","-1.1168969","-2.0570567","","3","3","","0.5"
"26","B/D"," ","04/24/2018","BMO Capital Markets","TOTAL SA","","","","","","0.5720275","2.4307632","","","","","0"
"27","A"," ","04/24/2018","BMO Capital Markets","EXXON MOBIL CORP","","","","","","0.5097292","2.679618","","","","","1"
"28","A"," ","04/24/2018","BMO Capital Markets","CHEVRON CORP","","","","","","1.5205608","3.5432666","","","","","1"
"29","B/D","TP+ ","04/24/2018","Daishin Securities(AGCO, Maybank, OKasa","SK HYNIX INC","Forced","22.5728155339806","11.6504854368932","9.78260869565217","-12.3714641956974","-1.347078","-1.343609","","5","5","","0.5"
"30","B/D"," Downgrade","04/24/2018","Nord/LB","ASML HOLDING NV","","12.9943502824859","12.9943502824859","0","2.55139684080483","0.0884552","-3.8786573"," hold","3","5","-2","-1"
"31","A"," Upgrade","04/24/2018","Morningstar, Inc","DEERE & CO","","15.8496850336688","15.8496850336688","0","-13.7724558776814","-4.689533","-4.747859"," buy","5","3","2","2"
"32","A","TP- ","04/24/2018","J.P. Morgan","FREEPORT-MCMORAN","","18.1592039800995","36.81592039801","-13.6363636363636","-1.24984746049859","-15.609636","-9.477065","","3","3","","0.5"
"33","A","TP- ","04/24/2018","Baird","CATERPILLAR INC","","9.38798116865134","16.3112711160343","-5.95238095238095","-9.97150997150997","-4.416263","-3.131578","","3","3","","0.5"
"34","B/D","TP+ ","04/24/2018","SWS Research","GREAT WALL MOT-H","","40.3061224489796","36.4795918367347","2.80373831775702","17.9772251468484","3.8730998","4.6678742","","5","5","","0.5"
"35","B/D","TP- Upgrade","04/24/2018","Fubon Securities","GUANGZHOU AUTO-H","","72.7496483825598","113.009845288326","-18.900627269726","14.1057237522148","2.6505898","10.0876002"," buy","5","4","1","0"
"36","B/D","TP+ Upgrade","04/24/2018","Hua Tai Securities Co., Ltd","GREAT WALL MOT-H","","40.3061224489796","2.04081632653061","37.5","17.9772251468484","3.8730998","4.6678742"," buy","5","1","4","2.5"
"37","B/D","TP+ ","04/24/2018","CICC","GREAT WALL MOT-H","","46.6836734693878","42.8571428571429","2.67857142857144","23.339826289887","3.8730998","4.6678742","","5","5","","0.5"
"38","B/D","TP+ ","04/24/2018","Hana Daetoo Securities","SK HYNIX INC","","45.6310679611651","33.495145631068","9.09090909090909","4.11311184669616","-1.347078","-1.343609","","5","5","","0.5"
"39","B/D","TP+ ","04/24/2018","NH Investment & Securities Co Ltd","OCI CO LTD","","29.746835443038","20.253164556962","7.89473684210526","5.12820512820513","-4.082515","-1.212272","","5","5","","0.5"
"40","B/D","TP+ ","04/24/2018","Daishin Securities(AGCO, Maybank, OKasa","POSCO","Forced","19.7771587743732","11.4206128133705","7.5","-4.69695779668232","3.594019","3.975033","","5","5","","0.5"
"41","A","TP+ ","04/24/2018","Credit Suisse","NEW ORIENTAL-ADR","Forced","22.0782098149995","14.1021380303534","6.99029126213593","0.209146837086305","0.4105515","0.34889","","5","5","","1.5"
"42","B/D","TP- ","04/24/2018","Leading Investment","SK HYNIX INC","","15.2912621359223","37.5242718446602","-16.166607836216","-17.5771197880322","-1.347078","-1.343609","","4.737","4.684","0.0529999999999999","-0.4735"
"43","B/D","TP+ ","04/24/2018","NH Investment & Securities Co Ltd","SK HYNIX INC","","45.6310679611651","21.3592233009709","20","4.11311184669616","-1.347078","-1.343609","","5","5","","0.5"
"44","B/D","TP+ ","04/24/2018","Eugene Investment & Securities Co., Ltd","SK HYNIX INC","","33.495145631068","21.3592233009709","10","-4.56298080719519","-1.347078","-1.343609","","5","5","","0.5"
"45","B/D","TP+ ","04/24/2018","Shinhan Investment Corp","SK HYNIX INC","","45.6310679611651","33.495145631068","9.09090909090909","4.11311184669616","-1.347078","-1.343609","","5","5","","0.5"
"46","B/D","TP+ ","04/24/2018","Shinhan Investment Corp","OCI CO LTD","","26.5822784810127","20.253164556962","5.26315789473684","2.56410256410255","-4.082515","-1.212272","","5","5","","0.5"
"47","B/D","TP+ ","04/24/2018","Shinhan Investment Corp","POSCO","","39.2757660167131","36.4902506963788","2.04081632653061","10.8174909340903","3.594019","3.975033","","5","5","","0.5"
"48","A","TP+ ","04/24/2018","Macquarie","NEW ORIENTAL-ADR","","38.4734684834386","22.9644400132935","12.6126126126126","13.6673625647531","0.4105515","0.34889","","5","5","","1.5"
"49","B/D","TP- ","04/24/2018","Macquarie","CHINA PACIFIC-H","","50.2890173410405","53.1791907514451","-1.88679245283019","6.2156570501732","2.1230978","2.0706972","","5","5","","-0.5"
"50","B/D","TP- ","04/24/2018","Macquarie","NEW CHINA LIFE-H","","39.6648044692738","75.9776536312849","-20.6349206349206","-11.0572650964027","2.3350308","2.4338372","","5","5","","-0.5"
"51","B/D","TP- ","04/24/2018","Macquarie","FORTESCUE METALS","","18.1619256017505","20.3501094091904","-1.81818181818181","7.32978253357568","-2.1951806","-0.039228","","5","5","","-0.5"
"52","B/D","TP- ","04/24/2018","Macquarie","CHINA PACIFIC-H","","47.4450867052023","53.1791907514451","-3.7433962264151","4.20573000137761","2.1230978","2.0706972","","5","5","","-0.5"
"53","B/D","TP- ","04/24/2018","Macquarie","NEW CHINA LIFE-H","","25.1256983240224","75.9776536312849","-28.8968253968254","-20.3162037998672","2.3350308","2.4338372","","5","5","","-0.5"
"54","A","TP- ","04/24/2018","Macquarie","TECK RESOURCES-B","","24.9080954243254","24.9941337504888","-0.0688338913050232","-1.58376839614291","-2.720019","-0.12158","","5","5","","0.5"
"55","A","TP- ","04/24/2018","National Bank Financial","TECK RESOURCES-B","","37.0942510754791","40.1095033242081","-2.15206833026294","8.01781517496509","-2.720019","-0.12158","","5","5","","0.5"
