"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"1","A","TP- Downgrade","05/09/2018","J.P. Morgan","JD.COM INC-ADR","","2.8695181375203","21.8191662154846","-15.5555555555556","-20.6908809821668","-2.2570206","-2.0593328"," neutral","3","5","-2","-0.5"
"2","A","TP+ ","05/09/2018","Clarksons Platou Securities AS","AP MOLLER-B","","49.0667937112911","47.955693187232","0.75096841501936","28.4824592492003","5.0864016","3.931902","","5","5","","1.5"
"3","A","TP+ ","05/09/2018","Goldman Sachs","TOYOTA MOTOR","Forced","2.37068965517242","-5.71120689655172","8.57142857142857","-2.82061103613664","3.11201888","3.6270038","","3","3","","1.5"
"4","A","TP+ ","05/09/2018","Nomura","HONDA MOTOR CO","","7.13278827177897","1.49422046800112","5.55555555555556","-10.2362239236196","-1.97427312","-5.5971172","","3","3","","1.5"
"5","A","TP- ","05/09/2018","Nomura","JD.COM INC-ADR","","19.1120736329182","24.5262587980509","-4.34782608695652","-8.16838850566678","-2.2570206","-2.0593328","","5","5","","0.5"
"6","A","TP+ ","05/09/2018","Nord/LB","TOYOTA MOTOR","","-13.7931034482759","-16.4870689655172","3.2258064516129","-18.1647250830624","3.11201888","3.6270038","","1","1","","1.5"
"7","A","TP- ","05/09/2018","CCB International Securities Ltd","JD.COM INC-ADR","","21.8191662154846","35.3546291283162","-10","-6.08130642625011","-2.2570206","-2.0593328","","5","5","","0.5"
"8","A","TP+ ","05/09/2018","Hua Tai Securities Co., Ltd","CNOOC","","10.9467455621302","-0.887573964497035","11.9402985074627","0.413371135777885","-1.3608468","2.4182874","","3","3","","1.5"
"9","A","TP+ ","05/09/2018","Hua Tai Securities Co., Ltd","SINOPEC CORP-H","","12.9441624365482","1.5228426395939","11.25","3.31789634318145","1.065451","3.0817994","","5","5","","1.5"
"10","A","TP+ ","05/09/2018","Hua Tai Securities Co., Ltd","PETROCHINA-H","","34.453781512605","17.6470588235294","14.2857142857143","17.8988733448464","2.39654","4.9970234","","5","5","","1.5"
"11","A","TP- ","05/09/2018","Nomura Instinet","QUALCOMM INC","","22.9663261445327","41.8842224744608","-13.3333333333333","3.72340215067353","0.3857576","3.3693002","","5","5","","0.5"
"12","A","TP- Upgrade","05/09/2018","ICICI Securities","HINDALCO INDS","","26.8633214360697","27.0846105395759","-0.174127380621964","0","-0.1897346","4.022535"," add","4.621","4.571","0.0500000000000007","0.525"
"13","A","TP+ ","05/09/2018","CCB International Securities Ltd","ALIBABA GRP-ADR","","14.6146401100301","10.3713514339565","3.84455623759635","-3.30520128650982","3.6090734","8.7200352","","5","5","","1.5"
"14","B/D","TP+ ","05/09/2018","DZ Bank AG","DEUTSCHE TELEKOM","Forced","16.1154116819141","14.0042223786066","1.85185185185186","0.716562242954955","-2.1096581","-3.1113362","","5","5","","0.5"
"15","A","TP- ","05/09/2018","Haitong International","JD.COM INC-ADR","","24.5262587980509","40.4981050351922","-11.3680154142582","-3.99422434683345","-2.2570206","-2.0593328","","5","5","","0.5"
"16","A","TP- ","05/09/2018","Mitsubishi UFJ Morgan Stanley","SONY CORP","","20.6695212144803","22.6158038147139","-1.58730158730159","-6.95837432151958","-1.13906312","-4.6087782","","5","5","","0.5"
"17","A","TP- ","05/09/2018","Morgan Stanley","HITACHI CONST MA","","30.3258145363408","35.3383458646616","-3.7037037037037","2.92326584212852","0.14069738","0.3685443","","5","5","","0.5"
"18","A","TP- ","05/09/2018","Cowen","JD.COM INC-ADR","Forced","8.28370330265296","19.1120736329182","-9.09090909090909","-16.5167168233334","-2.2570206","-2.0593328","","3","3","","0.5"
"19","B/D","TP+ ","05/09/2018","Societe Generale","ARCELORMITTAL","Forced","53.5298149417409","10.3495544893763","39.1304347826087","36.1717695493005","-0.8068721","1.5647037","","5","5","","0.5"
"20","B/D","TP- ","05/09/2018","Societe Generale","HSBC HOLDINGS PL","","6.05781865965835","13.6609724047306","-6.68932667406585","-2.23752128049481","-0.475054","-2.3844806","","3","3","","-0.5"
"21","B/D","TP+ ","05/08/2018","HSBC","SWISS RE AG","Forced","16.3774862462971","13.2035548032162","2.80373831775701","9.60641136446447","1.4085049","0.6163317","","5","5","","0.5"
"22","B/D","TP- ","05/08/2018","CMB International Capital Corp Ltd","CHINA LIFE-H","","28.5144124168514","40","-8.2039911308204","-3.86237455697938","0.693388","1.7321344","","5","5","","-0.5"
"23","A","TP+ ","05/08/2018","Daiwa Securities","APPLE INC","","8.57296425692018","-3.78930395055094","12.8491620111732","3.41297197603536","0.8884984","9.3787822","","5","5","","1.5"
"24","B/D","TP- ","05/08/2018","Hanwha","SAMSUNG ELECTRON","","29.6660117878192","29.6660117878192","0","-4.52079566003617","-1.2198615","-1.123731","","5","5","","0"
"25","A","TP- Downgrade","05/08/2018","CICC","JD.COM INC-ADR","","16.4049810503519","29.9404439631835","-10.4166666666667","-10.2554705850834","-2.2570206","-2.0593328"," hold","3","5","-2","-0.5"
"26","B/D","TP+ ","05/08/2018","KTB Securities","SAMSUNG ELECTRON","","47.3477406679764","45.3831041257367","1.35135135135135","8.49909584086799","-1.2198615","-1.123731","","5","5","","0.5"
"27","A","TP- ","05/08/2018","Maybank Kim Eng","JD.COM INC-ADR","Forced","5","-2.54466702761234","-11.1111111111111","-33.2133734586668","-2.2570206","-2.0593328","","1","1","","0.5"
"28","B/D","TP- ","05/08/2018","Morgan Stanley","SK TELECOM","Forced","10.6194690265487","19.4690265486726","-7.40740740740741","-13.3615731285721","-1.2453575","1.744441","","3","3","","-0.5"
"29","A","TP- ","05/08/2018","Macquarie","JD.COM INC-ADR","","51.5971846237141","59.7184623714131","-5.08474576271187","16.8765964473332","-2.2570206","-2.0593328","","5","5","","0.5"
"30","A","TP- ","05/08/2018","Wells Fargo Securities","JD.COM INC-ADR","","27.2333513806172","35.3546291283162","-6","-1.90714226741678","-2.2570206","-2.0593328","","5","5","","0.5"
"31","B/D","TP- ","05/08/2018","Morgan Stanley","LG UPLUS CORP","Forced","10.6719367588933","18.5770750988142","-6.66666666666667","-13.5039695198028","-0.8494995","5.684061","","3","3","","-0.5"
"32","B/D","TP- ","05/08/2018","Nomura","SK TELECOM","Forced","10.6194690265487","23.8938053097345","-10.7142857142857","-13.3615731285721","-1.2453575","1.744441","","3","3","","-0.5"
"33","B/D"," ","05/08/2018","Credit Suisse","SK TELECOM","","","","","","-1.2453575","1.744441","","","","","0"
