"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"1","A","TP+ ","05/23/2018","Haitong International","CTRIP.COM-ADR","","3.59116022099448","-1.01289134438305","4.65116279069767","-14.8453042662239","0.3894695","0.8741617","","3","3","","1.5"
"2","A","TP- ","05/23/2018","Nomura","SOFTBANK GROUP C","","57.8375769277181","60.85435018704","-1.8754688672168","-0.164393568115628","-0.5795626","-1.1176253","","5","5","","0.5"
"3","A","TP+ Downgrade","05/23/2018","HSBC","RIO TINTO PLC","","9.14431673052363","3.33217229768954","5.6247191011236","13.4136172954153","-1.5629683","-2.157842"," hold","3","5","-2","0.5"
"4","A","TP+ Upgrade","05/23/2018","B Riley FBR, Inc.","FREEPORT-MCMORAN","","16.48223645894","-0.990099009901002","17.6470588235294","5.51438483987428","1.3555211","7.1023727"," buy","5","3","2","2.5"
"5","A","TP+ ","05/23/2018","J.P. Morgan","CTRIP.COM-ADR","","3.59116022099448","-1.01289134438305","4.65116279069767","-14.8453042662239","0.3894695","0.8741617","","3","3","","1.5"
"6","A","TP+ ","05/23/2018","Cowen","MICROSOFT CORP","","14.8717948717949","7.69230769230769","6.66666666666667","1.2540130694358","0.7602801","-0.2941245","","5","5","","1.5"
"7","A","TP+ ","05/23/2018","Oppenheimer & Co","CTRIP.COM-ADR","","24.3093922651934","17.4033149171271","5.88235294117647","2.1856348805313","0.3894695","0.8741617","","5","5","","1.5"
"8","A","TP+ ","05/23/2018","J.P. Morgan","TOYOTA MOTOR","","10.2891728312038","-4.50571620712845","15.4929577464789","3.03030042753625","-0.2896036","-1.3673653","","3","3","","1.5"
"9","A","TP- ","05/23/2018","J.P. Morgan","SUBARU CORP","","17.2202065308401","22.8021211275468","-4.54545454545455","6.22567992474694","1.5807561","0.8432014","","5","5","","0.5"
"10","A","TP- ","05/23/2018","J.P. Morgan","NISSAN MOTOR CO","","-3.3816425120773","1.01010101010102","-4.34782608695652","-11.9779944986247","0.4256402","0.6099663","","3","3","","0.5"
"11","A","TP+ ","05/23/2018","J.P. Morgan","HONDA MOTOR CO","","31.3269493844049","25.8549931600547","4.34782608695652","14.0916751400177","-0.0152496","0.5809426","","5","5","","1.5"
"12","A","TP+ Upgrade","05/23/2018","Okasan Securities (AGCO Partner)","INPEX CORP","","22.8406909788867","-6.33397312859885","31.1475409836066","3.41643815772428","-4.6068296","-3.0269833"," buy","5","3","2","2.5"
"13","A","TP- ","05/23/2018","Nomura","YAHOO JAPAN CORP","","30.6532663316583","48.2412060301508","-11.864406779661","1.52532031726662","-0.8219856","-0.0817719","","5","5","","0.5"
"14","A","TP+ ","05/23/2018","Exane BNP Paribas","CHEVRON CORP","Forced","13.078062855806","-6.41815487795367","20.8333333333333","1.84842711192199","-0.1334049","-1.6429473","","3","3","","1.5"
"15","A","TP+ ","05/23/2018","Exane BNP Paribas","TOTAL SA","Forced","23.8803125595578","4.82180293501049","18.1818181818182","14.8491045814516","-2.379496","-1.8930727","","5","5","","1.5"
"16","A","TP+ ","05/23/2018","Exane BNP Paribas","EXXON MOBIL CORP","","4.1156295933366","-8.13326800587947","13.3333333333333","-2.18049712071688","-0.00457969999999996","-0.6624778","","1","1","","1.5"
"17","A","TP+ ","05/23/2018","Barclays","CTRIP.COM-ADR","","24.3093922651934","19.7053406998158","3.84615384615385","2.1856348805313","0.3894695","0.8741617","","5","5","","1.5"
"18","A","TP+ ","05/23/2018","DZ Bank AG","DEERE & CO","","14.7720678315817","5.10026436262816","9.20245398773006","-3.35355974956151","-0.5258435","6.0900107","","5","5","","1.5"
"19","A","TP- ","05/23/2018","Nomura","KUBOTA CORP","","25.2936570086139","33.1245105716523","-5.88235294117647","14.8325358851675","-0.2545816","1.0642985","","5","5","","0.5"
"20","A","TP- ","05/23/2018","Nomura","NIPPON TELEGRAPH","","21.3491614848313","22.6681741096665","-1.0752688172043","2.38473767885532","1.1898561","-0.4491228","","5","5","","0.5"
"21","A","TP- ","05/23/2018","Mitsubishi UFJ Morgan Stanley","RICOH CO LTD","","-0.195694716242667","12.5244618395303","-11.304347826087","-1.33194971847893","-2.1296436","-3.4160513","","3","3","","0.5"
"22","A","TP+ ","05/23/2018","Nomura","NTT DOCOMO INC","","7.41327698538474","6.70892762810353","0.66006600660066","0.556356892643728","1.473082","1.3807597","","5","5","","1.5"
"23","A","TP+ ","05/23/2018","Nomura","KDDI CORP","","14.8260722728808","13.4751773049645","1.19047619047619","0.369003690036895","1.2792908","0.4397656","","5","5","","1.5"
"24","B/D"," Initiation","05/23/2018","China Renaissance","TSMC","","29.1028446389497","","","13.1399009819871","0.5113561","-0.7631574"," buy","5","","","0"
"25","B/D","TP+ Upgrade","05/23/2018","Bank of China International","HUANENG POWER-H","","13.7931034482759","-10.3448275862069","26.9230769230769","13.820086808231","6.685771","7.983359"," buy","5","3","2","1.5"
"26","A","TP+ ","05/23/2018","Cowen","GENERAL ELECTRIC","Forced","-1.89666448659254","-21.517331589274","25","-7.97545581538924","1.7148251","3.4638147","","3","3","","1.5"
"27","A","TP- ","05/22/2018","First Shanghai Securities Ltd","JD.COM INC-ADR","","24.4499449944995","41.3641364136414","-11.9649805447471","-4.30802866818527","1.3974341","0.1853705","","5","5","","0.5"
"28","A","TP- ","05/22/2018","First Shanghai Securities Ltd","NETEASE INC-ADR","","23.0011045968222","53.4200016993797","-19.8272042534338","-4.55800709452459","-4.8680399","-12.1066413","","5","5","","0.5"
"29","B/D","TP+ ","05/22/2018","Bank of China International","HUADIAN POWER-H","Forced","-2.77777777777778","-19.4444444444445","20.6896551724138","1.66185944824444","7.740102","9.669449","","3","3","","0.5"
"30","B/D","TP+ ","05/22/2018","Bank of China International","DATANG INTL PO-H","","4.4776119402985","-2.98507462686567","7.69230769230768","-3.17860995297127","3.132367","3.851417","","3","3","","0.5"
"31","B/D","TP- ","05/22/2018","NH Investment & Securities Co Ltd","LG DISPLAY CO LT","","23.3480176211454","27.7533039647577","-3.44827586206897","-1.0869533719096","-0.6773829","-2.4876611","","5","5","","-0.5"
