"","ann.ret.incep","ann.std.incep","downrisk.incep","drawdown.incep","sharpe.incep","sortino.incep","inforatio.incep","alpha.incep","beta.incep","corr.bhf.incep","corr.bidx.incep","omega.incep","wl.incep","skewness.incep","kurtosis.incep"
"CCLMKNA.CN.Equity",0.00899406587807072,0.121033651246074,0.10078897743763,-0.390676881867549,0.032999631399621,0.0396280027797913,-0.210842746715228,0.000812969861358705,0.0764387334593749,0.0658092193778751,0.0748605242527425,1.10994683727138,0.541176470588235,-1.23590875078623,3.33065304205268
"CEDMNLP.US.Equity",0.080588891844446,0.0717781394630135,0.0410497417372372,-0.10187069226421,1.05309070992842,1.84139750082465,0.495044398085396,0.00607220521526935,0.143792273144644,0.289069099029488,0.310472971779967,2.4653600186664,0.644927536231884,0.659066185783029,3.08151275943756
"CHCIMPE.KY.Equity",0.0428443202914892,0.217378658356516,0.0813758644338319,-0.306314447200614,0.17409400066046,0.465055831416219,0.0880675438074626,0.0014110490158815,0.537351033372206,0.340881322517809,0.31887725027947,1.39700543055397,0.412371134020619,5.13762891828248,38.5026409470086
"CHESSIC.US.Equity",0.125467121930963,0.116986386044516,0.196753567872576,-0.2612354098,1.02975334142831,0.612274141879761,0.332115895582592,0.0067953889913667,0.544340278659956,0.571053472104439,0.603153273600107,2.81990084730485,0.822916666666667,-3.90962440628653,24.802200682478
"CHROEHF.BM.Equity",0.0493328200511673,0.085509092412448,0.0616007382618098,-0.0772997392,0.518457380383956,0.719680011995117,-0.200234664544878,0.000766810680637581,0.600245525514999,0.604310868245821,0.715802990931845,1.58950719305558,0.552631578947368,-0.22418656124713,1.60716972203892
"CLASABE.LX.Equity",0.0807547987314301,0.180894621846261,0.160781189592086,-0.306500164054119,0.418778612422278,0.471167049600926,0.0268763427257665,0.000228918653414216,1.17578211908495,0.719447450466157,0.757924005816706,1.55744161263791,0.69047619047619,-0.450530265659986,2.26873222416497
"CLOVSTR.US.Equity",0.0829322519108846,0.0630742879023725,0.0253200207590528,-0.0637012093378352,1.23556292908942,3.07789052199023,0.635568404982742,0.00488312236311162,0.249050608987813,0.575039206015313,0.581129647735602,2.66509726239435,0.617647058823529,0.526821804400775,0.0295561190149889
"COEFFCA.KY.Equity",-0.0999165321314021,0.0927343908005547,0.0727890387718737,-0.132448628521799,-1.13136594984538,-1.44137817865982,-1.6409281800533,-0.0106085293647166,0.200607861060329,0.328155118076873,0.11537254134006,0.427717159662433,0.4375,-0.527948244760863,-0.366105545556814
"COLOMLP.US.Equity",0.0914746342911008,0.111925969634858,0.0640936356199594,-0.153690184274304,0.772605630071479,1.34919221627321,0.151266181481668,0.00729052191213306,0.0694441716446044,-0.0341791432411485,0.06445414999742,1.87216018306636,0.602739726027397,0.080606316278281,0.43550242726146
"CONCAPO.KY.Equity",0.048876606774765,0.100809154729123,0.0640946537298357,-0.23163705484206,0.435244268168529,0.684559541575941,-0.11287081379643,0.00428131343077583,0.0262590759560295,0.0271633471359207,0.039451454827967,1.45933751172045,0.587837837837838,-0.248244296991143,-0.248319332587785
"CRJBJPY.KY.Equity",0.108842315472769,0.0869139636308174,0.0647874328359032,-0.143819595781811,1.19477137084506,1.60281571482831,0.638053733913008,0.00664853197631471,0.428002316061252,0.540243630594321,0.514598153151583,2.52250256274594,0.722222222222222,-0.442962260887357,0.109724559952113
"CURCMAF.CN.Equity",0.00655562959544431,0.0375515210048512,0.0329118394513696,-0.052506966145901,0.0414265402257167,0.0472665649011476,-0.500425953216707,0.00229817855820214,-0.15501800701001,-0.44187769957722,-0.377512651325553,1.17197276894898,0.592592592592593,-0.913979958086182,1.70518868921841
"CUSHMKN.US.Equity",0.0547711645454021,0.103806700402619,0.0757894288360503,-0.235459757265827,0.47946003824765,0.656703254131501,-0.0105200019845232,0.00235011041821461,0.343111720658659,0.445247388792317,0.330677571173589,1.53538123971476,0.655172413793103,-0.379307022559644,2.10432249244229
"DACHCEQ.BH.Equity",0.0470162412290358,0.105520611442453,0.0586029304452365,-0.156111020338775,0.398180418542683,0.716964849877248,0.0452059954720525,0.00435908441223788,-0.0275438643915046,-0.0428961833719829,-0.0285719473323991,1.40566717791411,0.648648648648649,-0.35673092940096,-0.593712749772409
"DONEHF1.NA.Equity",0.0873315988480867,0.0458003544140855,0.0193163790395612,-0.074246065819808,1.79761925210706,4.26226875541561,0.402606068014928,0.00706402831301114,0.00281891731271667,-0.0333878379025604,0.0059634999878684,3.82547327537425,0.741935483870968,0.00209859923339777,-0.611805718414314
"EAMDSSP.KY.Equity",0.00221164644146854,0.12271228605156,0.0889667785008006,-0.212717692214821,-0.0227226926353557,-0.0313415142766619,-0.703795714243755,-0.00173516353329679,0.427133104017636,0.418060943801539,0.368221925528979,1.06015940438704,0.591836734693878,-0.528527542301372,-0.237063394834557
"EMEVALU.BM.Equity",-0.136450951382996,0.744949953374225,0.415141359626327,-0.969370055210884,-0.18987980433088,-0.340729604755155,-0.229292741476622,0.0048984430678588,0.686877404822103,0.194270791101648,0.133540549073809,1.13772401230059,0.4375,1.81869983606864,7.23410904503504
"FAAREMG.KY.Equity",0.00332582012052085,0.106458072082441,0.0945347140967309,-0.18738655992664,-0.0157261901021716,-0.0177096836381827,-0.0415381395805308,-0.00110563361708196,0.310280056405951,0.369818531976458,0.304189308166962,1.07365123591614,0.52,-0.885371016611926,2.59878990152673
"FIEMKNA.CN.Equity",0.0198331361594299,0.0723192711882332,0.0457196620779031,-0.216152355342383,0.205106272722552,0.324436697151334,-0.150523128001456,0.00128268502802462,0.123915433960834,0.361410901711461,0.279148136588756,1.26553864294816,0.548672566371681,0.106277891822762,0.83520886148499
"GLGELNU.KY.Equity",0.0517065802542609,0.052312723197383,0.0371540800518133,-0.0954401456148229,0.892834044942195,1.25710501213127,0.217716822080272,0.00347091854066715,0.0997964416905846,0.30664993411763,0.239665345084998,2.17796730896681,0.659090909090909,-0.0348319860324801,2.48937246527553
"GUEVORA.KY.Equity",0.240033793352333,0.157567411016335,0.285006375083531,-0.25693,1.49163962164719,0.82466153005682,0.782423908318852,0.0175262004646586,0.409103316993303,0.480720773457993,0.423617494178977,4.62031780679106,0.905172413793103,-1.39629123284317,16.0633140300759
"HARSMCP.US.Equity",0.143109986008382,0.0904818862470231,0.0515197591763159,-0.0977388320047361,1.52638270196235,2.68071878084151,0.669481348330065,0.0118432121162014,-0.0746200951531368,-0.122031016076528,-0.129963179939193,3.19139361552524,0.725925925925926,0.0875850575842103,0.524558716554703
"HERACPW.BM.Equity",0.128826400216873,0.00721272874518465,NA,0,17.1677605787604,NA,2.14540955130934,0.0101635450761368,-0.00241547653602447,-0.0464491086892712,-0.0349031426921317,Inf,1,3.35846606932723,14.4339025301885
"HILCMNEA.CN.Equity",0.022258978792542,0.098571551974217,0.0847207710508433,-0.397583025336545,0.17509087000128,0.203716025933999,-0.249597687504776,0.00111197491149849,0.224283831144164,0.380641592054712,0.331880540002479,1.23910170113028,0.606060606060606,-1.2731232548181,4.38683232849591
"HSBCTGH.GR.Equity",0.0150132015436977,0.036893628124167,0.0256950092209292,-0.0554471864896551,0.271407341939856,0.389694413323724,-0.645440869258726,0.000346604222867659,0.104418311573221,0.479900072708514,0.309263008745798,1.3484770429519,0.56,-0.737043892817824,1.11950167166493
"INSGFIZ.PW.Equity",0.0913768814304396,0.0889497313578545,0.0524121029416263,-0.0960910398778102,0.971075236674252,1.64803311797356,0.429766127737967,0.00681636235437386,0.144802423734662,0.124455373338301,0.172946804638119,2.06785945829971,0.633333333333333,-0.347327268328669,-0.413684289590008
"JADECPA.KY.Equity",-0.31595707452136,0.25699620313959,0.16032794816289,-0.904562686148171,-1.24887866279888,-2.00187851337855,-1.16381972455318,-0.0339615817019005,0.778336499407483,0.365850933973864,0.323829607168121,0.38348710519252,0.246153846153846,0.296760680236563,0.899445722177906
"KEYREOH.US.Equity",0.0924763864108371,0.110804611445838,0.079168567351861,-0.225671719744,0.78946521511513,1.10493835289519,0.167329255519949,0.00561727579881137,0.269288137123113,0.361167941672807,0.351855270229258,1.90095772811938,0.616822429906542,-0.45766533809125,1.33571175016867
"KLPAGEN.NO.Equity",0.0294698864366756,0.0667929199185548,0.047399422973348,-0.145530123351294,0.366354494855344,0.516248614470152,0.18734865959643,0.00226665164367572,0.040213283579846,0.198754962198159,0.0623455480635588,1.41269579554823,0.611111111111111,-0.478526285581365,-0.0100210213345471
"LCIMNAU.KY.Equity",-0.00975662452546222,0.114817189271963,0.0693231209584377,-0.119631808288593,-0.128522781467057,-0.212867284701586,0.301137260429509,-5.45361306664138e-06,-0.0791975550340812,0.0312232713064931,-0.0902926292982131,0.974552542642254,0.388888888888889,0.48977698011308,0.528442986582176
"LMLSMOME.CN.Equity",0.0264530287454738,0.0954902541532061,0.0821923098990742,-0.265473300336797,0.224661971378296,0.261010169586625,-0.0621336605419849,0.00304225926717545,-0.094962663338854,0.0222284826094316,-0.145053847797175,1.31273567206364,0.593939393939394,-0.755650607532316,4.13450306186793
"LOGSTNE.US.Equity",0.0711481903636966,0.0861951434451902,0.0755351271644375,-0.179191448622394,0.767423635715148,0.875727530314394,0.463831166463927,0.00586758257262883,0.0584024212791695,0.252996825464402,0.110570632679084,2.10749306864145,0.69672131147541,-0.194249221930303,2.86684343498119
"MAGGFDI.US.Equity",0.0475564181133845,0.0322852063370357,0.0242126023942637,-0.0559657382482954,1.318139883299,1.75761437867855,0.16929642725681,0.00400510576987686,-0.0255090294493507,-0.0720273674833732,-0.126774149934747,3.62303050090576,0.692913385826772,0.216928497864544,6.9332291278972
"MAQ8444.AU.Equity",0.15477967457311,0.0963226405072334,0.0159917429944331,-0.017326,1.55497891029952,9.36606313803632,0.705356215613905,0.0154387455923659,-0.211704041208063,-0.59326037189968,-0.0672721748564974,3.50990913462755,0.625,0.601425581489378,-1.02375794609854
"MATAMNC.US.Equity",0.0342480198878266,0.0756155320225003,0.0402079181163992,-0.096703777373998,0.386799102056486,0.72741940538069,0.0609766703099137,0.0040547056020289,-0.170116523116821,-0.284072520076001,-0.268370475230744,1.45188327775668,0.506329113924051,0.54378120370595,1.62969588168632
"MNLUSDI.KY.Equity",0.876954155115047,0.133652579629853,NA,0,6.5240353574162,NA,4.38900073255349,0.0610425037864694,-0.452856701133583,-0.832652043676342,-0.111883522875454,Inf,1,1.06168099824154,-0.134242054307904
"MWJMA1U.ID.Equity",0.0632277811870816,0.0296520172572413,0.014711540929488,-0.021088,1.96370387491468,3.9579661618158,0.0478243122262357,0.00494947382286898,0.0242543746093875,0.120520376815059,0.118538441989577,5.80001217581882,0.766355140186916,1.06905979707405,4.44625368346519
"MWMGLFU.ID.Equity",0.0621372447970356,0.0631693894352841,0.0418450228230399,-0.0797996989425378,0.904508422636753,1.36544900545677,0.00730337535654854,0.00522599449083296,-0.00451889313769077,0.162510562692104,-0.0101164954233739,2.11753852002918,0.625,-0.190127300046208,0.990111755288545
"MWTFNEE.ID.Equity",0.0875637480819953,0.0616690444446656,0.062660048645987,-0.155842600608567,1.33881996754592,1.3176457705684,0.565484332426739,0.00692207292493839,0.089326554776917,0.371710433742047,0.240179209864899,2.95555268534392,0.758620689655172,-1.62873086286661,7.00811987620242
"NORMNIA.CN.Equity",-0.00913668664263767,0.0609763050640438,0.0338711709153338,-0.198580806056769,-0.231839017267278,-0.417366340182761,-0.224018327175471,-8.25897778940903e-05,-0.0815455121205217,-0.166861198563706,-0.155942117414313,0.917225738175738,0.464285714285714,0.220903420627535,0.0748019081703033
"OAKPAMN.US.Equity",0.031616255875754,0.123008442477625,0.0820538451806406,-0.285042346415592,0.21637747246979,0.324375485599226,-0.168365058115929,0.00231142857930449,0.188967120866435,0.324322643201293,0.225972808610527,1.26276609323225,0.54320987654321,-0.30919827863103,1.04425249096045
"PACAPRV.KY.Equity",0.0468227990038692,0.0462240632339565,0.024795632341096,-0.0835346917892512,0.90478413358404,1.68670023932209,-0.0715219121125883,0.00316840909226362,0.0873414418052456,0.216833178485507,0.195667446902122,2.01748632299075,0.694444444444444,-0.276326206826787,-0.403237383030566
"PAGORAE.KY.Equity",0.0608265701738304,0.043413568692203,0.0232739142855564,-0.0417996950473924,1.2859244668328,2.39867559400938,0.345318721162822,0.00521780984916505,-0.0288193602264322,0.0441800674101452,-0.06893039335902,2.89035387082633,0.691176470588235,0.320087750613772,0.931223658848642
"PCDAOAA.KY.Equity",0.0592476943487599,0.0598885795249812,0.0384227640756659,-0.0600868093783715,0.905810336111439,1.41186340061142,0.380176586502344,0.00448229503827146,0.125918712910015,0.160831856541857,0.241703838602683,2.0102499653166,0.68,-0.511563142710999,-0.524179301715292
"PEGAEUR.VI.Equity",0.00308652599085146,0.0762938339941732,0.0775159169075288,-0.176537842315733,-0.0250803231266982,-0.0246849174400037,-0.572901682854115,0.000303929808415189,0.0399872541255425,0.187741545973626,0.0766734059090238,1.09211301125504,0.573170731707317,-1.32147828019222,31.9939470466826
"PHNXCPF.US.Equity",0.133485017140653,0.154254831211989,0.151586995977557,-0.12072600875338,0.832939987235013,0.847599204087901,0.493615386536298,0.0118379902941033,-0.104992053605733,-0.0589899049879905,-0.0801716936624905,2.17510600579283,0.703703703703704,-0.78406418159703,1.43118017990859
"PMGLMKNE.CN.Equity",0.00128545720541795,0.0499288196415674,0.0398954672115777,-0.172068516092188,-0.0743967676634112,-0.0931068879299672,-0.242577788570692,0.000139049182416424,0.0243524173018239,0.218691702671048,0.0792965406613592,1.04022861789381,0.532786885245902,-0.777947416119313,1.79859026114241
"PMMNCLA.CN.Equity",0.0565127560914669,0.0513134143935574,0.0250217614556496,-0.0595369483456166,1.00388478724843,2.05871821545305,0.200371714670142,0.00453856130348146,0.0348801281914084,0.184423663405199,0.103909814319087,2.63515946968324,0.618055555555556,2.29057126664539,15.4265688609651
"PRYNCIP.MV.Equity",0.0249816579870781,0.0791446866973644,0.0449432026390481,-0.162191603937798,0.252469986563779,0.444597999558611,-0.490843844179853,0.00142193244952488,0.112677220240828,0.149930948016459,0.137176532915457,1.32855554628462,0.476190476190476,0.575991011489025,1.2930706486077
"PXPVSCF.KY.Equity",0.168028071133012,0.131476196405755,0.0697920567522858,-0.092302564953,1.23998165135446,2.33591154523,0.397778183785961,0.0148133994298441,-0.129197811440687,-0.133105106478926,-0.0790755186066074,2.4723322184517,0.681818181818182,-0.00275023000876051,-0.405834009273935
"QAAFFNU.KY.Equity",0.0770922723365199,0.0958998717204564,0.0444572482483811,-0.104722439312426,0.751745242649182,1.62160896539846,0.212754756571015,0.00795363442951162,-0.256495559661602,-0.235657330080824,-0.279494640899743,1.9156560301527,0.666666666666667,0.871021760613322,2.10460518606864
"QQMEQHD.SS.Equity",0.038965244038367,0.0729273210431697,0.0529606080966715,-0.117020174642859,0.465741008342554,0.641330325670895,0.104152576932135,0.00329693595537539,0.0275063312582738,0.077394805428624,0.0610482251775208,1.53187062011563,0.647058823529412,-0.406873831983901,0.42383857802641
"QUANSPA.KY.Equity",0.0982612423065166,0.14289394558173,0.067218925023115,-0.139284374212228,0.652660558338173,1.3874253757323,0.282030484998315,0.00674873691273662,0.278609175812768,0.21702221500534,0.254090964770973,2.43380068247077,0.604166666666667,3.21586891111017,15.0821478967463
"QUPANEF.VI.Equity",0.0642377157614518,0.118899537743563,0.0836558903331294,-0.192373566134239,0.498216535452079,0.708111712463509,-0.13012128250994,0.00106569777324897,0.560841215635901,0.564833510472926,0.491866298148951,1.5612218401675,0.605633802816901,-0.292876971535792,0.23654949558641
"QUQEQMN.US.Equity",0.0429712348133486,0.0599437500421263,0.0330057553853286,-0.149759243955292,0.63344777039581,1.15044283550096,0.16303519567786,0.00389971333867888,-0.0384090787586195,-0.146197740855368,-0.0755436875455871,1.72056514159755,0.585365853658537,0.0541135953977968,0.274292536337513
