"","mtd.ret","ytd.ret","ann.ret.5","ann.std.5","downrisk.5","drawdown.5","sharpe.5","sortino.5","inforatio.5","alpha.5","beta.5","corr.bhf.5","corr.bidx.5","omega.5","wl.5","skewness.5","kurtosis.5"
"MATAMNC.US.Equity",NA,-0.0967037773739979,0.0296473128492978,0.0814771555379955,0.0428807312150375,-0.0967037773739978,0.302505808978615,0.574787606248991,-0.0726416546058833,0.00430633291580065,0.212443503647718,0.331444926855197,0.257148137981779,1.36766833372199,0.466666666666667,0.611515475536903,1.4639783598117
"MWJMA1U.ID.Equity",0.006942,0.0228388561179451,0.0687767680648277,0.0297257339320663,0.00672567912008695,-0.0090164762199999,2.14550692711507,9.4825766924193,0.492014091758637,0.00546108123706152,0.0178187880561218,0.0155189779628266,0.0590338145748366,7.48987760310923,0.766666666666667,1.73191923613205,5.54240277303603
"MWMGLFU.ID.Equity",-0.001609,0.0819082094663988,0.0741971931082712,0.0551800808790359,0.0377341028882934,-0.070822609224,1.25402485835356,1.83381047412522,0.514599519968916,0.00574750254913426,0.048207078792901,0.240252813593722,0.0860367018050062,2.62387654890004,0.7,-0.493728934072801,0.125585596610084
"NORMNIA.CN.Equity",0.010069,0.0173649850730877,0.0096853807558015,0.0534235234227554,0.0280250489658531,-0.0845963873769102,0.0877025784826051,0.167185461888412,-0.367245249248522,0.000542381748050163,0.0506908697295265,0.11496750796723,0.0934442292161542,1.15551462719521,0.55,0.0398340784778942,-0.314212414835501
"OAKPAMN.US.Equity",-0.002,-0.142738336661762,0.0486495639335141,0.134100466715703,0.0713546813172329,-0.252731985427394,0.325498971051699,0.611726702827726,-0.0252845958931742,0.00415243884823556,0.0729943431065408,0.0115933456534216,0.0536060967813782,1.35725749811739,0.483333333333333,0.237624205149875,0.0873394551793729
"PACAPRV.KY.Equity",0.005676,0.0405384708633363,0.0420012425997442,0.0439447348468428,0.0253624978085408,-0.0725358949676727,0.841994899473209,1.45889584216284,-0.204671110166618,0.0028700277751032,0.0863261812557173,0.186775472392591,0.193459897023515,1.91982146674753,0.716666666666667,-0.600613402596428,-0.501582310129298
"PAGORAE.KY.Equity",0.018527,0.0337593606557158,0.073460556835224,0.0413045578332464,0.0179405214291558,-0.0309559952921299,1.65745768570168,3.81597363853461,0.315434884596814,0.00632098470713071,0.0438580295660317,0.0322574787876628,0.10456983180042,3.90674479692867,0.733333333333333,0.612261190162919,0.977574519127929
"PEGAEUR.VI.Equity",-0.000977,0.00235040386173013,-0.0073243479851256,0.0492957079592128,0.0428064232770945,-0.118662691270408,-0.250008540202379,-0.287908847355633,-0.695580882882471,-0.00170606839443187,0.155998483923171,0.437865486573906,0.312557750210051,0.90335187795791,0.55,-0.914518557042022,2.1434862601217
"PMGLMKNE.CN.Equity",-0.007599,-0.029069438856233,-0.00581649811266227,0.0426626817998977,0.0297105342774947,-0.15122255006665,-0.253535353529703,-0.364062726426822,-0.624083883940431,-0.0006842639791039,0.0366201134247522,0.15154361620801,0.0845331016132619,0.916302832310526,0.516666666666667,-0.3058976019978,0.153552401610584
"PMMNCLA.CN.Equity",-0.001976,0.0113198086325361,0.0101180985033085,0.0294544102016222,0.020382015279341,-0.0595369483456164,0.173763401415065,0.25110855983393,-0.513652524098926,0.00022258164818357,0.0874767570607641,0.298072058109404,0.292480970119358,1.31174538694983,0.516666666666667,-0.295232552664137,-0.039191141125849
