"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"1","A","TP+ ","05/31/2018","BCS","LUKOIL","","23.4586874409821","21.6376298394712","1.49711697269519","10.7254716078013","-0.2385375","-0.5556242","","5","5","","1.5"
"2","A","TP+ ","05/31/2018","BCS","GAZPROM","","19.8906498719635","18.1258218561838","1.49402390438246","-2.30688789370721","-0.1126215","-1.2343994","","3","3","","1.5"
"3","B/D","TP+ Upgrade","05/31/2018","AlphaValue","ARCELORMITTAL","","23.585414047063","22.8668941979522","0.584795321637414","-0.75686131311351","-0.0537998","-1.7817764"," buy","5","4","1","1"
"4","A","TP+ ","05/31/2018","First Shanghai Securities Ltd","MOMO INC-ADR","","75.7013679573383","45.8613494087642","20.4577968526466","43.3277728836085","10.63322874","8.90242591","","5","5","","1.5"
"5","A","TP+ ","05/31/2018","Value Investment Principals","MOMO INC-ADR","","25.2028750289821","15.9285879897983","8","2.13380490518418","10.63322874","8.90242591","","5","5","","1.5"
"6","A"," Downgrade","05/31/2018","Morgan Stanley","MICRON TECH","","3.88365031165094","3.88365031165094","0","-15.7797339844503","1.89010874","6.01273191"," Equalwt/In-Line","3","5","-2","0"
"7","B/D","TP- ","05/30/2018","Shinhan Investment Corp","LG DISPLAY CO LT","","44.1441441441441","66.6666666666667","-13.5135135135135","13.3514974311191","-2.710244","0.8508509","","5","5","","-0.5"
"8","B/D","TP- ","05/30/2018","Yuanta Securities Investment Consulting","SAMSUNG ELECTRON","","49.9013806706115","49.9013806706115","0","9.94575045207957","0.223837","0.38184","","5","5","","0"
"9","A","TP+ ","05/30/2018","CCB International Securities Ltd","MOMO INC-ADR","Forced","20.5657315093902","-0.301414328773486","20.9302325581395","-1.64892860982263","10.63322874","8.90242591","","5","5","","1.5"
"10","A","TP+ ","05/30/2018","Bank of China International","MOMO INC-ADR","Forced","25.2028750289821","13.6100162300023","10.2040816326531","2.13380490518418","10.63322874","8.90242591","","5","5","","1.5"
"11","B/D","TP+ ","05/30/2018","Macquarie","BHP BILLITON LTD","","10.3995120463556","10.0945410186032","0.277008310249311","15.5156340174191","1.60777973","-2.885473","","5","5","","0.5"
