"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"1","A","TP+ ","04/26/2018","HSBC","GOLD FIELDS-ADR","Forced","-3.97315436241611","-6.14765100671141","2.31693363844393","-17.8141942857544","-6.2477182","-5.239732","","3","3","","1.5"
"2","A","TP- ","04/26/2018","Susquehanna Financial","QUALCOMM INC","","26.1958070425402","38.4083044982699","-8.82352941176471","-3.94366403620193","-2.1734612","-4.908388","","4","4","","0.5"
"3","A","TP- ","04/26/2018","AlphaValue","ARCELORMITTAL","","11.9282511210762","12.2869955156951","-0.319488817891378","-0.82271540026726","-2.0292544","-1.179074751","","4","4","","0.5"
"4","A","TP+ ","04/26/2018","AlphaValue","GLENCORE PLC","","17.8845377472749","17.61539496703","0.22883295194508","-1.73195533524652","-3.2439928","-2.5419439","","4","4","","1.5"
"5","A","TP+ ","04/26/2018","AlphaValue","TOTAL SA","","-6.02084137398687","-7.75762253956002","1.88284518828453","-10.910290694104","0.10065155","2.1883589","","2","2","","1.5"
"6","A","TP+ ","04/26/2018","AlphaValue","SWISS RE AG","","22.5751438925602","20.4434022596461","1.76991150442478","15.1151133568396","-0.60069547","-2.955836","","4","4","","1.5"
"7","A","TP+ ","04/26/2018","AlphaValue","AP MOLLER-B","Forced","16.2306404353286","13.8028463792382","2.13333333333333","-8.9882370790436","1.0522555","3.42516179","","4","4","","1.5"
"8","A","TP- ","04/26/2018","AlphaValue","ASML HOLDING NV","Forced","5","7.34463276836157","-1.16959064327485","-3.71563296613325","0.5065696","-0.911091551","","2","2","","0.5"
"9","A","TP+ ","04/26/2018","AlphaValue","RIO TINTO PLC","","-17.374223799265","-17.7544037511089","0.462249614791988","-21.2392994718128","-0.2550643","-1.0000686","","1","1","","1.5"
"10","A","TP+ ","04/26/2018","AlphaValue","HSBC HOLDINGS PL","","-14.0921479558728","-14.1258922777417","0.0392951062479162","-21.0043556913641","1.27899","3.264939","","1","1","","1.5"
