"","Omega (L = 0%)","Omega (L = 0%)","Omega (L = 0%)","Omega (L = 0%)"
"SANDLOS.VI.Equity",5.32268521645168,3.26394479585969,2.30490401588703,2.30490401588703
"SANDPLD.US.Equity",3.59111626750642,2.99597034263503,2.18518840760972,2.18518840760972
"SANDPLO.KY.Equity",3.42187334252678,2.91502239506353,2.12247962822174,2.12247962822174
"SBSPOPP.US.Equity",1.08943427620632,0.634446712577671,2.81091636872377,2.81091636872377
"SCALACI.VI.Equity",1.12354365088342,2.21853299684959,3.67192364689408,3.67192364689408
"SCASOPP.US.Equity",1.3363734408703,0.933405847347206,1.74887267185801,1.74887267185801
"SCFVFLP.US.Equity",1.23711340206186,0.59746835443038,1.47085201793722,1.47085201793722
"SCHFODH.SW.Equity",0.487638652247992,1.23105023570769,1.21915480645778,1.21915480645778
"SCHGVEF.AU.Equity",0.674425959896262,0.95729054110749,1.59988019199421,1.59988019199421
"SCIALP1.SS.Equity",0.857688430232269,1.30543743746689,1.53904598411435,1.53904598411435
"SCOCSOI.KY.Equity",Inf,1.70232745583207,2.33451611454331,2.33451611454331
"SCOCSTI.KY.Equity",Inf,1.67795874238523,1.00424084519555,1.00424084519555
"SCOGMII.US.Equity",1.18164435946463,0.982119635890767,1.91054665930425,1.91054665930425
"SCOGOVE.KY.Equity",1.21809858739857,0.982277532700778,2.02671460860025,2.02671460860025
"SCOGWDF.US.Equity",0.395295943970108,0.788732339668658,1.41495395725131,1.41495395725131
"SCOPART.US.Equity",2.50569285083848,1.24698045307619,1.45472093079863,1.45472093079863
"SCOPINT.BH.Equity",2.44412570645659,1.28459515076807,1.47331756400672,1.47331756400672
"SCOPIPX.US.Equity",2.62799883300792,1.27547222639551,1.48592210689024,1.48592210689024
"SCOPLNG.US.Equity",5.02068115814486,1.52326421439199,2.16055566719436,2.16055566719436
"SCOPPXI.BH.Equity",2.43267616546856,1.23818767608956,1.46895704680909,1.46895704680909
"SCOVSCI.US.Equity",Inf,1.68553218555797,2.3034539140852,2.3034539140852
"SECHCAU.ID.Equity",20.3529959639863,7.08067106466039,5.19607129438287,5.19607129438287
"SECPOAU.ID.Equity",1.46560006351979,1.11568718186025,1.99859186004257,1.99859186004257
"SECTORA.VI.Equity",2.76779816148673,1.08009217648153,1.11757206247908,1.11757206247908
"SECTORB.VI.Equity",0.395151152618832,0.48295494406735,0.629472560426517,0.629472560426517
"SECZENU.ID.Equity",13.7786973344798,1.43488649360047,2.22121605368709,2.22121605368709
"SEEDLCA.US.Equity",0.930671022367412,0.988613177925204,1.67976096805166,1.67976096805166
"SENLMAU.KY.Equity",Inf,77.9039952295766,55.2701069270107,55.2701069270107
"SENTCAP.KY.Equity",19.1798118668596,4.77263126872636,5.80001740492559,5.80001740492559
"SENTCRE.KY.Equity",19.1798118668596,4.77263126872636,5.80001740492559,5.80001740492559
"SENTHYR.SS.Equity",0.723186363035722,1.44791176877334,1.09052868425808,1.09052868425808
"SENVISR.US.Equity",6.91313559322034,2.0547132498352,2.33828941557486,2.33828941557486
"SENVPRT.US.Equity",3.30353968586769,1.56081739863767,2.64803470494907,2.64803470494907
"SEQDIVA.VI.Equity",0,0,0.000235722460942492,0.000235722460942492
"SERICAB.KY.Equity",1.57989218928568,2.13687867317462,2.36601159362016,2.36601159362016
"SEVHILL.US.Equity",1.38329503987025,0.742600421334377,1.46356351769689,1.46356351769689
"SFMSAUI.LX.Equity",Inf,1.58202402319481,2.30432512475498,2.30432512475498
"SFMSTEI.LX.Equity",32.9989462592202,1.15996598898449,1.91946474147458,1.91946474147458
"SHICORE.US.Equity",1.56937799043062,1.21918608570594,1.44890369359607,1.44890369359607
"SHINSFF.US.Equity",0.227490307965004,0.723016807888996,0.563001479511976,0.563001479511976
"SHRIILP.US.Equity",7.39618057517374,1.52780024670886,1.99523551984342,1.99523551984342
"SHRTNLP.US.Equity",2.42893557422969,1.39348463346407,2.39476770747894,2.39476770747894
"SHRVPLP.US.Equity",9.12672860080845,1.59930209637463,2.05983202503994,2.05983202503994
"SICAGLA.KY.Equity",2.49321831597222,1.32949799266484,1.28392881273904,1.28392881273904
"SIEELPI.US.Equity",1.3553573163229,1.25379750576275,1.20717701579751,1.20717701579751
"SIEEOBI.KY.Equity",1.27488721804511,1.25340572940993,1.24679360180184,1.24679360180184
"SIEUUSC.KY.Equity",1.2789759331635,1.23298742334676,1.19402563681818,1.19402563681818
"SIITTOR.SM.Equity",2.3487482300485,1.4453795915955,2.24977123319665,2.24977123319665
"SIMALPH.KY.Equity",0.454900781719784,0.459649286737681,0.551908580106809,0.551908580106809
"SIMCOEP.US.Equity",8,1.80339866710961,2.53471877675149,2.53471877675149
"SIMHYBA.KY.Equity",1.67905672823219,0.966089155889177,1.82110995566745,1.82110995566745
"SIMPLOS.KY.Equity",5.27777777777778,0.875609756097561,1.18077345537757,1.18077345537757
"SIRIUMB.VI.Equity",1.90074250490333,1.25080831408776,1.47288845778607,1.47288845778607
"SITHYPE.KY.Equity",8.55044185500899,1.02692499892769,1.20578833867182,1.20578833867182
"SITOWER.US.Equity",1.53678333560906,1.12655037497646,1.44931521031944,1.44931521031944
"SITSHDR.KY.Equity",0.717416590143863,1.20703973021393,0.804481095661493,0.804481095661493
"SIVHEAP.US.Equity",2.6010621761658,1.45123908918406,2.01422382067581,2.01422382067581
"SJPOPPO.MV.Equity",1.81578024360691,0.796255443697008,1.01560526904835,1.01560526904835
"SKYQUES.US.Equity",6.94517409896152,1.39724779588216,2.01444163740119,2.01444163740119
"SKYSPII.US.Equity",6.93836826712162,1.39701828475961,2.00585086310867,2.00585086310867
"SKYSPIN.US.Equity",7.06631324404762,1.40391852296396,2.02965697862026,2.02965697862026
"SLDEVNT.BH.Equity",Inf,17.3578182656827,19.198750709824,19.198750709824
"SLIBVGR.SW.Equity",1.86476016249227,1.11394318979772,1.35471314812087,1.35471314812087
"SLREMKI.KY.Equity",3.90765837336673,1.4581401809122,1.68195014990221,1.68195014990221
"SLRGLII.KY.Equity",2.29372055578747,1.84859332701292,1.86383961239954,1.86383961239954
"SMBWWEI.NT.Equity",34.8588172615876,1.22577111761073,1.64620473787625,1.64620473787625
"SMCCNMI.KY.Equity",1.66134288041847,1.91233318939815,1.93602336463809,1.93602336463809
"SMINVES.US.Equity",1.39308553971487,1.38228765533825,2.09635494978844,2.09635494978844
"SMINVII.US.Equity",1.47293113295458,1.41870150695572,2.10292409675431,2.10292409675431
"SMINVOS.KY.Equity",1.28026379100507,1.25275766305899,1.94111989741398,1.94111989741398
"SMMARBL.US.Equity",7.291472210437,3.57166993813203,3.45802369527369,3.45802369527369
"SMNDIVF.LX.Equity",0.581962855105913,1.56149677729231,1.21643531891328,1.21643531891328
"SNDPLDM.US.Equity",2.88998480453101,2.85174805217044,2.11637878297657,2.11637878297657
"SNGLRTY.VI.Equity",0.308393187169636,0.973286954777326,0.893808289661102,0.893808289661102
"SNNYMTH.US.Equity",7.19115384615385,2.28672467832399,3.18940936863544,3.18940936863544
"SNOWCAP.US.Equity",1.86893840104849,0.944528145677969,1.56450087345031,1.56450087345031
"SOFEHUI.KY.Equity",2.0350526841317,1.16155357932492,1.85542261899005,1.85542261899005
"SOLASCP.US.Equity",1.41597796143251,1.15416270971827,1.42505947660587,1.42505947660587
"SOMCAPP.LX.Equity",1.55518795276938,1.46940984600286,0.98175912043978,0.98175912043978
"SOSNFLP.US.Equity",6.48166666666667,1.71029375504349,1.17489543719792,1.17489543719792
"SOUCULA.ID.Equity",0.725777938638342,0.601557492035189,0.63958434759374,0.63958434759374
"SPALSAI.BH.Equity",Inf,2.62887350998036,4.07231309106049,4.07231309106049
"SPASJFA.KY.Equity",22.8182509505703,1.52054880820062,2.75477386279565,2.75477386279565
"SPCHOPA.KY.Equity",2.85931811817418,2.04301747575232,2.23811512793187,2.23811512793187
"SPCREDA.US.Equity",23.5357142857143,2.13367403808743,4.17283661812582,4.17283661812582
"SPECTRA.BM.Equity",0.428907347641806,0.283861442793854,0.459661410349075,0.459661410349075
"SPESPAB.US.Equity",5.68736402657729,1.21327787700519,2.05930842167665,2.05930842167665
"SPGHMGT.KY.Equity",2.39663629992992,1.53951938700973,2.37636169601445,2.37636169601445
"SPGRCHC.KY.Equity",1.69886619085085,1.5995677739103,1.90120600186605,1.90120600186605
"SPHERAN.VI.Equity",3.43203986429177,2.69173135089829,3.15226902490109,3.15226902490109
"SPHRILS.VI.Equity",4.20834898925378,2.96316244482017,3.26238692046739,3.26238692046739
"SPINGEM.VI.Equity",229.833333333333,1.59986292433588,1.96294366038697,1.96294366038697
"SPINGLO.VI.Equity",2.65586348580772,1.26292716047929,1.65004997086291,1.65004997086291
"SPITFIR.US.Equity",3.09621963138788,1.72097480264318,2.35316669253834,2.35316669253834
"SPMCOLP.US.Equity",167.079800498753,1.45540049930956,1.67855344307755,1.67855344307755
"SPMCRLP.US.Equity",Inf,2.22102368679322,2.41949425850161,2.41949425850161
"SPMD2LP.US.Equity",Inf,2.55106780982073,2.03617330919628,2.03617330919628
"SPMDPLT.KY.Equity",Inf,2.53313328137178,2.02904485317844,2.02904485317844
"SPMSHLP.US.Equity",5.04166666666667,1.84670231729055,2.87174833635814,2.87174833635814
"SPRBUBEA.CN.Equity",0.672913595510961,1.05366288058541,0.781926686651219,0.781926686651219
"SPRGOLD.KY.Equity",0.884226238647604,0.942764951122191,0.809758640724863,0.809758640724863
"SPROHEDL.CN.Equity",1.11296437659033,0.811177188419722,1.41044491287591,1.41044491287591
"SPRUGWB.KY.Equity",2.15274281610197,1.11962957525935,0.965173367162327,0.965173367162327
"SPSEOPP.VI.Equity",0.218816614072831,0.623589542274346,0.978217252299449,0.978217252299449
"SPVBVHS.AV.Equity",0.154944693899901,0.366518025180198,0.390811742113039,0.390811742113039
"SQEBLBE.KY.Equity",1.7473490087598,1.0431785743763,1.10366712144261,1.10366712144261
"SQEBLOE.KY.Equity",1.69977426636569,1.03156449766977,1.10473640744753,1.10473640744753
"SQIBUM1.KY.Equity",24.5426865671642,10.221488178025,13.1875306022523,13.1875306022523
"SQPTEUR.LX.Equity",2.00742188914232,1.62469579110784,2.01308709677419,2.01308709677419
"SRAAL16.AU.Equity",0.828147214249309,1.43194035960915,1.24520494916085,1.24520494916085
"SRGFFRM.KY.Equity",2.89995457396872,1.44797060544777,3.03749222110432,3.03749222110432
"SRGJPPH.KY.Equity",6.65430819704482,1.31542728188772,1.93372301817124,1.93372301817124
"SRUSOGP.US.Equity",4.88928571428572,1.65579601910023,2.32505331584333,2.32505331584333
"SSTEHFR.LX.Equity",15.9204545454545,1.48396511067725,1.75605335443049,1.75605335443049
"STAMWIF.VI.Equity",0.581646335906682,1.262838084382,1.35315133853866,1.35315133853866
"STARRWG.KY.Equity",9.57149404216315,1.09560866611339,1.21021769195439,1.21021769195439
"START22.KY.Equity",1.2564317902499,1.45219894719169,2.64792450416611,2.64792450416611
"STCINXA.VI.Equity",0.766745697954499,0.686340469293273,0.919988207887046,0.919988207887046
"STENREB.GU.Equity",1.53505076781069,1.78083777586067,2.34159678467577,2.34159678467577
"STEVJPY.GU.Equity",3.90768021769218,0.975504899140293,1.61046351453671,1.61046351453671
"STFLSBE.VI.Equity",0.627846396259022,0.238478634906062,0.387549084300596,0.387549084300596
"STONEPC.US.Equity",3.79824561403509,2.12095229587279,2.66593843072515,2.66593843072515
"STRA1EU.NA.Equity",4.74320336782468,1.38951754457914,1.60416734413107,1.60416734413107
"STRATFD.US.Equity",1.87050371353214,1.22144067499818,1.43657114127702,1.43657114127702
"SUMCOMM.US.Equity",0.750056815202,0.448158798099277,0.577460368590465,0.577460368590465
"SUMUSEV.US.Equity",3.08856088560886,1.31759526177822,1.8337152448629,1.8337152448629
"SUPBLAE.KY.Equity",0.601928356562061,0.656605249988627,1.02900225111792,1.02900225111792
"SUPERAU.KY.Equity",0.6768522765948,0.8630622494928,0.899886680353996,0.899886680353996
"SUPERBU.KY.Equity",0.835176065142472,1.01158430140173,1.05368121422046,1.05368121422046
"SUPERCU.KY.Equity",0.719110224404884,1.01501856532256,1.08022628133564,1.08022628133564
"SUPEREC.KY.Equity",0.657026181049315,0.994347977633996,1.03064127218935,1.03064127218935
"SUPERFU.KY.Equity",0.886972668063976,1.17357949805401,1.22070109158991,1.22070109158991
"SUPFGDA.KY.Equity",0.884252098784971,0.94276133637601,0.809750447390687,0.809750447390687
"SUPFGDB.KY.Equity",0.974747181215855,1.01295146080184,0.890000171306589,0.890000171306589
"SUPFGDC.KY.Equity",0.940370753424298,1.02573925902823,0.941506307118033,0.941506307118033
"SUPRFDA.AV.Equity",0.465473900037918,0.804410947179817,0.861962134654188,0.861962134654188
"SUPRFDB.AV.Equity",0.593370954838086,0.947964215302386,1.00065755141256,1.00065755141256
"SUPRFDC.AV.Equity",0.626126965796617,0.980044729220209,1.03313941202416,1.03313941202416
"SVGRCMN.KY.Equity",2.22802813872761,3.3695779212155,2.89251015529056,2.89251015529056
"SVMHIGH.ID.Equity",1.62237670742983,1.21877617912827,1.45193237477368,1.45193237477368
"SWMEURA.KY.Equity",5.60281104807266,1.09201248571667,1.3945231097422,1.3945231097422
"SWMSCEA.KY.Equity",5.48352827953805,1.24839561468013,2.02759445089402,2.02759445089402
"SWPLVAU.ID.Equity",0.935160914518713,1.62761215029398,3.09424884275494,3.09424884275494
"SWVLEFA.CH.Equity",2.05157786991898,2.16112651862903,2.00432363982795,2.00432363982795
"SYNMEDI.US.Equity",0.560634328358209,1.42737336464274,1.87900279389641,1.87900279389641
"SYWLPHF.US.Equity",5.01362130177515,1.06742293191395,1.13758664267243,1.13758664267243
"TAHCORE.US.Equity",3.36452095808383,2.67707092517054,2.88994278683724,2.88994278683724
"TAHOELP.US.Equity",0.721649975929112,0.978895971931223,1.08005235051387,1.08005235051387
"TAILPRO.KY.Equity",0,0.347358995410093,0.235659138911856,0.235659138911856
"TALACTE.KY.Equity",0.502894604668376,1.2007476322833,1.37131491542007,1.37131491542007
"TALEMAA.KY.Equity",0.846384368206345,0.705185434650688,1.13080455126299,1.13080455126299
"TALENHE.KY.Equity",0.590966667125608,1.36814839686706,1.53942076623796,1.53942076623796
"TAMGLHC.US.Equity",2.22920203735144,1.82268172377985,2.25364792656193,2.25364792656193
"TANTALF.KY.Equity",5.78675338321346,1.54251553693364,1.57773453054632,1.57773453054632
"TARPALE.US.Equity",0.230601357904947,0.448068107400131,0.638300005011778,0.638300005011778
"TARPLNG.US.Equity",0.679570592062459,0.507485245429682,0.704107968598774,0.704107968598774
"TCOPNZA.KY.Equity",0.0327999626069208,0.71300505764726,0.652080963447344,0.652080963447344
"TECHYLD.US.Equity",7.29457364341085,1.65692381408721,1.94934692577254,1.94934692577254
"TELEILP.US.Equity",1.41201716738197,0.566088117489987,0.962080924855491,0.962080924855491
"TELLGNT.KY.Equity",2.19636581469649,1.27707692307692,1.60110715264456,1.60110715264456
"TEMPGSC.KY.Equity",3.1734496124031,1.01616644964927,1.28186202884618,1.28186202884618
"TERCGTEU.CN.Equity",2.1920453576605,1.39274014302281,0.891546286711776,0.891546286711776
"TEREARA.MV.Equity",1.83428487345497,3.23139324969722,3.92405063291139,3.92405063291139
"TERHIIN.CN.Equity",0.838807615417671,0.504262946219649,0.817458234465471,0.817458234465471
"TERSUBS.MV.Equity",1.81044145118474,3.32256714436218,4.0159410597406,4.0159410597406
"TESSEQP.US.Equity",9.57630434782609,1.6596678056676,2.79795202917348,2.79795202917348
"TESSERA.US.Equity",9.16666666666667,1.66964285714286,2.79057808857809,2.79057808857809
"TESSOFF.KY.Equity",10.0852127659574,1.69717961091075,2.78673478866698,2.78673478866698
"TETOCAP.US.Equity",4.17834394904459,2.1191640729213,3.27735368956743,3.27735368956743
"THAYBRA.KY.Equity",0.472456738332459,0.999976491607504,0.844038168994606,0.844038168994606
"THETHAI.US.Equity",3.06277056277056,3.63065049614112,3.33623609095307,3.33623609095307
"THYALCE.VI.Equity",5.57603186097031,1.47722215576026,2.460337340586,2.460337340586
"TICHVIA.KY.Equity",1.88537319095886,1.07885668569027,1.34791392324492,1.34791392324492
"TIGAALP.US.Equity",3.65728374768851,1.48671806237474,2.13450128692623,2.13450128692623
"TIGAELP.US.Equity",4.25185129496673,1.66841241616686,2.30870382468108,2.30870382468108
"TIPOPPRA.CN.Equity",0.413611581124271,1.09148150075454,1.7604569620338,1.7604569620338
"TK5YRGA.CH.Equity",0.764578100604168,3.78889917967716,2.62374303959596,2.62374303959596
"TKFUNDS.CH.Equity",1.49190609783625,2.18545711986858,2.12125816150954,2.12125816150954
"TKPROST.CH.Equity",3.62201889905505,2.93631413601241,2.41612014839719,2.41612014839719
"TKYJULB.CH.Equity",3.52023992038516,2.33724784969772,2.21909461038487,2.21909461038487
"TKYJULS.CH.Equity",1.93507660298846,5.93707055868834,5.79937804943435,5.79937804943435
"TOCCATA.KY.Equity",1.10512525473778,0.912568720676779,1.33086258495323,1.33086258495323
"TOPPFXA.KY.Equity",0.508792769528728,0.927847229798616,1.4651723349749,1.4651723349749
"TOSCASA.KY.Equity",39.6031746031746,1.75156695156695,2.26649103712132,2.26649103712132
"TOSOA1U.KY.Equity",4.8194156558101,2.21993602326975,2.61897019756993,2.61897019756993
"TPOFFMA.KY.Equity",3.89348965712666,1.22581732171208,2.02884993113502,2.02884993113502
"TRACAPD.KY.Equity",0.0286114998677732,0.656501043113898,0.591858371763036,0.591858371763036
"TRAFTRC.KY.Equity",0.992024598827712,1.95112398543847,2.69123941223076,2.69123941223076
"TRCGMCP.ID.Equity",0.652396893874029,2.29682139685431,1.7841897299239,1.7841897299239
"TREMBCO.US.Equity",4.54870036101083,1.68684388444991,2.05955035971223,2.05955035971223
"TREMBLO.US.Equity",12.9215477902107,2.02331830046937,2.71819956323409,2.71819956323409
"TREMBPA.US.Equity",3.8672595763525,1.75284316318434,2.13898292377695,2.13898292377695
"TRENMAC.US.Equity",0.793877551020408,1.53810618177301,3.08063903869312,3.08063903869312
"TRFLLCF.US.Equity",1.77358490566038,1.26307912349203,1.87923176493196,1.87923176493196
"TRIGDMA.US.Equity",0.844977874516165,1.18345983213652,1.33454885069488,1.33454885069488
"TRIGFXP.US.Equity",1.02832939351683,1.4111753425419,1.14208813169085,1.14208813169085
"TRIGGLM.US.Equity",1.30877742946708,1.45993527820711,1.36204684877555,1.36204684877555
"TRITGBA.CN.Equity",0.00376241865945425,0.685881619441791,0.71444254546644,0.71444254546644
"TRIUMII.US.Equity",0.562689798520877,0.65102172924567,1.12480844134429,1.12480844134429
"TRIUMPH.US.Equity",0.98665935286961,0.6918632700767,1.17408925244622,1.17408925244622
"TROPHY1.KY.Equity",0.154225603402749,0.487795981779613,0.923185366968346,0.923185366968346
"TRUPRTA.KY.Equity",0.192221348557884,1.58590057918488,1.34211270544055,1.34211270544055
"TRWEQTY.NA.Equity",2.27634939840022,0.798334264800098,0.982330784996957,0.982330784996957
"TRZFUND.NA.Equity",1.60277008310249,6.96712223694303,13.269402412663,13.269402412663
"TSAICAP.US.Equity",3.47718453476845,0.649546230468696,0.952817697295911,0.952817697295911
"TTINTFA.KY.Equity",2.84053222405835,0.87990514211143,1.03818375046245,1.03818375046245
"TTJPFJP.KY.Equity",24.5644222776392,2.1977077964255,3.25583752589524,3.25583752589524
"TTMCELA.KY.Equity",2.70372113627554,2.65827277706774,2.52366502354831,2.52366502354831
"TULITRD.KY.Equity",0.839939312552629,1.24439398342739,1.18836289831373,1.18836289831373
"TWINSEC.US.Equity",12.2164948453608,1.06342381080355,1.58003557136505,1.58003557136505
"TWOPPLD.VI.Equity",2.36614825716293,1.14599349923351,1.29182084464337,1.29182084464337
"UBVIEWF.FH.Equity",3.69008491266587,0.940344076291101,0.989186728131581,0.989186728131581
"UFGRSEA.KY.Equity",4.65704860248096,1.45408344495709,1.19505307593758,1.19505307593758
"UFGRUSS.KY.Equity",3.74381594647861,1.71913461913031,1.25802191516296,1.25802191516296
"UGAPLUS.KY.Equity",5.11637567120327,1.53936163955639,2.16030406395264,2.16030406395264
"UGFMSTA.KY.Equity",3.51183316410216,2.56624725963431,2.0251721405474,2.0251721405474
"UGHDSOA.KY.Equity",5.8772662039071,2.458800495132,1.92168033895249,1.92168033895249
"UIFLORG.BM.Equity",3.02119709759482,0.528859386182876,0.512326011722008,0.512326011722008
"UMJKOTA.KY.Equity",20.5163995067817,2.01688258308088,3.55621974020307,3.55621974020307
"UNIMTRB.US.Equity",3.5206338725652,1.17301960632643,1.5000305256129,1.5000305256129
"USUARSP.KY.Equity",3.30455834741999,1.85186205319558,1.5737708765372,1.5737708765372
"VAHOLLP.US.Equity",9.27884615384615,2.99288617886179,3.18932655654384,3.18932655654384
"VALACTV.KY.Equity",2.92936532920067,2.74418427601433,3.52808241629595,3.52808241629595
"VALLEAF.KY.Equity",0.884282501124606,1.64769405793297,1.83206172374297,1.83206172374297
"VAPAHED.KY.Equity",6.88864332204627,1.67268861053016,1.88069654304897,1.88069654304897
"VARNAFD.US.Equity",1.48603765080394,1.09768844015994,1.3158745199619,1.3158745199619
"VCDEFEU.KY.Equity",0.444744846231835,0.585194105588292,0.742053045635072,0.742053045635072
"VEFFANR.ID.Equity",3.47020348837209,1.5593965886285,2.40353400518433,2.40353400518433
"VEGASOU.KY.Equity",1.16708295307171,1.89888886181437,1.91659244061404,1.91659244061404
"VENAFOA.CN.Equity",0.827339185309522,1.01247166438916,2.31968121737483,2.31968121737483
"VENAINF.CN.Equity",49.7641255605381,1.57003804424405,3.16205305959205,3.16205305959205
"VENAOFF.KY.Equity",0.645878516360873,1.05741231716359,2.37517031043662,2.37517031043662
"VENBIOS.US.Equity",3.19047619047619,2.00980392156863,3.27963870246085,3.27963870246085
"VEOFANR.ID.Equity",2.12712150162976,1.38025178219324,2.06412598361972,2.06412598361972
"VERAIUS.ID.Equity",2.10045617592015,1.22961006680131,1.70527956994892,1.70527956994892
"VERCGE2.KY.Equity",3.28802853056584,1.31089492403226,1.19482240798126,1.19482240798126
"VERTXBAL.CN.Equity",1.35928477388935,1.07727845919,1.75629278283835,1.75629278283835
"VERTXLP.CN.Equity",1.20612763306094,0.819570920630266,1.10736988478347,1.10736988478347
"VGBRZEM.KY.Equity",0.967160658655986,0.842644201072544,0.91096358011008,0.91096358011008
"VICARCA.KY.Equity",4.16406974587275,16.3904539998588,16.227618148298,16.227618148298
"VICEQLP.US.Equity",1.0986920332937,0.978987583572111,1.15212142117972,1.15212142117972
"VICTBRZ.KY.Equity",1.07697587524249,0.670643165776623,0.717044729429631,0.717044729429631
"VICTLAT.KY.Equity",0.938753668318537,1.07816780554775,0.863768429102703,0.863768429102703
"VILASLP.US.Equity",3.27017854124134,1.18080548363188,1.72544907467481,1.72544907467481
"VIOLETF.KY.Equity",0.0734782343244398,0.767972839478136,1.30137792721277,1.30137792721277
"VISDYHE.KY.Equity",0.703970777500189,0.980599449227599,1.69317777328831,1.69317777328831
"VISFICH.KY.Equity",2.14790051845388,1.43294409383548,1.68103133290617,1.68103133290617
"VITCHBA.KY.Equity",0.217234479726517,0.951465297951443,1.529075519979,1.529075519979
"VLCHAMB.KY.Equity",4.49043051527995,1.36812912416289,1.94370851901822,1.94370851901822
"VLTAVAF.MV.Equity",1.32848706361067,1.16953820351064,1.77644277655981,1.77644277655981
"VNCAPT1.US.Equity",3.4097845992849,1.57262720679644,2.50263359279692,2.50263359279692
"VOLFMLP.US.Equity",3.53854622086623,0.613624852101806,0.913290212442523,0.913290212442523
"VTCRBPR.TL.Equity",41.2211870861897,3.324209501654,3.31298713636968,3.31298713636968
"VTG20AR.TL.Equity",0.703527798237371,0.902871720523044,1.28024203123179,1.28024203123179
"VULTURI.KY.Equity",22.9851807046726,1.27444292171754,1.72077425875806,1.72077425875806
"VVSFNDD.VI.Equity",1.85114670799138,1.14730370217356,1.30276558381794,1.30276558381794
"WAFFDLP.US.Equity",7.62244444444444,9.94100839335675,8.0037424078202,8.0037424078202
"WAFIXIA.KY.Equity",10.640007077767,1.32101078657132,1.53363625971651,1.53363625971651
"WAMCAFT.KY.Equity",34.5729915598625,1.8968006205168,2.65892462089816,2.65892462089816
"WARAINC.CN.Equity",2.73913043478261,1.28929181965801,2.19034674378763,2.19034674378763
"WARAONE.CN.Equity",2.16666666666667,2.55405736700172,3.46578085183837,3.46578085183837
"WARAPER.CN.Equity",3.88461538461539,1.53203358420635,2.51737255896525,2.51737255896525
"WARSTRF.US.Equity",11.4444444444444,2.60509554140127,2.3236337828247,2.3236337828247
"WATRBCK.US.Equity",2.94989795918367,1.53450621234839,2.03324959019829,2.03324959019829
"WATSABR.AU.Equity",1.91864476309459,1.59719540779978,2.45318115098446,2.45318115098446
"WAVFCHN.US.Equity",8.04375475595173,1.08276264777677,1.41933547091364,1.41933547091364
"WAWAELS.AU.Equity",2.22562724014337,1.57615452325163,2.12950034425829,2.12950034425829
"WBGOPFI.US.Equity",2.5601092230051,0.877067758807498,1.59074819144047,1.59074819144047
"WBOPUA2.KY.Equity",4.61767662263067,2.6176691681425,4.76111410900336,4.76111410900336
"WEAVARB.US.Equity",68.2364672364672,19.4003784505788,11.0878169172089,11.0878169172089
"WEDOPPT.US.Equity",102.153076923077,3.50490993771393,6.13731920551146,6.13731920551146
"WEINHEP.US.Equity",16.8032786885246,2.98697927188977,2.57446473646935,2.57446473646935
"WEINTRP.US.Equity",7.74806117271871,1.9138882814105,1.98027384450437,1.98027384450437
"WELELTD.BH.Equity",2.52373871252775,1.36154291712363,1.69250560609178,1.69250560609178
"WELENLP.US.Equity",2.86026960784314,1.39903253252775,1.77255497779344,1.77255497779344
"WELENQP.US.Equity",2.9032482195588,1.40681265830081,1.76116005682901,1.76116005682901
"WELGDP..US.Equity",0.694581280788177,1.42652944772774,1.30267873941674,1.30267873941674
"WELOCMA.LX.Equity",1.246545088423,0.494619358795392,0.558997974432761,0.558997974432761
"WEMSPTN.US.Equity",2.92663793103448,2.23686582809224,2.76206852791878,2.76206852791878
"WERLQEE.JY.Equity",2.60230492267737,2.74620178241749,1.68274406386921,1.68274406386921
"WERQGSI.JY.Equity",2.18121890018288,1.87439769189586,1.36519179982991,1.36519179982991
"WESTPRT.US.Equity",1.8583996441457,1.50432711061577,1.99415838520799,1.99415838520799
"WEXCAFL.US.Equity",5.79363902278252,1.7812092542785,2.38686436813673,2.38686436813673
"WEXCOFL.US.Equity",2.31996101487094,2.62926038804945,3.42750918750119,3.42750918750119
"WEXOCFL.KY.Equity",6.92322953981813,1.72854533630794,2.2336236264239,2.2336236264239
"WEXOCOF.KY.Equity",2.22612799298171,2.4969471518057,3.42527347492814,3.42527347492814
"WEXOSFD.KY.Equity",15.4522405660377,1.56381561302268,2.11001176596427,2.11001176596427
"WEXSPFL.US.Equity",12.669512195122,1.60809953142091,2.23131405689018,2.23131405689018
"WFASREC.KY.Equity",3.70147122250443,2.17085404976353,2.65279525454187,2.65279525454187
"WFASSCF.KY.Equity",3.60936802275024,2.20482553869518,2.86101648419599,2.86101648419599
"WHCORSP.KY.Equity",0.602497675036535,5.21434671221178,9.96054654565293,9.96054654565293
"WILIGEB.VI.Equity",19.0729985884251,2.94182975427201,3.0669996315837,3.0669996315837
"WIMGLBL.KY.Equity",2.86998784933171,1.61602064327436,2.27014089492253,2.27014089492253
"WINDIVF.US.Equity",0.498762733793069,1.35331519528411,1.43804156642971,1.43804156642971
"WINDMIL.US.Equity",8.25008333333333,1.66840875359207,2.49154636056537,2.49154636056537
"WINEVOA.KY.Equity",0.60898635413589,1.24143730517362,1.32829152809539,1.32829152809539
"WMF0001.AU.Equity",0.643994771102337,1.20246135562865,1.66272068243207,1.66272068243207
"WORVGEO.NA.Equity",0,0.542487280145166,0.549449908832517,0.549449908832517
"WYCAASV.KY.Equity",12.0548482919584,2.06205349403451,2.81792866773994,2.81792866773994
