"","mtd.ret","ytd.ret","ann.ret.5","ann.std.5","downrisk.5","drawdown.5","sharpe.5","sortino.5","inforatio.5","alpha.5","beta.5","corr.bhf.5","corr.bidx.5","omega.5","wl.5","skewness.5","kurtosis.5"
"EXPIRES.KY.Equity",NA,0.110564139672846,-0.0613446871804153,0.266788436954595,0.154194964003368,-0.507484453846142,-0.248679020491831,-0.43026494159022,-0.305983508616729,-0.00778957552725826,1.29084582106819,0.524002008915758,0.512345046750628,0.925794047173766,0.472222222222222,0.12183977959133,-0.776816039585742
"FABRAFF.KY.Equity",0.040665,0.451496319457006,0.0206578271467177,0.356194951257541,0.177724397336921,-0.625874420559755,0.0439585881030542,0.0881017315649373,-0.0116217289427817,-0.00117801973867682,1.57694113725606,0.53048202901542,0.461120793895488,1.18185429075975,0.472222222222222,0.493986714576184,0.0626122737551986
"FAFRICA.BH.Equity",-0.0237,0.170592920471112,-0.149107571507319,0.13273718714369,0.0952245767718157,-0.489612224259618,-1.16099771905287,-1.61835921703913,-0.629927754054391,-0.0147901208280324,0.430618953914214,0.341268783068523,0.337899473471397,0.427402801217746,0.388888888888889,-0.200465450462761,-0.870005813692192
"FAVRORC.KY.Equity",NA,0.211199270369642,0.0149833156905927,0.14984519682621,0.0821239055226559,-0.342675315388702,0.0666241955167328,0.1215640638016,0.0459483824546031,-0.00128518411477397,0.948723162945993,0.641182560310344,0.667986028209656,1.12671681694276,0.527777777777778,0.0187901106226441,-0.764799328221652
"FBDREOI.KY.Equity",NA,0.245419314453765,0.0331964318116151,0.145378843269838,0.0781039835318916,-0.338535166892676,0.193951411205547,0.361011443162843,0.234503840432187,0.000280596220726699,0.911454612846039,0.651137000729866,0.661461451498089,1.22730985043455,0.555555555555556,-0.00234971159374518,-0.768001843448689
"FIREFND.KY.Equity",NA,0.154785696236261,0.0285408240985918,0.176904659449794,0.101600132106937,-0.370724643339638,0.13307068435511,0.231700723320068,-0.00161217956723885,-8.27678726285734e-05,1.07011761778818,0.682374081896006,0.63599773654527,1.18867760538061,0.527777777777778,-0.0977728641491095,-0.703550246243205
"FORASMA.KY.Equity",NA,0.0519320472675489,0.0574372284629792,0.0465698422058331,0.0290803058178819,-0.0681488286338934,1.12599111311593,1.80318696754333,0.524479016907341,0.00431668404028261,0.103975990396199,0.401568502337137,0.23641959596528,2.33568306010929,0.611111111111111,-0.620474051626993,0.0760494776435041
"FOUCHOP.KY.Equity",0.051419,0.471197351008387,0.116621818980504,0.199524392936995,0.161092892418568,-0.33829519529855,0.559439461699061,0.692903437915046,0.183356737927098,0.00731992432557348,0.709620479596191,0.564511420879598,0.370439360866687,1.71232582362753,0.611111111111111,-0.436702270194357,1.21149322235192
"FPP395A.KY.Equity",-0.035965,-0.0654880727036322,-0.129367118240783,0.152779574980303,0.106814345966556,-0.402717008096905,-0.879483519037849,-1.25795010983688,-1.42231981657512,-0.0150690510935391,0.911194215494215,0.708563499420868,0.621201706593007,0.539218442849927,0.444444444444444,-0.172713317240455,-0.196693217310097
"FRTNHDG.KY.Equity",NA,0.207619729236911,0.0462646680744314,0.222275621857939,0.185599599951616,-0.371179892899014,0.185646395810354,0.222331664966889,0.354763582072071,0.00184138211456252,1.09614154931504,0.647170930071838,0.520290034242814,1.31132406930454,0.555555555555556,-0.281601771868846,2.34001889764807
"GAAOPPO.KY.Equity",-0.000991,0.268455936382286,-0.000330592683902453,0.28625112005743,0.191180881172676,-0.471338874393977,-0.0186220849820011,-0.0278824569235447,0.266504274858406,-0.00468124875841199,1.58291803948211,0.604845493443076,0.575967817200385,1.12320113956974,0.5,0.568791806266066,2.39532447711342
"GAMCOFA.KY.Equity",NA,0.061405536594547,0.0254233268965631,0.225417357768376,0.160559307496638,-0.251445189013438,0.0906022814691527,0.127201139659815,0.186378606956909,0.00449188849346922,0.103410636900523,0.0949411219781734,0.0485402121782657,1.24711670917726,0.555555555555556,0.8766749711116,4.61235397389703
"GBAMBOO.KY.Equity",0.046002,0.128791846922065,0.0192867598811852,0.298512457558028,0.224891635051195,-0.471003018922411,0.0478598447718317,0.0635273067312305,-0.0309911222395385,-0.00297716016100062,1.64016545745427,0.67620714688543,0.57228476558967,1.19375190129262,0.583333333333333,0.0995636792245468,1.89964420425017
"GHKNCVF.KY.Equity",0.160214,0.25554709148258,0.207491047025601,0.413324124188719,0.202767336332627,-0.414833380212699,0.48990860967299,0.998637407227305,0.423997166229163,0.015185471144932,1.28193462358225,0.398749295886229,0.323044318206986,2.03352967769386,0.583333333333333,2.89870043516385,12.7894128773216
"GLDCHPL.KY.Equity",NA,0.334963073255433,0.07758319840996,0.214058089327774,0.186974321807957,-0.352362138998093,0.339081782136333,0.388198752150099,0.59512786634803,0.00395686164174554,1.15433600074567,0.647422492706202,0.568946325737122,1.46733966651081,0.666666666666667,-0.416925773466388,2.2420045946552
"GLXCDVA.KY.Equity",NA,0.0718146252535794,0.0102853310959437,0.0953304457010556,0.0706866408195561,-0.185694644379639,0.0554422153077705,0.0747712868324818,-0.024675437020407,0.000206404618042852,0.265438561324073,0.354831681071333,0.294615915102932,1.13408243351939,0.527777777777778,-0.167104170181715,1.48147528435068
"GOLDCHI.KY.Equity",NA,0.316250921365097,0.18820597470705,0.202253542617228,0.120236440889159,-0.184053454605696,0.905823316300439,1.52371421968436,0.811173583330374,0.012661089957418,0.949399551288952,0.524359581479297,0.495248975842857,2.10192354498159,0.638888888888889,0.253425532518496,0.670333104611836
"GREASHI.KY.Equity",-0.006148,0.0546883222894052,0.0237370493630131,0.0714734960075611,0.0445990048835173,-0.0965762792965746,0.262153810987935,0.420122588204606,-0.269298731612158,0.00217696646773277,0.00266143879032753,0.0557590872087147,0.00387845217568342,1.31195482398174,0.555555555555556,-0.0659516599811578,-0.124397514491474
"GRECVPD.MV.Equity",0.013897,0.269067055851248,0.0452179022757995,0.171350324670722,0.161563523640647,-0.332607931593305,0.23471156155137,0.248929345990578,0.400644467443045,-0.000322630538039421,1.04849749510516,0.727034161983751,0.637337465886338,1.33175835112295,0.666666666666667,-0.888520338057758,2.21771244222419
"GRNDRGN.KY.Equity",0.036623,0.130003448697929,-0.0289511847533528,0.209496240771637,0.167871781075355,-0.342862902379082,-0.162061069107018,-0.202244740217016,-0.176871278526894,-0.00710907246545619,1.29795780298178,0.695212381659339,0.645314350331663,0.971289636152729,0.527777777777778,-0.437975813443807,1.18250125025441
"GRSPOPA.KY.Equity",NA,0.025102801456121,0.0323187871342163,0.0178738285127938,0.0135046628772647,-0.00871600000000006,1.52842392521904,2.02291515030767,0.308857552435486,0.00262298175973956,0.0121692758969753,0.0525361863126898,0.0718319823472619,4.93980303652031,0.805555555555556,0.524251984827391,1.2876193430541
"HALCYON.KY.Equity",NA,0.0902248258627327,0.0290090185146332,0.348655232116758,0.23253107688398,-0.543505649593417,0.0688617760555879,0.103250794845853,0.100765330986228,0.00204821715039574,1.46812879958368,0.507794509470154,0.444261493796062,1.21949993374412,0.527777777777778,-0.0136558324145917,0.818084424472376
"HARMFDR.KY.Equity",NA,0.129365173074498,-0.21792485172588,0.387604402257311,0.220227925653433,-0.610288410092012,-0.575134984091051,-1.012246067634,-0.299559565251804,-0.0230345009137706,1.07494413189553,0.353265028119161,0.261951468733851,0.686622115339592,0.472222222222222,1.36466684669274,5.08524652291858
"HARUSFD.KY.Equity",NA,0.351464868139009,-0.178225217246785,0.404237419039427,0.225484676663326,-0.618749717571726,-0.453261396933949,-0.812583896866571,-0.116553669969495,-0.0145019955881785,1.04840180355629,0.403432282372171,0.273059057227421,0.781391858686727,0.472222222222222,1.25528683769748,3.90722037537543
"HKPTRLP.US.Equity",NA,0.0256594717908507,0.0032659046671506,0.194324580205069,0.135040983153264,-0.332245114549084,-0.0089237055395639,-0.0128412522802897,-0.0296647449234063,-0.0022961886691708,1.06842260050943,0.663671484402867,0.579503609657958,1.09738980397845,0.555555555555556,0.323572075604132,1.94448334423374
"ICAPNIT.SJ.Equity",NA,0.0586725971328963,0.0955507427412485,0.0287524155222114,0.0183786618664145,-0.0151029999999999,3.14932645124364,4.92694970936499,1.88254926274938,0.00703575381246892,0.165889509132254,0.498566968271332,0.610339855458656,11.6425294004241,0.805555555555556,-0.346026518678466,0.0701105310060801
