"","time","event","date","broker","name","is_forced","newtp_to_px","oldtp_to_px","chg_tgt","newtp_avgtp","chg_2d","chg_5d","char_newrating","newrating","oldrating","chg_rating","score"
"18","B/D","TP- ","05/07/2018","HMC Investment Securities Co Ltd","KT CORP","","35.2833638025594","46.2522851919561","-7.5","9.2123600442799","-0.113428","2.817848","","5","5","","-0.5"
"19","B/D","TP- ","05/07/2018","HMC Investment Securities Co Ltd","SK TELECOM","","40.3508771929825","53.5087719298246","-8.57142857142857","9.83981300629959","-0.006602","2.3710427","","5","5","","-0.5"
"20","A","TP- ","05/07/2018","Goldman Sachs","APPLIED MATERIAL","","23.5976421372885","27.4006465107435","-2.98507462686567","-7.50323506558126","2.07601","4.9505717","","5","5","","0.5"
"21","B/D","TP- ","05/07/2018","Credit Suisse","INNOLUX","","-5.5793991416309","-3.00429184549356","-2.65486725663717","-6.85859772088804","2.945656","4.6406325","","3","3","","-0.5"
"22","A","TP- ","05/07/2018","SunTrust Robinson Humphrey","SPRINT CORP","Forced","4.96183206106871","24.0458015267176","-15.3846153846154","-2.92486094774356","-1.0555303","-7.5235933","","3","3","","0.5"
"23","B/D","TP+ Upgrade","05/07/2018","Credit Suisse","LG ELECTRONICS","","42.2550052687039","-0.948366701791359","43.6170212765958","3.49586016559338","-6.358801","-4.793672"," outperform","5","3","2","1.5"
"24","B/D","TP- ","05/07/2018","Bank of China International","CHINA UNICOM","","54.1589648798521","55.822550831793","-1.06761565836299","23.992742876296","-0.0906609999999999","-1.903387","","5","5","","-0.5"
"25","B/D","TP- Upgrade","05/07/2018","HSBC","INNOLUX","","-5.5793991416309","-4.72103004291846","-0.900900900900898","-6.85859772088804","2.945656","4.6406325"," hold","3","2","1","0"
"26","B/D"," Downgrade","05/07/2018","Morningstar, Inc","ALUMINA LTD","","-42.8571428571428","-42.8571428571428","0","-41.4181670131646","-0.1197647","2.04675"," sell","1","3","-2","-1"
"27","B/D"," Downgrade","05/07/2018","J.P. Morgan","WACKER CHEMIE AG","","-1.2987012987013","-1.2987012987013","0","-4.23521585230561","-0.6353505","0.60619"," neutral","3","5","-2","-1"
"28","B/D","TP+ ","05/07/2018","Barclays","ALIBABA GRP-ADR","Forced","17.7373944202713","12.6183772715639","4.54545454545455","-0.784997058754033","5.439084","8.4870287","","5","5","","0.5"
"29","B/D","TP+ ","05/07/2018","AlphaValue","GLENCORE PLC","","24.8961506507893","22.1268346718361","2.26757369614512","3.33304036090287","-0.3980368","2.1553","","5","5","","0.5"
"30","B/D","TP+ ","05/07/2018","HSBC","CHINA LONGYUAN-H","Forced","20.1716738197425","11.587982832618","7.6923076923077","4.24045925248981","-10.21905","-8.606031","","5","5","","0.5"
"31","B/D","TP- ","05/07/2018","Haitong International","HUADIAN FUXIN -H","","15.3488372093023","20.9302325581396","-4.61538461538462","-3.87596614973574","-2.513258","-2.701208","","3","3","","-0.5"
"32","B/D","TP- ","05/07/2018","Macquarie","LG UPLUS CORP","","12.4031007751938","24.031007751938","-9.375","-10.6776162786675","1.505277","6.162232","","5","5","","-0.5"
"33","B/D","TP+ ","05/07/2018","ICBC Research","ALIBABA GRP-ADR","Forced","20.296902994625","12.6183772715639","6.81818181818182","1.37185083127305","5.439084","8.4870287","","5","5","","0.5"
"34","B/D","TP+ ","05/07/2018","Oppenheimer & Co","ALIBABA GRP-ADR","Forced","17.7373944202713","12.6183772715639","4.54545454545455","-0.784997058754033","5.439084","8.4870287","","5","5","","0.5"
"35","B/D","TP+ ","05/07/2018","SunTrust Robinson Humphrey","ALIBABA GRP-ADR","","20.296902994625","15.1778858459176","4.44444444444444","1.37185083127305","5.439084","8.4870287","","5","5","","0.5"
"36","B/D","TP- ","05/07/2018","Benchmark Company LLC","JD.COM INC-ADR","","23.9669421487603","34.297520661157","-7.69230769230769","-1.68021506577813","2.454676","5.1249077","","5","5","","-0.5"
"37","B/D","TP+ ","05/07/2018","Haitong International","HUANENG RENEWA-H","Forced","23.1231231231231","-0.900900900900903","24.2424242424242","10.1262408108306","-3.070889","-3.811556","","5","5","","0.5"
"38","B/D","TP- Downgrade","05/07/2018","DZ Bank AG","QUALCOMM INC","","-15.1103565365025","1.86757215619695","-16.6666666666667","-28.7330310591359","3.73538","2.9925717"," sell","1","3","-2","-1.5"
"39","B/D","TP- Downgrade","05/07/2018","DZ Bank AG","HSBC HOLDINGS PL","","-11.7430830039526","1.05006587615284","-12.6602083523476","-19.1030618058898","-0.324087","-2.241165"," sell","1","3","-2","-1.5"
"40","B/D","TP+ ","05/07/2018","First Shanghai Securities Ltd","TAL EDUCATIO-ADR","Forced","39.1979301423027","3.95860284605434","33.8974614235938","38.2382666016611","2.210674","5.1947807","","5","5","","0.5"
"41","B/D","TP- ","05/07/2018","DBS Vickers","ALIBABA GRP-ADR","","18.7611978500128","19.7850012797543","-0.854700854700855","0.0777420972567944","5.439084","8.4870287","","5","5","","-0.5"
"42","B/D","TP- ","05/07/2018","Haitong International","HITACHI CONST MA","","30.1507537688442","33.1658291457287","-2.26415094339623","1.98394292012365","-0.9685242","-7.1162388","","5","5","","-0.5"
"43","B/D","TP+ ","05/07/2018","BOCOM International Holdings","ALIBABA GRP-ADR","","12.6183772715639","9.54696698233939","2.80373831775701","-5.0986928388082","5.439084","8.4870287","","5","5","","0.5"
"44","B/D","TP+ ","05/07/2018","Haitong International","ALIBABA GRP-ADR","Forced","17.7373944202713","10.0588686972101","6.97674418604651","-0.784997058754033","5.439084","8.4870287","","5","5","","0.5"
"45","B/D","TP- ","05/07/2018","Iwai Cosmo Securities Co. Ltd","CANON INC","Forced","10.9936575052854","22.8858350951374","-9.67741935483871","-0.138340719399599","-0.2301136","-1.1424163","","3","3","","-0.5"
"46","B/D","TP+ ","05/07/2018","Independent Research GmbH","EXXON MOBIL CORP","","9.33882171340366","8.05248263442244","1.19047619047619","-0.778207171197653","-0.0635379999999999","-0.94109004","","3","3","","0.5"
"47","B/D","TP- Downgrade","05/07/2018","Morningstar, Inc","YAHOO JAPAN CORP","","3.96039603960396","28.7128712871287","-19.2307692307692","-20.5204021289178","3.3875168","-10.4562108"," hold","3","5","-2","-1.5"
"48","B/D","TP- ","05/07/2018","Mizuho Securities Co Ltd","SAMSUNG ELECTRON","","40.6844106463878","40.6844106463878","0","7.10085933966531","0.75056","0.954074","","5","5","","0"
"49","B/D","TP+ ","05/07/2018","KeyBanc Capital Markets","ALIBABA GRP-ADR","Forced","20.296902994625","12.1064755566931","7.30593607305936","1.37185083127305","5.439084","8.4870287","","5","5","","0.5"
"50","B/D","TP- ","05/07/2018","Wells Fargo Securities","CTRIP.COM-ADR","","7.0663811563169","9.44563407090173","-2.17391304347826","-14.5966030146694","-0.0605389999999999","1.8346077","","3","3","","-0.5"
