"","ann.ret.incep","ann.std.incep","downrisk.incep","drawdown.incep","sharpe.incep","sortino.incep","inforatio.incep","alpha.incep","beta.incep","corr.bhf.incep","corr.bidx.incep","omega.incep","wl.incep","skewness.incep","kurtosis.incep"
"EGMEEGO.US.Equity",0.0373976122328954,0.0933297420534247,0.053426811948036,-0.187671936231673,0.347130630815952,0.606392390854352,-0.104971897251454,0.00190192188630209,0.302898021668841,0.481322836237265,0.474785314479571,1.37895113439223,0.591463414634146,0.181861621120384,1.07028840671604
"EGMLASR.US.Equity",0.0310241517525083,0.0853568037671366,0.0537753212004665,-0.187658543050653,0.304886671055599,0.483942283775378,-0.105991463830019,0.00141491414894663,0.286128071360797,0.500169133785,0.490391833527821,1.33088126573664,0.579268292682927,-0.298444624607341,-0.247369515814276
"EGMPART.US.Equity",0.0301860151987334,0.0882657560642046,0.053657837832968,-0.189605354762431,0.285342995084222,0.46938185018068,-0.110489435969913,0.00130817738820549,0.298020772625424,0.501411030678373,0.493941136608146,1.31116109327913,0.597560975609756,-0.276590403808877,-0.330939331256395
"EIFFELC.LX.Equity",0.0672341717740723,0.0616718847373983,0.0307681561284205,-0.122436729661479,1.00911739667222,2.0226812264706,0.249694770835704,0.00355464722556539,0.262638817886816,0.514381627587218,0.458490949432545,2.37686707786223,0.681818181818182,0.947082893473884,3.8320358175274
"EINEIAD.US.Equity",0.0761042812616044,0.196281822309163,0.137475884567989,-0.498785419376127,0.362256068468777,0.517212756877659,0.239423098942795,0.00264999054376783,1.10237238907698,0.731624480212043,0.855354446179415,1.44764182784023,0.589041095890411,-0.117566708625998,1.68629922461292
"EJFFINS.US.Equity",0.117516691457036,0.123861606434435,0.0907761354025423,-0.198403542659199,0.908406524798265,1.23949638259093,0.447311107578033,0.00463642626693334,0.628660261622362,0.632252632355369,0.634241943611653,2.09106614017769,0.662921348314607,-0.342790242840822,2.15852305393794
"ELBRUFU.KY.Equity",0.0136749070260751,0.211376016087972,0.161586013739403,-0.670128015394494,0.0410401671231458,0.0536860018099433,-0.147107895663044,-0.000516827745741044,0.813044864791022,0.645192428450864,0.594037974322157,1.14925404405707,0.517985611510791,-0.455463662520295,1.46607849273863
"ELCOENG.US.Equity",0.0526524055988629,0.21397109588683,0.172889660441087,-0.591601950065442,0.222704872363071,0.275623223952717,0.0367661460885317,0.000980703833941348,1.15727519320512,0.850014994322547,0.80959997666651,1.3110016802436,0.621794871794872,-0.656172304413625,2.20565101569742
"ELCOSEL.US.Equity",0.0623217758178178,0.222059091646439,0.175053163906596,-0.579745327940233,0.25813748670595,0.32745352633788,-0.00763804897900631,0.001724541197981,1.0792669299795,0.781454210678268,0.711019017847314,1.35153076868151,0.603658536585366,-0.540575326313874,1.96006168221391
"ELEVENF.CN.Equity",0.0543948885270871,0.0657326093976695,0.0375305920600908,-0.150495967353327,0.7514518133345,1.31612334939987,-0.562631788937612,0.00172949472108647,0.365423001272323,0.620982481618107,0.573643779662614,1.86861874505601,0.621621621621622,0.238496292467252,0.985377009724747
"ELIZAPC.US.Equity",0.14603858023154,0.0944394313986705,0.0539125477838131,-0.11957030923,1.49342894321498,2.61606223466007,0.791628655739684,0.0112192999807854,0.163481611699342,0.221452317282254,0.282528392705659,3.35796598866289,0.733333333333333,0.435756369953202,1.20926664074485
"ELLCOPP.KY.Equity",0.116607084982702,0.0531013752777468,0.022065866411688,-0.0646834085442978,2.10177390696458,5.05790631106083,0.885222390037127,0.00918913337299288,0.0402855984590891,0.260776613713928,0.124303742817974,9.4905804943167,0.765217391304348,1.83677173438814,5.43970499821003
"ELLIGMF.US.Equity",0.0375193181588549,0.0767488239306519,0.0562529335475289,-0.11067181141151,0.423710963808884,0.578091063133247,-0.0375416800965797,0.00342231104147358,-0.0163157952238263,-0.00263832897295898,-0.0253467069621915,1.49362351600158,0.519480519480519,-0.672026569448731,2.29251951093438
"ELLMOPP.KY.Equity",0.1261519469579,0.0372338498199857,0.00613282369984115,-0.00848648836699006,3.25381198945671,19.7546762938968,0.9230728569861,0.00927398032676547,0.07770272053187,0.404591634762842,0.295682943139761,39.9939703665576,0.905660377358491,1.89710341264342,6.19317104750532
"EMEFRON.US.Equity",0.0905000730803422,0.11026398504593,0.0703445391512615,-0.236666587450388,0.775412507036887,1.2154471990568,0.4921884140244,0.00253996523579723,0.632255401784063,0.788655732505269,0.7428867685914,1.88560311715992,0.650485436893204,-0.0954747118934339,0.313465000310402
"EMEVALU.BM.Equity",-0.136450951382996,0.744949953374225,0.415141359626327,-0.969370055210884,-0.18987980433088,-0.340729604755155,-0.229292741476622,0.0048984430678588,0.686877404822103,0.194270791101648,0.133540549073809,1.13772401230059,0.4375,1.81869983606864,7.23410904503504
"EMFAUSD.KY.Equity",0.0846121968153775,0.149222705419341,0.10272736466016,-0.226799129393744,0.533512621900628,0.774985293147048,0.349098338436616,0.0044849872824082,0.491194101906196,0.34417150099666,0.383445956435566,1.7186345968994,0.564102564102564,0.362563752283996,4.37997308016764
"EMMENAA.BH.Equity",0.0751189386704454,0.104540626290219,0.0635110653737527,-0.308498121358896,0.670733868341154,1.10404286651163,0.296086608890538,0.00436771311752444,0.278242538520623,0.364310083121752,0.324976570552972,1.77259975832349,0.606741573033708,0.0704835407524408,0.120714770157559
"EMMKALP.KY.Equity",0.0719054024633496,0.0793701264942988,0.0434352319249743,-0.107857942419218,0.84295446433685,1.54034868695798,0.290420149864413,0.00605290207429793,0.00189124736229092,0.0621112093268994,0.00387265813618331,2.03904381659736,0.644067796610169,0.39827853522417,0.713960497413527
"ENAMIND.KY.Equity",0.184083976476189,0.226729220777384,0.150392438750851,-0.247416839655323,0.789858386414268,1.19077779417401,0.415478798833357,0.00910409528778026,1.11118390068097,0.591464417425005,0.580653416336948,1.90865935996875,0.615384615384615,-0.111803029296947,0.238774872352462
"ENDURCP.US.Equity",0.130948412549235,0.101623531269258,0.0544521001530142,-0.0817066599999999,1.23936268476567,2.31301294523647,0.341720277239822,0.00617415727236327,0.550306709855347,0.555290363059318,0.561128914673374,2.61199843037721,0.597222222222222,0.169284559557913,0.26974309177174
"ENKOGRA.KY.Equity",0.0694112680827279,0.129225540914165,0.0625534409242482,-0.131447465631178,0.498440692351302,1.02969983954567,0.0600614617125679,0.00366250859727807,0.398316065142697,0.37773394910015,0.405007987619135,1.5680612145644,0.532608695652174,0.508538431533913,-0.157838818826886
"ENNESMI.KY.Equity",0.0901066066372103,0.0824954304215527,0.0673734861422154,-0.342376596958343,1.0316523739838,1.2632062182082,0.189907866395178,0.0065576975810134,0.185723390496039,0.463367802649855,0.328376543439184,2.29769328710259,0.690909090909091,-0.750032437774065,1.79029803154539
"EPICJPF.KY.Equity",0.0400869725734201,0.0635804199277588,0.0560046611433541,-0.115250757480242,0.551851853342374,0.626500935049114,0.00838679162637712,0.00305720119883458,0.102434538126408,0.296690316495978,0.254608485096557,1.72407228635907,0.628787878787879,-0.789963453799881,3.62773821862659
"EPUFATP.BM.Equity",-0.0720668438809672,0.38649747369624,0.205249419281557,-0.686141696323549,-0.199398053353219,-0.375478986253542,-0.229468442179298,4.54752946694338e-05,-0.0172170740025977,0.106672083760716,-0.00666734851306515,0.997856482398858,0.48,0.305381251952858,0.158450444195887
"EQUINPA.US.Equity",0.124178555851617,0.239098908637286,0.127145091236919,-0.557566997343624,0.498448765537491,0.937342957499968,0.177083743608446,0.00767285652382377,0.972244400625872,0.73524110645535,0.608676887146153,1.59725658815031,0.564102564102564,0.703596733840067,2.26975661345212
"ESFREEA.FH.Equity",-0.0143503699550637,0.111015506545181,0.0669140094035119,-0.288274571158128,-0.174303307323905,-0.289182640938089,-0.398677610872041,-0.000871424639933618,0.0231513449876804,0.169209006087952,0.0254628026287068,0.947921401423315,0.471910112359551,-0.110576327923348,-0.154004494319183
"ESSGLSF.US.Equity",0.0890538864861925,0.154451837598604,0.124302776284595,-0.351198813359797,0.544207746525073,0.676202808968229,0.390569238560725,0.0045757864945988,0.71199401731911,0.644140246305788,0.679609230040549,1.65681096511927,0.639751552795031,-0.755383470181066,3.72906711146777
"ESVBVHF.AV.Equity",0.00822074481245361,0.0566679721937544,0.0829186701262146,-0.153848585648809,0.0568353637472946,0.038842214998759,-0.274945643010274,0.000826819524192991,-7.97261180829724e-05,-0.0156778394812861,-0.000229638138768635,1.28437821645288,0.589285714285714,-7.04568976861384,62.2789768186273
"ETCSTAN.US.Equity",0.0563951428724068,0.129000065929838,0.0753878494126403,-0.240019636994772,0.398411756629336,0.681743056378914,-0.0143950875769555,0.00476888644742455,0.0982225976739406,0.232734455483095,0.111059803287592,1.44747705843309,0.6,0.148135093649944,0.26832116550511
"ETCSTPL.US.Equity",0.0588456525248455,0.149237169597111,0.0863963026921935,-0.280524439657585,0.360805908274796,0.623240241155723,-0.0185760282486358,0.00510169377575248,0.116384270510453,0.234347644494338,0.11375033952139,1.41359112128953,0.593939393939394,0.160985600120786,0.239040294673405
"EUFOCAP.VI.Equity",0.030667391134515,0.440125578216303,0.219775553970208,-0.663502148381089,0.058318335504465,0.116789109028907,-0.0549209384884493,0.00819980616435938,0.221161639072452,0.0834876924465671,0.0784124622910907,1.3492376536381,0.551470588235294,3.06752116608072,14.4395256392324
"EUPIRAQ.KY.Equity",-0.0330120756355768,0.263145320504216,0.196480503484385,-0.527522679165801,-0.144452789670519,-0.193464872908358,0.0421677064254303,0.003655240616033,-0.491305328444722,-0.161102830364458,-0.221977695845391,1.00463849256777,0.569767441860465,-0.194283133029442,1.91716514981379
"EURAGLB.KY.Equity",0.0473277243540673,0.051604682065649,0.0301556830041639,-0.122556453528048,0.820230309726935,1.40364004848515,-0.422825133888207,0.00156308892877784,0.242939793719294,0.672425716726788,0.639922837093338,1.95953739764098,0.653846153846154,-0.107275941355699,-0.0686878333418899
"EURSMCO.KY.Equity",0.0977427387616743,0.119136245406186,0.0908070375100597,-0.406712158896475,0.778459472559968,1.02131664356301,0.35929944175917,0.00535800620697858,0.599144912519176,0.754061798764834,0.733539294676352,1.88967024270928,0.642424242424242,-0.624105337652746,2.02021067823043
"EURUSDI.ID.Equity",0.0965038830610978,0.0740829495738061,0.0685225793622691,-0.233820412370785,1.23515442605232,1.3353829338112,0.486664302822017,0.0065538046341327,0.280327043220567,0.693651285262755,0.555056900545513,2.73533495477101,0.730061349693252,-1.0722135304966,3.66881398514921
"EVERGHC.US.Equity",0.18658612007641,0.115156688089445,0.0451520262115505,-0.121925149994757,1.57686125824813,4.02166049482753,0.81335916725777,0.014227730786658,0.107777286231087,0.207814460966875,0.111050872942853,3.4158154158215,0.6625,0.861062811151564,1.45324500570016
"EVSMALL.NA.Equity",0.0799775089384347,0.0901887273375122,0.0533273746398583,-0.2122645884833,0.831340136975736,1.40598537701863,0.175569403029324,0.0054370554225888,0.327749059738722,0.607344718613578,0.560957306254896,1.94045554491173,0.607142857142857,-0.0376032648374904,0.0177228605039819
"EWADVJM.KY.Equity",0.0633912273330239,0.102148224512972,0.0660994211195706,-0.251722367914771,0.571632327545825,0.883384851849112,0.308390423688924,0.00400410432891273,0.226965451884279,0.28328459255362,0.288092702498019,1.61875792582298,0.614583333333333,-0.228043253668403,0.870854796576097
"EXPIRES.KY.Equity",-0.0391343128645546,0.316391729020997,0.230877399408869,-0.692664136549868,-0.139492625174237,-0.191159086933388,-0.174776962406039,-0.00386297294104082,1.44313351888005,0.806094278864324,0.738949395215844,1.03055421569251,0.548387096774194,-0.52324732721591,1.71956329803964
"EXTRACT.KY.Equity",0.219716015438253,0.217919708225423,0.0730821196517999,-0.177993806924263,0.985298746895088,2.93801023371063,0.482417954152835,0.0144905205661458,0.552762427076062,0.381530692650658,0.261461862853405,2.43321900512008,0.536231884057971,1.43762979626543,2.54592803070725
"FABRAFF.KY.Equity",0.13524667091807,0.334592954635278,0.214614384577266,-0.760781330413384,0.389269018112008,0.60688695762226,0.209523979417859,0.00772160750175103,1.50174158537255,0.720660511200488,0.656597645819242,1.52899166944915,0.567073170731707,0.0995189307010966,2.21170949349847
"FAFRICA.BH.Equity",0.0305048762791922,0.168046074254748,0.145856874590341,-0.534084394601511,0.15177311574996,0.174862352911552,0.159114354512048,0.000861503009932514,0.667885244861334,0.592818390529677,0.615962004979611,1.24308399510378,0.565217391304348,-1.21606903155868,5.83723386986944
"FARRING.LX.Equity",0.0521825672941736,0.108422116130779,0.0836962966777782,-0.180531525152333,0.435174750115205,0.563735423991595,-0.107055005486061,0.00395691425923545,0.211171102477841,0.365172518922073,0.307551592672955,1.50048006759352,0.606060606060606,-0.576300799906952,2.67954409182922
"FATPITC.US.Equity",0.0841371838547882,0.153360103268179,0.111413910054851,-0.323096945572275,0.516021978130792,0.710298954733999,0.078095637710739,0.00197001181275164,0.935195369487507,0.693848846941154,0.720055919730338,1.57536715520198,0.620253164556962,-0.430105516387377,1.1072875660864
"FAVRORC.KY.Equity",0.0852877199524342,0.195572284302122,0.124501894205412,-0.437172165641376,0.410527085874831,0.644871473360635,0.0256061893204702,-0.00177468297239025,1.13829898671462,0.820606923579917,0.769783081331879,1.49219433592196,0.572815533980582,0.156417049316297,1.95659346232253
"FBDNRUI.KY.Equity",0.091938909804919,0.282372075994498,0.210659599296698,-0.754169750531248,0.307887773600578,0.412698543504168,0.0288854733378495,0.00446201793168414,1.33009424163458,0.797101822568228,0.715041905021251,1.42579219136323,0.540540540540541,-0.564260004725179,3.00660552913506
"FBDREOI.KY.Equity",0.0944371137026929,0.236526772611057,0.190835036342881,-0.727007982897213,0.378126808713374,0.468661915634808,0.130625065729733,0.00357964427983436,1.26966772475372,0.822795503739028,0.785291108281622,1.50907077342117,0.597560975609756,-0.69938873904596,4.09352415606477
"FCPALTA.NA.Equity",0.00941558182477964,0.0440183931013832,0.0376614765473916,-0.108871311604409,0.10031219937106,0.117243991196767,-0.85515247526181,-0.000786613033694559,0.247074615672694,0.837326946269494,0.728752810053186,1.19982811243765,0.597826086956522,-1.06704218615861,2.65588152277935
"FERRELB.LX.Equity",-0.00398942722406415,0.0604643812274416,0.0763483403989985,-0.349453367451471,-0.148673103760869,-0.117742274122596,-0.437714416967017,-0.000561225526367588,0.0942798181206775,0.360534708909195,0.241757622170403,0.964077512724961,0.611510791366906,-4.07473847255045,23.4418103369481
"FFLSLPF.CN.Equity",0.174288750270449,0.0802368081112691,0.0401875492317571,-0.0587621853734157,2.10986396711702,4.21246763006571,0.875707621613883,0.0114593478596166,0.271291684901884,0.396844755564175,0.322345440927633,4.52750872979507,0.723076923076923,0.179761489492828,0.529276969198939
"FFMSLPF.CN.Equity",0.129101769947673,0.0637989869365856,0.0299908961531691,-0.0525738168658854,1.94519969527144,4.13798138321248,0.735251907731903,0.00885023603478634,0.17667946848359,0.330757980276635,0.264016454481487,4.37144348471997,0.707692307692308,0.319740573308811,0.226777921495553
"FGOFGCC.KY.Equity",0.0816853683331027,0.103531730270504,0.0688602405061122,-0.175938635023649,0.740694356529556,1.11363782306708,0.145068139194974,0.00642182120540364,0.115706172098061,0.232886355382044,0.163011585075326,1.82887174627659,0.606060606060606,-0.228749700802681,0.439402493054459
"FGOFGDD.KY.Equity",0.0922245823916772,0.133317065025185,0.0857735825892069,-0.171851135146805,0.654264196224237,1.01691662815834,0.104333297033064,0.00819171557671612,-0.0159352668717513,0.0766522325702723,-0.0174344805964684,1.76851402559861,0.612121212121212,-0.0121777406812663,1.39143027314103
"FIEMKNA.CN.Equity",0.0198331361594299,0.0723192711882332,0.0457196620779031,-0.216152355342383,0.205106272722552,0.324436697151334,-0.150523128001456,0.00128268502802462,0.123915433960834,0.361410901711461,0.279148136588756,1.26553864294816,0.548672566371681,0.106277891822762,0.83520886148499
"FINEDGE.US.Equity",0.0612580974136265,0.116744580215316,0.089365607629669,-0.475495706894475,0.481890442450242,0.629527386494814,0.048380040160325,0.0035660472084854,0.406609504058617,0.409566606887911,0.515336067167581,1.53540071571238,0.632911392405063,-0.660081052642429,1.32033547283765
"FINGOFA.KY.Equity",0.0763046344367762,0.0673244018785127,0.0505626370130582,-0.180217702609715,1.0591202067483,1.41022380653052,0.407191303425775,0.0055781838726069,0.181193525907281,0.553690315960701,0.415842872917163,2.44218409497479,0.635714285714286,-0.467567100050336,3.77007984067797
"FINITBA.IM.Equity",0.120588869097627,0.0440348303026568,0.023719455546167,-0.025187866075,2.62494185405441,4.87316704519831,1.13851420797311,0.00862703319747714,0.126703003070032,0.362779727077867,0.333836352368326,9.62377528681317,0.813333333333333,0.595071423755566,0.898178565046112
"FISPSA1.KY.Equity",0.0492126555570567,0.103478162281733,0.122921518992478,-0.336400482136457,0.427265565817471,0.359681981799803,0.147382262820757,0.00323209928854409,0.395271785094262,0.7367992769001,0.617121533789736,1.65184142426396,0.64,-3.59708094481991,25.1453166142194
"FJCLSEF.US.Equity",0.163700230369571,0.13624161536926,0.0908198824044821,-0.274418119155317,1.16484401582762,1.74741726335619,0.783489208956707,0.011754671304855,0.506806632090886,0.602866583968084,0.609596354255631,2.46478068961232,0.689075630252101,0.0195440241572202,1.20168675062579
"FMGMONA.BH.Equity",-0.127286382764276,0.203150102885008,0.106495476094954,-0.721521879816144,-0.651175563711905,-1.24217842499081,-0.444087819852789,-0.012914188345925,0.455147578517799,0.34954429423496,0.230941261989655,0.66061957708772,0.347826086956522,0.676416388250923,0.740550836508028
"FOFIPAR.US.Equity",-0.0294438196282421,0.180144626196908,0.141536591028968,-0.789520162775539,-0.191200927584668,-0.243356289549128,-0.323474976436407,-0.00404136919890221,0.626695056680477,0.415784053806463,0.517638979004722,0.939424048967609,0.493670886075949,-0.48142725386705,3.70038189523002
"FOGASAU.CN.Equity",0.0981906551579723,0.0736980410642935,0.0448255024719149,-0.0699575968087993,1.26449297446962,2.07896509841379,0.880626680972531,0.00570212889451528,0.303962370361222,0.596493873652297,0.450349986903945,2.89576561603742,0.6875,0.369022489943618,1.91386866535971
"FOGHORN.LX.Equity",0.0440497081675781,0.0425930705490505,0.0251910376988098,-0.0941272107851768,0.916808947187976,1.55014289742511,0.0214472779847829,0.00400440315331682,-0.0477133816816214,-0.0923752843704869,-0.14450524165204,2.10644772634115,0.639175257731959,-0.151562216482116,-0.0896620087917328
"FORABRE.VI.Equity",0.02300293985783,0.116344115845773,0.0940611776496822,-0.432452023627582,0.154738722512575,0.191396071234398,-0.200464563777542,0.00324412238942145,-0.154851957097034,-0.112071138764919,-0.194712207767461,1.2336394616762,0.554878048780488,-0.671893617169523,3.26326140356251
"FORASMA.KY.Equity",0.0805675227250564,0.0565956012201079,0.031398445741924,-0.0681488286338935,1.33521901165365,2.40672813381194,0.544873013695073,0.00601695797785834,0.108769646242623,0.339958717152521,0.232135110049682,2.75483448275862,0.649350649350649,-0.0863198710414599,-0.0939471597708192
"FORGHDG.CN.Equity",0.1045574456933,0.139941111290832,0.0980679481372713,-0.259974895910051,0.711423860900996,1.01518842378494,0.496965115073711,0.00582426214945534,0.71793301362448,0.750588086806756,0.765575947903096,1.86673696462839,0.64968152866242,0.16549739918435,3.92595939342383
"FORGLOS.US.Equity",-0.0569916277533269,0.380224202777806,0.264389493873499,-0.936340476001063,-0.163039667912864,-0.234470843924637,-0.15346268723076,0.00549404069091819,-0.970419542457182,-0.30806252210899,-0.386325993056578,1.02741522492003,0.506756756756757,1.1658638363171,7.47866269211259
"FORGPER.US.Equity",0.0959838708818179,0.154067071431627,0.108269391078558,-0.260786452973419,0.590547156094904,0.840347119120693,0.398229528145268,0.0058575138689316,0.695185449987215,0.687644194488916,0.708787148595188,1.74727304680887,0.656716417910448,0.58624226656166,6.07551398291191
"FORINEJ.BH.Equity",-0.424569250219425,0.52623453478097,0.453545154808851,-0.979388704032963,-0.816307600181012,-0.94713667573071,-0.800432493610067,-0.0465962828294399,2.17356922328619,0.542162108704401,0.531689644006324,0.54180420102244,0.468354430379747,-0.833438203820221,1.95016823109019
"FORTCON.US.Equity",0.0817819009158436,0.102285309201217,0.0685987478633903,-0.174146263092357,0.750664015345523,1.11929012274028,0.143545494048988,0.00641316475211541,0.116797196724417,0.235252283117776,0.166553810625943,1.84474038863504,0.606060606060606,-0.230773687691329,0.534922391008941
"FORTDIV.US.Equity",0.093387801303856,0.132815844340892,0.0852420250051183,-0.166360443067083,0.665491393308432,1.03690405405724,0.110219166921949,0.0083017270347861,-0.0211444160962759,0.0711356882552969,-0.0232210164207966,1.78535951539146,0.612121212121212,-0.00103583298642532,1.44898607116832
"FOUCHOP.KY.Equity",0.116068979124614,0.198578963393293,0.123291000876183,-0.41878212305459,0.55931895920233,0.900868500825595,0.312692685531305,0.00901253940049752,0.487954922358381,0.518828581446439,0.389446818290978,1.70692577709112,0.625954198473282,0.540478970277545,2.73018966471768
"FOXHILL.US.Equity",0.0635184013714716,0.135925971192831,0.0984187426261598,-0.467703449346342,0.430516705953527,0.594585947859055,0.138972306595682,0.00381187398305392,0.46343724096634,0.57800531386236,0.522963116702689,1.57285360185482,0.601398601398601,0.320042215010468,3.70046457022509
"FPP395A.KY.Equity",-0.0361672782843956,0.224015706019935,0.204574245114355,-0.741018706932838,-0.183769607121798,-0.201233924932161,-0.424395229953863,-0.00565440460789445,0.950839225427631,0.695318560981774,0.619104609835576,0.961565531764847,0.545454545454545,-1.14994929524496,6.49221268998543
"FPPGEMD.KY.Equity",0.0264383570929991,0.0939688438133551,0.128068027089973,-0.385301474351325,0.228143246452844,0.167398199067577,-0.301056112168956,0.000372805483428201,0.43824417279963,0.717158454755389,0.682265125970128,1.38970123194849,0.707317073170732,-4.16722334524129,26.9549013618504
"FQEBETA.KY.Equity",0.0863185701956795,0.0854457755009599,0.0580966916302454,-0.16438972727611,0.951697959541205,1.39971085984085,0.292153526118895,0.002963483309089,0.405648461056803,0.648909945055219,0.649997227245309,2.09854361831997,0.666666666666667,-0.386151948701443,0.787621138837755
"FRFORLP.US.Equity",0.0708451495417581,0.135979093249258,0.118728028427945,-0.433079901969281,0.484229950122259,0.554588081800069,0.312392843724354,0.00423441458273616,0.613141549168871,0.784346481614852,0.712016369727113,1.60179194989325,0.621212121212121,-0.996352826188422,5.05052278230866
"FRFRLTD.KY.Equity",0.0601063412984639,0.0974004240479798,0.076572249071689,-0.206157375637823,0.565771061441358,0.719664656145491,0.495188580867061,0.00183720917520459,0.574486318908397,0.727516553319373,0.692579764220405,1.64946355511599,0.621951219512195,-0.624413174861015,1.03044933657804
"FRGLFRC.KY.Equity",0.0992588973074569,0.0998066089022789,0.0623879855653185,-0.176614682770978,0.944415388361167,1.51085014932515,0.615727714668107,0.00584676543022276,0.365725383261597,0.546316580216264,0.477453827702877,2.13058887950052,0.642105263157895,0.179354694324752,1.43876231676618
"FRGLFRO.US.Equity",0.0771309756593981,0.127231709299663,0.111600694451136,-0.354358809662538,0.56692609143143,0.646330885431726,0.568162463940357,0.00544769024808635,0.503302073679585,0.729249718076769,0.64568746987807,1.73159726913352,0.628099173553719,-0.780148670417235,5.94341660948712
"FRIFANO.CN.Equity",0.0396393129504524,0.120591250179189,0.0875839207060832,-0.180133103433273,0.287245657533039,0.395498542097654,-0.144645907078815,0.00111252494393921,0.326867410980213,0.446280045156425,0.35264929586468,1.33942090422341,0.568627450980392,-0.425090959647174,0.96992342024521
"FRIVFLP.US.Equity",0.0267840999218003,0.184900889136661,0.112932409962495,-0.472959760446221,0.117815009021939,0.192895023926567,-0.235896685328716,0.00341143879190212,0.0408530874992257,0.158196661708648,0.0324711441893803,1.1949105461331,0.493827160493827,0.0347682341946911,0.895562896021504
"FRTNHDG.KY.Equity",0.185238848164387,0.22217126150456,0.17221026243688,-0.467297170915,0.811260857699578,1.04662083207991,0.526670839950357,0.0117704390620168,0.906930541317692,0.672224515914876,0.597182472170831,1.99246964169077,0.640243902439024,-0.410913314764602,1.32128439675332
"FSCENRE.CN.Equity",0.0522381204882314,0.346274086977733,0.252342449821091,-0.786985712108384,0.136418294826864,0.187198469863961,-0.0731301703257673,0.00365597875172337,1.16694065756765,0.679106866567726,0.507508397397439,1.27183319131192,0.613333333333333,-0.671345313824355,1.06201166121979
"FSHEDGE.CN.Equity",0.0390958625493445,0.123009035087009,0.0986877400989297,-0.30495443699084,0.277181773885366,0.345492383503412,-0.0459528686477861,-0.00164803143598403,0.666085186210324,0.781476260055208,0.701546596861514,1.33182549247689,0.58252427184466,-0.77269013485261,1.38388374270934
"FTCFUTF.LX.Equity",0.0184336592933396,0.179215466982427,0.0907247990726681,-0.436468624910295,0.0749581468582555,0.148070422096825,-0.246093654892648,0.00246949442591028,0.073850059465206,0.197071289615846,0.0601050243785603,1.14619709032832,0.545454545454545,0.210953140591503,-0.361905836098443
"FTNAVMC.KY.Equity",0.0117024340635998,0.0950480403501377,0.0548624785935994,-0.205933782732604,0.0705162782831653,0.122167904830712,-0.242210537105816,0.000607983534278231,0.0864308665879118,0.197117921010687,0.0941655484578419,1.13078040753923,0.527777777777778,0.137897202325169,0.045129908500138
"G10ROSO.KY.Equity",0.109378758065587,0.384185023006365,0.229030303004338,-0.77849809973148,0.271688774457659,0.455742129737347,0.128951164559225,0.0070296690506659,1.34953579543597,0.605766245186304,0.531021764503345,1.45861654886691,0.536231884057971,0.451276975376834,3.20232259875275
"G10ROSU.US.Equity",0.0820323189847803,0.383133854530426,0.221240354527704,-0.789501496158989,0.201058502332539,0.3481838525762,0.0803987616851123,0.00522121367611568,1.34915814869644,0.608883354165172,0.532764090827813,1.38278652761271,0.518248175182482,0.546840676488192,3.35585532090348
"GAAOPPO.KY.Equity",-0.0390200003458283,0.224526705443094,0.180024422764616,-0.634853657005427,-0.196056857730828,-0.244522380184964,-0.169242649689573,-0.00473553888626142,0.774033570312525,0.509961035804357,0.517376763776417,0.947384274858211,0.467105263157895,-0.464345797357656,5.87092779915963
"GAAQFND.BH.Equity",0.0148712812118341,0.158833992921844,0.0992956392163956,-0.531672490788042,0.0621484169115575,0.0994130385758591,-0.226377602788184,-7.14517972384045e-05,0.395185231946439,0.509984050591954,0.359802417081139,1.15336803075615,0.484076433121019,0.648139910094006,3.04975322981678
"GAAQGBP.BH.Equity",0.0126782804767409,0.1395845786819,0.0813893408006824,-0.438982174818208,0.0550080857731352,0.0943401236722701,-0.15468551271131,0.00159844936654545,0.0396914019752509,0.186151615621405,0.0403839206701338,1.1359859265255,0.493670886075949,0.564749774444312,1.42934762456786
"GABASLT.VI.Equity",0.0412061701729678,0.0293226047575113,0.0271851223910181,-0.0660265913901027,1.23475286293225,1.33183767401136,-0.0939091289401359,0.00273981668563985,0.132728343316008,0.644995140402997,0.662189108378047,2.89025174257292,0.74390243902439,-1.1275969055644,4.02376079907392
"GABCSTA.US.Equity",0.0540143983720591,0.0497935860467118,0.0308393786987727,-0.0884748658418277,0.984351645733616,1.58934454713933,-0.129261624657302,0.00325562304185886,0.145838098637974,0.587178940871644,0.42403554460618,2.30600619598537,0.635514018691589,-0.00193534050087147,0.471094195711393
"GABELLI.US.Equity",0.0431169826360842,0.0265807275130638,0.0228308665269352,-0.0535010402899999,1.43400825343665,1.66953727275813,-0.0685619931217088,0.00296997034405468,0.116152092733161,0.632285165457147,0.639265227232977,3.24892905934748,0.75,-0.998700692781098,2.78790658297978
"GABINCR.US.Equity",0.0667010825373713,0.0766665003576795,0.0764461250382619,-0.249610627191836,0.804798474555528,0.807118510015902,0.371760950930482,0.0043541490239687,0.354779411594414,0.730904242371975,0.733422899758313,2.09900669241358,0.702290076335878,-1.60979999047322,9.72432290882728
"GABINTL.VI.Equity",0.0495520940124623,0.10599963337483,0.0798234299946569,-0.361607138348543,0.420304227420482,0.558133044589095,0.0479203144127649,0.00131519885029332,0.635637917134404,0.810478248282308,0.877255982950636,1.48837538104569,0.597560975609756,-0.479322607174973,2.85803290776034
